short_horizon,long_horizon,chpd_raw,nchpd
96,192,2.49707302261531,0.45244676495591796
96,336,0.8335006003400975,0.15102267606804767
96,720,1.3130776400266937,0.2379176439717412
192,336,1.5455705723435873,0.28004323427254957
192,720,1.5433807597153268,0.2796464602773388
336,720,0.8964162560169116,0.1624224167317152
