origin,channel,accuracy_eligible,min_gain,visibility96,persistent_fraction96,gain_h96,gain_h192,gain_h336,gain_h720,full_r2,full_corr,full_amplitude_ratio,full_bias_sigma,tail_r2,tail_corr,tail_amplitude_ratio,tail_bias_sigma,last192_r2,last192_corr,last192_amplitude_ratio,last192_bias_sigma,fit_eligible,audited_eligible
153,18,True,0.48458509832798424,0.022749887873927312,0.0,0.7542077270758978,0.716373213682142,0.7735764278002416,0.48458509832798424,0.9682958499944943,0.9843651339905244,1.0090004917048692,0.008483287804558367,0.9416013087299545,0.9713114684697604,1.0104428170151873,0.017703039624435295,0.991932591509865,0.9969304510857474,1.0409281498584089,0.0013911487614457047,True,False
154,18,True,0.48582993340191516,0.02256334153023572,0.0,0.7899613020071394,0.7214913751607438,0.778328914421285,0.48582993340191516,0.968156193701193,0.984407341872111,1.0129838404029061,0.009219802722497335,0.9408980410683145,0.9710314772636841,1.0129347915395497,0.015754396887092154,0.9920073645189448,0.9969690629838086,1.0410135794240218,0.0001691136182730446,True,False
155,18,True,0.4768022565147123,0.022285345464046036,0.0,0.8205424094792941,0.6850207272013698,0.7582350801920938,0.4768022565147123,0.9676113243003381,0.9846134453655343,1.020505718030317,0.023749889625149824,0.940231091217666,0.9712771178685998,1.0205372864608098,0.026862320594753783,0.9910404735347815,0.9970395645855549,1.0502953655881113,0.014534079735142678,True,False
156,18,True,0.4829691524960904,0.022519226444760402,0.0,0.8350707922612715,0.7141029600475857,0.772268470671926,0.4829691524960904,0.9677495175777353,0.9844783165250406,1.0183666840559198,0.01730943893760501,0.939828829250446,0.9709173886653707,1.0193133512293204,0.02257381602310786,0.9908040046974467,0.9968414406340553,1.0490851563687913,0.012627241747901096,True,False
157,18,True,0.4873341196321931,0.022275904422079162,0.0,0.8289173885854292,0.7068255140775311,0.7591725408631013,0.4873341196321931,0.967930371160225,0.9846735725165292,1.0206507574040948,0.01890278867800519,0.9406285873177013,0.9713721763454348,1.0207398887116863,0.022319198822720498,0.9902530712756265,0.9967127882700995,1.0522961490530423,0.009685093164408649,True,False
158,18,True,0.4739464306641471,0.022381918592255457,0.0,0.8250676373734347,0.6699500634583377,0.7324555542153653,0.4739464306641471,0.9667218556156176,0.9842218915559064,1.0204891792416717,0.02560390685397603,0.9390645487292993,0.9707460825264951,1.0225320337176624,0.02452800991649263,0.9898135755664037,0.9966177321473424,1.0531487690695043,0.015413316600062572,True,False
159,18,True,0.45752764363312526,0.022071328718012345,0.0,0.8514040664498063,0.6334427345596447,0.704473667470376,0.45752764363312526,0.9659674429557732,0.9845894185789855,1.030560907280123,0.03654452692993917,0.9381604467013679,0.9710398235738217,1.0310119912415063,0.03407684507330503,0.9878571214296541,0.9962381399213032,1.059814924839144,0.024316710791443718,True,False
162,18,True,0.42913170607851625,0.021293468676052175,0.0,0.8223953326563849,0.6180760753972877,0.6396146581851065,0.42913170607851625,0.9645264191864884,0.984259002065199,1.031092968427939,0.04523210756339658,0.9376243410234808,0.971447552459454,1.0344837303773893,0.04596135800301399,0.9829764216525787,0.9948654302330704,1.0643480401036947,0.04419241502588638,True,False
184,18,True,0.4138754539778067,0.016946479216699464,0.0,0.8111460500431743,0.7062662966565685,0.6225403219231986,0.4138754539778067,0.9619360656911848,0.9829654004961743,1.0312443957984796,0.044204654664638784,0.9429317380704665,0.973156685893358,1.030787109120688,0.02794515247974269,0.9709143722617786,0.9878081615827571,1.0456283082894504,0.03882553879270702,True,False
185,18,True,0.4212836295874437,0.0168937114038391,0.0,0.7918935642637832,0.7279618365316123,0.6521120971824843,0.4212836295874437,0.9621718820251687,0.982613375182591,1.029529087772791,0.03400116137293463,0.9425892033622629,0.9726934734114526,1.0302772866071015,0.015082914599711788,0.9671214756411977,0.9858740292728203,1.0478485680421323,0.03138920989383322,True,False
188,18,True,0.4045187432928645,0.016859330932722787,0.0,0.840342601233446,0.7337591418840337,0.6577268090586386,0.4045187432928645,0.9602888332615422,0.9822930825858048,1.0339078072493524,0.04412240963826008,0.9408209020635359,0.9725399829405738,1.0362368005481082,0.03091652925520993,0.9642726894127045,0.985472135201466,1.0532532082007864,0.04783686851051757,True,False
189,18,True,0.41737562935755723,0.01657698728924744,0.0,0.8628616682592947,0.7622012291734279,0.6880845603860805,0.41737562935755723,0.9603107718364144,0.9823313082266504,1.0358630453107707,0.04240731553192892,0.9405292813111642,0.9725023101939142,1.037911139008052,0.030873081065850575,0.9644160599299209,0.9857100770939092,1.0541564403268742,0.05023337052936748,True,False
194,18,True,0.42320607020045053,0.017126669999714954,0.0,0.889991488524583,0.7754987476270697,0.7007930040976851,0.42320607020045053,0.9582913421929619,0.9818764230106425,1.037957147619336,0.05142878764443153,0.9392542880029623,0.9726982036437037,1.0421748536021649,0.04539275800472335,0.9639593586009072,0.9866206387394941,1.057857709675689,0.0662284373230348,True,False
195,18,True,0.4330814454313777,0.01740197540827537,0.0,0.8823589889832544,0.7767287445705258,0.7045954872460111,0.4330814454313777,0.9587672876251165,0.9821102864344158,1.0428895088156662,0.045598390562656535,0.9402739489437919,0.9733938533449935,1.048301786486231,0.040130366787892925,0.9644829270337151,0.9871562796204797,1.064880148554144,0.06287760776631025,True,False
198,18,True,0.49113069281100274,0.019086278101086093,0.0,0.8941124520103272,0.8155142487299444,0.743712523435121,0.49113069281100274,0.9586894428055293,0.9821148709077177,1.0364061250462504,0.05396884820541449,0.9405037802198752,0.9737158934654477,1.0427002654358675,0.053479130426608575,0.9653265555359725,0.9879121354151588,1.0581189511902132,0.07559652626472937,True,False
199,18,True,0.5196309262169287,0.020096154779710794,0.0,0.9008789471468324,0.8223586545980299,0.7534327579243869,0.5196309262169287,0.9590181805423266,0.9823579978176306,1.0356181693977002,0.05632414630688209,0.9414577109216794,0.9742167854693995,1.041363316897539,0.055964073170384994,0.9651896891481659,0.9878785006131673,1.0580386120547445,0.07610388681309155,True,False
200,18,True,0.5181757980943174,0.020679401822064927,0.0,0.9040599242782354,0.8447674156970701,0.767671669830708,0.5181757980943174,0.9589981808303031,0.982437413905987,1.0338725393414598,0.0594938592076319,0.9406990984003051,0.9744855689554902,1.0428601576710448,0.06517623278603314,0.9628883307940537,0.9877248777021083,1.0608767517492441,0.08579572577338945,True,False
201,18,True,0.5160669977720255,0.0213743382563433,0.0,0.9155044830778796,0.8576889560863208,0.770592597124051,0.5160669977720255,0.9591959119641342,0.982271677770281,1.0333369285401843,0.05526370553369899,0.9408833058399164,0.9740646108217019,1.038820863941447,0.06103431737317218,0.9632821195982073,0.9872478537181518,1.0562973096625103,0.08129192891473472,True,False
202,18,True,0.5307871848454411,0.022090879900291186,0.0,0.8968725499343774,0.861931218424546,0.7798261225902321,0.5307871848454411,0.9611950598653507,0.9826497545725921,1.0249288113243729,0.05116602052538845,0.9436865357025388,0.9746101844613843,1.0311735987970896,0.05458073022598711,0.9658861931437898,0.987297871516831,1.048414129256677,0.071663777445457,True,False
203,18,True,0.5233552940605413,0.022332870323882856,0.0,0.9136667021730842,0.8680190434854085,0.7754593956103306,0.5233552940605413,0.9616447710980396,0.9827924575085923,1.0253886260755043,0.04921188739682655,0.9442895235457004,0.9747874570334119,1.0303766642114067,0.05320622979771352,0.9661395771303627,0.9870944852061144,1.0468617851446675,0.06814554609082349,True,False
204,18,True,0.5144628364794899,0.023924822313814934,0.0,0.9226115280364281,0.8872830841964343,0.7719415687657938,0.5144628364794899,0.9623580879734407,0.9827410153810839,1.0250398236460871,0.04040576887232497,0.9451767633038948,0.9749055126221029,1.0309399690018362,0.046088338387254985,0.9665975374533841,0.9869154851711939,1.04647695837203,0.06210530031692148,True,False
205,18,True,0.5398039104619772,0.025434114868798676,0.0,0.9137123661919087,0.8742645256389995,0.7846379682588968,0.5398039104619772,0.9613037854521168,0.9826622060381061,1.0228669061575912,0.05200776684172319,0.9438075900341218,0.9745290116751715,1.0264034688792132,0.056641374032154454,0.9651847681729301,0.9866104606342022,1.0415749409738364,0.07207176118908509,True,False
206,18,True,0.5199250749738404,0.027176320402537292,0.0,0.8848468898135401,0.8500613194404006,0.7733466055866554,0.5199250749738404,0.9610773916933181,0.9819983046609645,1.0176025824446222,0.04444788034535107,0.9431620558783986,0.9737019193686951,1.0213936618350177,0.05156422795318921,0.9663269529455509,0.9864077662616931,1.036443492061188,0.0645736365674887,True,False
207,18,True,0.49125144445581637,0.029178193785108865,0.0,0.8726887771917288,0.8417091750018737,0.7624518913982292,0.49125144445581637,0.9607154893333584,0.9815733033270587,1.0168247660185952,0.03908957468613138,0.9422004196809817,0.9729344295214544,1.0215041455149825,0.04518813069340577,0.9673242458749456,0.9865423086057957,1.0361374060289024,0.05900683948408406,True,False
208,18,True,0.4852334178134988,0.030783219083424476,0.0,0.8802837149301554,0.8238567244429744,0.7540117786985505,0.4852334178134988,0.9588826908898114,0.9812656123724492,1.021521516021827,0.04877472046294408,0.939799668334069,0.9722831021972124,1.0242444080068467,0.053242700745959985,0.9639410986052437,0.9855800974008158,1.0394697518513731,0.06725276894342251,True,False
209,18,True,0.4774356045426008,0.03237576527732047,0.0,0.8735475964252095,0.807449848567014,0.7386418813053475,0.4774356045426008,0.9579584895049922,0.9811932673827695,1.0247622024778713,0.0536981037557351,0.9389500964557025,0.9722388226085921,1.0260473160328976,0.058334190377900795,0.9634106383228535,0.9857651483741559,1.0408511572488985,0.07271740543033337,True,False
210,18,True,0.4680909495469481,0.03231813755954794,0.0,0.8644083313935367,0.788945751154606,0.7178870704841775,0.4680909495469481,0.9576964321666352,0.9815139431000767,1.0275813060518055,0.05959015358177125,0.9392154600055548,0.972631874892569,1.026989320298772,0.0619884842562802,0.9630274459097482,0.9858275975659497,1.042088295527613,0.07525516645234548,True,False
216,18,True,0.4710963181360992,0.02803983419954592,0.0,0.8467756571470072,0.7744726967428035,0.6870668012351813,0.4710963181360992,0.9613829807474573,0.9826940482626647,1.0194696482832721,0.054333847521880856,0.9441109965895472,0.9739749610075816,1.0165188567394656,0.05202158221476479,0.9685408561745129,0.9871981263577501,1.0351664015056976,0.06097810335743449,True,False
217,18,True,0.4597307174455735,0.026839405934019334,0.0,0.8485666059730725,0.7895873431603462,0.698016021747959,0.4597307174455735,0.9612571199596674,0.9823796814816298,1.0149567438552096,0.05245430044704191,0.9429470970859691,0.9730751530118703,1.0111780829738224,0.04976266724583818,0.9689725560708621,0.9870855709639266,1.0287897073221888,0.060217384075779395,True,False
218,18,True,0.45475583045552403,0.025717484330741943,0.0,0.8609023539548523,0.8071833509391241,0.689263145258652,0.45475583045552403,0.9614616454407607,0.9825995147152351,1.0168730361524623,0.05353024010918491,0.9431301808312947,0.973318448666394,1.012598601586885,0.051727084487762934,0.9691288001918498,0.9873913628426353,1.0315157209647703,0.062176717866873996,True,False
219,18,True,0.43676381602520187,0.02464179007667078,0.0,0.8547987351935771,0.7973608291893564,0.6606006225738961,0.43676381602520187,0.9606360590735649,0.9824772638770007,1.0188247117568991,0.05748371938463346,0.9422834214245809,0.9731450411854625,1.0131054166797886,0.05595550151349781,0.9688853682265959,0.9874422854920346,1.0319726636563205,0.0646060707030071,True,False
220,18,True,0.4422803571521482,0.023709792614272234,0.0,0.8612338501464457,0.8263980263054183,0.6758839014314837,0.4422803571521482,0.9616361225037233,0.9826229959241861,1.0177485508642619,0.05174963773256073,0.9431856856101722,0.973409854075626,1.0115422647733523,0.053730602599813555,0.9696046152633254,0.9875671983427583,1.031590461546632,0.06120709334809297,True,False
221,18,True,0.43724415886604817,0.022697628072244937,0.0,0.8626226305589944,0.8264246953946677,0.6601298973773526,0.43724415886604817,0.9613527169182845,0.9826868596090544,1.0210235763923126,0.05339516154391992,0.9431150632854564,0.9735745120666349,1.0137722212851854,0.055824828113579784,0.9695088617954079,0.9878072863168899,1.0344867060885898,0.06383889782184125,True,False
222,18,True,0.42980102783562757,0.021813940150734033,0.0,0.8507733972200212,0.8232627944645238,0.6520996767585989,0.42980102783562757,0.9608145006355229,0.9823034090464635,1.0186973775619534,0.052734863652749896,0.9424715338625805,0.9730078130148894,1.009943906150208,0.05392954060008706,0.9694542240448532,0.9873694982101633,1.0295575786132356,0.060534848003775565,True,False
225,18,True,0.41725604497039825,0.019999028257132765,0.0,0.8295102392358612,0.8363224615069359,0.6208592360287173,0.41725604497039825,0.9594393235672245,0.9816347687943549,1.0153662641734449,0.05504254679984046,0.9414753686015136,0.9724192080798117,1.005233468600987,0.0551993835790151,0.9684579117995918,0.9865921845602875,1.0204132955428076,0.061338073720625025,True,False
226,18,True,0.4137596436744466,0.019551462954299312,0.0,0.8465120620501165,0.8444302691450121,0.6229294103021586,0.4137596436744466,0.959101288913738,0.9817523761198599,1.0205898943771796,0.05681625013026632,0.940927921155822,0.9725635366655585,1.0105043621331384,0.05926555035124632,0.9668602256976033,0.9862432043312139,1.0242519251059194,0.06611179574756619,True,False
227,18,True,0.40505032997113233,0.01905407373260552,0.0,0.8630943791681085,0.8439415262202853,0.6098027695899686,0.40505032997113233,0.9584117882284308,0.9814666260500762,1.0221214121662898,0.05667572838115074,0.9402385091045973,0.9722494093990541,1.0118855980595176,0.058816473208486326,0.9664787405361931,0.9861773701589045,1.0251076521756948,0.0674647909611586,True,False
228,18,True,0.4176270573059554,0.018822242654781884,0.0,0.8865655635771275,0.8676721903441796,0.6314735671106257,0.4176270573059554,0.9591418277435154,0.9813793506768854,1.0171442801132784,0.05181189066111801,0.9408018974103378,0.9721345561976406,1.0070815101441155,0.054976434525245595,0.965716768306234,0.9853967187671578,1.0188415012896002,0.06458615620141468,True,False
229,18,True,0.4224129441444121,0.018648450444960416,0.0,0.91159068859123,0.8862814384270234,0.6484739492610287,0.4224129441444121,0.9592384205097455,0.9812502571831582,1.015295401169102,0.049543666429170595,0.9404927678126977,0.9718255270193816,1.0058944617677803,0.05283365252289975,0.965890288154435,0.9851930016765115,1.0163034799271693,0.06121356500772581,True,False
230,18,True,0.43935737998269797,0.01841628581038051,0.0,0.9178450096691418,0.8969332360804682,0.6792744811585361,0.43935737998269797,0.9600601633304439,0.9812730832670812,1.0126633868491066,0.04302731057210315,0.9409738687498995,0.9717322085836004,1.0036578442665793,0.047648402230296434,0.9662329176604588,0.9849695314124604,1.0135677312237963,0.05580504563185692,True,False
231,18,True,0.45390823938912006,0.0183592172953242,0.0,0.9156501246439431,0.8959280686636105,0.6897090141773564,0.45390823938912006,0.9606910057666227,0.9812892158962578,1.0079902344923002,0.039045807375485034,0.9418744582776891,0.9717519729861066,0.9974025177374504,0.04206528590965197,0.9677049925819474,0.9851666708786414,1.0064677634806847,0.048935061889378864,True,False
232,18,True,0.46439566272023725,0.018308974934822773,0.0,0.9383386433035683,0.9126907718755977,0.7128178777584965,0.46439566272023725,0.961235912829643,0.981317817647303,1.003862075812874,0.03522077265175004,0.9420689910790064,0.9717619338632757,0.9953634436970421,0.0411732165400422,0.9671889622513654,0.984792968436432,1.0030787546864468,0.04789424236474484,True,False
233,18,True,0.47953768188224966,0.018105863039274063,0.0,0.9365273935296129,0.9101663997121683,0.7248528547591364,0.47953768188224966,0.9620281589834035,0.9816283848993496,1.0045471154010606,0.032262344132010345,0.9431321590041404,0.9721734194495029,0.9954990517989688,0.038012015935708264,0.9677644190763508,0.9848316965724797,1.0023932181557775,0.04266901050126637,True,False
234,18,True,0.49184502870606495,0.018200373501392367,0.0,0.9293959048259426,0.9028978930582988,0.7465678598386603,0.49184502870606495,0.9626398025805603,0.9817327248096158,1.000335559485564,0.028517975446580475,0.9435369083113463,0.9721747525897985,0.9913627010606332,0.03490936686865425,0.9678828325916801,0.9845941036184905,0.9966859342760457,0.03736982633044737,True,False
235,18,True,0.500839586878811,0.01827016918961302,0.0,0.9238439399059539,0.9010485790008054,0.7517219841116096,0.500839586878811,0.9630295530198697,0.9818881792682705,0.999312947325017,0.02777086648015067,0.9441319268183311,0.9723600817616258,0.9893331691638804,0.03262079228313737,0.9676896392287188,0.9843328469539796,0.9942926616892885,0.03350099183973779,True,False
236,18,True,0.5147557778964758,0.018195423985124186,0.0,0.9267932232411107,0.8998343764969012,0.7560869273540587,0.5147557778964758,0.963804703174433,0.982219178325535,0.9977928005328502,0.02659461199941429,0.9454176192702053,0.9729669143915876,0.9878751413644464,0.032011591635017655,0.9687105351129318,0.9847278359512431,0.9921235525872708,0.030392090413896646,True,False
237,18,True,0.5201382848002319,0.018489052444182037,0.0,0.9141783642152513,0.8869230293568766,0.7594942388573732,0.5201382848002319,0.963943071163233,0.9821323668890299,0.9946420306602044,0.02200961699229295,0.9456352176660335,0.9728818258654097,0.983980861524558,0.027214717353240055,0.9683100441450133,0.9843339811983394,0.9870735378895655,0.02440977726024821,True,False
238,18,True,0.5198618586460153,0.018226728735957765,0.0,0.9028114826971708,0.8739599180036881,0.762109759116935,0.5198618586460153,0.9638039488502368,0.9820112235066543,0.9919267118087446,0.02106602322533638,0.9453775536322072,0.9726717381649709,0.9813343727768911,0.025253026635216638,0.9682991785194086,0.9842082019126731,0.9837387222542592,0.019141206378346372,True,False
239,18,True,0.5222415153854105,0.018189246159291583,0.0,0.8849877532122605,0.8650585810621987,0.7617509076393175,0.5222415153854105,0.9637524006843939,0.9819846400630502,0.9936691057294875,0.020122273665113502,0.9454162561105433,0.9726697514685201,0.9832781813753556,0.023614625260648777,0.9682510381882963,0.9841052626057162,0.9855029214273511,0.014497456666171554,True,False
240,18,True,0.5170803606357623,0.018032422864848015,0.0,0.8617769090576596,0.8602783634590884,0.7517763687389595,0.5170803606357623,0.9631438571923849,0.981798178623922,0.9969018697748633,0.023572969063794896,0.9448341571229941,0.9724211787019814,0.985923325037627,0.02421742574031376,0.9681764257976623,0.9840381676510103,0.9874352407884082,0.01196450961780427,True,False
241,18,True,0.5314812873655121,0.017773379658175614,0.0,0.8580683511364029,0.8579971581131036,0.7519588187321624,0.5314812873655121,0.9639096641710482,0.9822104767444072,0.9995192886627873,0.022981764192542636,0.9462987164807379,0.9732071808426408,0.9879288272090067,0.024834924827872345,0.9690896778250246,0.9845278619168457,0.9891470458143116,0.01356820569023291,True,False
242,18,True,0.5188820385496986,0.017538817675088678,0.0,0.8406466396141774,0.8599916358842903,0.7404550384898523,0.5188820385496986,0.9627603440489905,0.9818699202015909,1.0024597398704733,0.0297364334393208,0.9448697214621886,0.972624207052639,0.9905026434272065,0.028433926837257602,0.9679955872261071,0.9840356277299358,0.9931643639454858,0.015722454987976055,True,False
243,18,True,0.5267701776645415,0.017280173591514188,0.0,0.8428903582854,0.8611880911996287,0.7385971191744466,0.5267701776645415,0.9632413468097888,0.9820674281726683,1.002046383188428,0.028564453860846127,0.9459491378904474,0.9730847193702283,0.9898715948812801,0.025747504577443618,0.967991355169369,0.9839817131455044,0.9924104430840748,0.012554407473698697,True,False
244,18,True,0.5179118739736877,0.01703154970570048,0.0,0.8396580890366838,0.8627829244720788,0.7292925320570924,0.5179118739736877,0.9622741876551658,0.9816259636953263,1.0047438359132956,0.02794474780214881,0.9448110856302471,0.9724894174084207,0.9929994453443982,0.02244816462849363,0.9671298206082943,0.9835311832474675,0.9957634026959352,0.007358030934530444,True,False
245,18,True,0.5244114929831777,0.01672962067972754,0.0,0.8643749550010376,0.8739577158475144,0.7443400269306897,0.5244114929831777,0.9625778228808648,0.9817068470351024,1.0026829124766896,0.027028046790830255,0.9448713920540024,0.9725061872494459,0.9920586707548839,0.022684632975239923,0.9669667296483415,0.9834179066983564,0.9929391729112275,0.007307192096770857,True,False
246,18,True,0.5264866184938295,0.016591461633858145,0.0,0.8889555558584646,0.88950758700668,0.7443187655580759,0.5264866184938295,0.9626163829872273,0.9816916738694335,1.0001286454928386,0.027608651446609445,0.9451098798658677,0.9725824159837293,0.9904334881651915,0.02209106690164467,0.9679321734235835,0.9838981401205722,0.9920995130364899,0.007490940623924587,True,False
247,18,True,0.5296070286903087,0.016227145315961485,0.0,0.8885602475133185,0.888233315897631,0.746551741472173,0.5296070286903087,0.9626968158922475,0.9815949506633956,0.996979639609355,0.024395545119188396,0.9453446406945801,0.9725286005403546,0.9866405686547368,0.016373470320583262,0.966528170796644,0.9831341411800316,0.9880604465045018,0.0005479717185941484,True,False
248,18,True,0.5246809156239267,0.01593511570087766,0.0,0.9034638931370261,0.896404282977088,0.7574021461516072,0.5246809156239267,0.9622531981669913,0.981334064841337,0.9956777435786108,0.023613714898591147,0.9442798800445336,0.9720022385447656,0.9877107094276371,0.0161776275771213,0.9663852625169743,0.9830643907981885,0.9885219270572476,0.0007411048646182953,True,False
249,18,True,0.5320146497040001,0.01570578414806014,0.0,0.9021951168657496,0.8984733406700688,0.7598755753210336,0.5320146497040001,0.9625170848831319,0.9814607874469816,0.9919108165189545,0.025278237780987898,0.9448274142176872,0.9722163145310663,0.9835688473118436,0.01575652316164029,0.9646071598444687,0.9821550691473065,0.985913544655844,0.002700716411192171,True,False
250,18,True,0.5285266821641991,0.015267399088433019,0.0,0.8837973516840224,0.88655385146017,0.7494182708899547,0.5285266821641991,0.9622047243630669,0.9814912873428079,0.9956504495777709,0.030330527387097916,0.944942678704342,0.9723801908045546,0.9878872550764586,0.018441467469453448,0.9662616864410598,0.9830308764390291,0.9908551544484585,0.005176704072768381,True,False
251,18,True,0.5285213346759616,0.014910178281034074,0.0,0.8734440283257408,0.8778588650022756,0.7411971926453631,0.5285213346759616,0.9621346838053056,0.9816633017731297,0.9971298316417803,0.03590182024130494,0.9454090689939229,0.972736887968993,0.9900677199016302,0.02253056781799191,0.9658024825695568,0.9828530492404058,0.9923594010088229,0.010356790413141016,True,False
252,18,True,0.5237688369367767,0.014523838891769484,0.0,0.8716903880194666,0.879063656928943,0.742663091494237,0.5237688369367767,0.9617056122527866,0.981387409959704,0.9963207673048683,0.034534490195039735,0.9447690100705955,0.9723970454988958,0.9910250339562197,0.020976226315044862,0.9646132629599103,0.9822608275271033,0.9944228263782312,0.008669262844342053,True,False
253,18,True,0.51990796355093,0.01413597043169331,0.0,0.8594961106254464,0.8753485217306165,0.7311123570218102,0.51990796355093,0.9613451176477457,0.9813700922987972,1.0007587458600626,0.036962420427852506,0.9448967757132036,0.9725565820861303,0.9953638687828404,0.02119804989582927,0.9651856220584011,0.9826578182699542,1.0006570896702716,0.010334020404608625,True,False
254,18,True,0.5319557973825138,0.013773007327808976,0.0,0.8424586502484772,0.8637407988830906,0.7269256362565524,0.5319557973825138,0.962201635884704,0.9817329634665231,0.9988431357157797,0.03612779646835007,0.9469344719124109,0.9734378417831513,0.9928605503583943,0.0164170123539466,0.96485567868182,0.9824682095440836,1.000126322748387,0.008734707837228786,True,False
255,18,True,0.5238179920075245,0.013444694398195576,0.0,0.818946895520596,0.8443301910582321,0.6908535394687567,0.5238179920075245,0.9615566825812158,0.9817772562824152,1.0029731422270172,0.04336626328420302,0.9479398642325643,0.974118834051822,0.9969931273074271,0.021080923366240765,0.9642409010636266,0.9823232332540685,1.00454721854545,0.014970905278862526,True,False
256,18,True,0.5330637095694003,0.012947410572900307,0.0,0.8375348871842271,0.8559341371497349,0.6897351315174067,0.5330637095694003,0.962192713837092,0.9818021134243838,0.9984004595072089,0.03830366816388958,0.9495389544324396,0.9746842252288961,0.9912804104436094,0.013962489532050273,0.9654026276966557,0.9828045256650113,1.0006837951041343,0.013507023924426551,True,False
257,18,True,0.5380253032326816,0.012763617470090229,0.0,0.8423255098882463,0.8571569373122883,0.680156864280743,0.5380253032326816,0.9624826476137641,0.9819549495827201,0.9979931431460947,0.038673656970374566,0.950943291049161,0.9753598692159311,0.9902676822121435,0.012701989585384902,0.9654763647928326,0.982874391975426,1.0005755459891919,0.01588630714833156,True,False
258,18,True,0.5416641998928238,0.012527559687196013,0.0,0.8377314149329472,0.8550244492392252,0.66860789664084,0.5416641998928238,0.9624952276192414,0.982143940883352,1.0025982157884357,0.041147486347855096,0.9519875048220313,0.9759836338683847,0.9944595362784328,0.014669348555419492,0.9652103024827172,0.9829335959217514,1.006218309313235,0.02014878733880399,True,False
259,18,True,0.5551224511423385,0.012529243133814497,0.0,0.8588681333913097,0.8658034851592831,0.6657166702494508,0.5551224511423385,0.9635805941005288,0.9826362038688663,1.0048471398579264,0.03872969630370365,0.9543860672498639,0.9771693018790619,0.9958451284731558,0.011179927816254884,0.9674568475862813,0.9840888711189262,1.0087379212004461,0.01914374581735897,True,False
260,18,True,0.5593927684594768,0.012706982753810752,0.0,0.871866245862406,0.8754655727597203,0.6777818637538922,0.5593927684594768,0.9638745234189077,0.9825221315975478,1.0010760200400073,0.03362988081671105,0.9543425613438477,0.9770385892075046,0.9911537371806023,0.007912398779183389,0.9677991040707137,0.9841752146563266,1.0057187671667778,0.018374558997214786,True,False
261,18,True,0.5525548917833962,0.012770019806327115,0.0,0.8877863772652262,0.8871763823144434,0.6785842397791493,0.5525548917833962,0.9632728819314563,0.9821204354668465,0.9999498988831429,0.031141259839939955,0.9535353151261979,0.976629388292621,0.9913200035023286,0.007337082211714273,0.9679040372376746,0.9842003319838115,1.0055291771768693,0.017068585240160448,True,False
262,18,True,0.5682767888510759,0.012920091178350924,0.0,0.8986187623243582,0.8942218336644744,0.6928341270949149,0.5682767888510759,0.9645627487441986,0.9825328214502541,0.9971562317213468,0.024375240610948423,0.9550770344291444,0.9773554509315333,0.9890318028818155,0.00321027126101992,0.9693183005536932,0.9848218108633032,1.0036001024794803,0.014250416217111452,True,False
263,18,True,0.5755410542606691,0.013326857921354653,0.0,0.9099460775465512,0.9006712983044243,0.6988817542017054,0.5755410542606691,0.9650442188042505,0.98264739336441,0.9937763727818887,0.020683972025322392,0.9556444829316227,0.9776000545624133,0.9851675820358176,0.00034099376835110945,0.9697899588251968,0.9849381138893258,0.9994653639916805,0.010103879013969206,True,False
264,18,True,0.5777012126194865,0.013777049184070538,0.0,0.9300348486545258,0.9130003354276559,0.706873873880965,0.5777012126194865,0.9651570676140101,0.9825910768087288,0.9893460898462344,0.01680852191568762,0.9554544863723907,0.9774863417629877,0.9824911914842641,0.00011593129487730289,0.969223560251651,0.9846346573449687,0.9965304779787477,0.011846419064105235,True,False
265,18,True,0.5780057566631274,0.01451994349957915,0.0,0.9235559183465785,0.91359930895787,0.7109384184418597,0.5780057566631274,0.9651073224506049,0.9825177117721546,0.9888687469077748,0.013906683576319367,0.9551482314943885,0.9773307990093538,0.9821743331456145,0.0019491985390230522,0.9697730654443976,0.9848820694436048,0.9965016278955829,0.00919843076295119,True,False
266,18,True,0.5715100444700192,0.015177436361945327,0.0,0.9244624655684556,0.9199755048020637,0.7193725619128428,0.5715100444700192,0.9645681097615937,0.9821946388116395,0.9856056012506124,0.011250070398573658,0.9537284399569825,0.9766036204182675,0.9790981836114886,0.004468625242768268,0.968024362427497,0.983936729870967,0.9924400641611213,0.005900785339705306,True,False
267,18,True,0.5652465380266326,0.015894122202316414,0.0,0.9293554713440967,0.9236838608761532,0.711240926710907,0.5652465380266326,0.9640609991194709,0.9819287527971324,0.9848003670485453,0.010715889223587235,0.9532333389654466,0.9763569094373702,0.9784999064017732,0.005906200526315504,0.9682844691376797,0.984053883197135,0.9922121733648592,0.003319367292089234,True,False
268,18,True,0.5698370866643314,0.0163236310672995,0.0,0.9291439679831561,0.9311095292763468,0.7151214429277406,0.5698370866643314,0.9644494185467096,0.9821109771206721,0.9832458998264438,0.00955326042058087,0.9536408425703234,0.9765724560930044,0.9788049696222706,0.006923533241137774,0.9677573875280223,0.9838041029300212,0.994134338715257,0.002532122142161958,True,False
269,18,True,0.5740571159182628,0.01692451630386906,0.0,0.9259811808160905,0.9294088749151116,0.7242276210143896,0.5740571159182628,0.964709156600245,0.9822081917468911,0.9806266666912683,0.004612386903870752,0.9534869050306811,0.9765207969382186,0.9766094400976976,0.010293394219715314,0.9671365681979093,0.983468571419266,0.9917929661204858,0.002137106548993798,True,False
