model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,0.02967598100898411,0.13616208813866804,0.027407901915826705,0.1308553720146409
TimeMixer,96,0.11734779442572789,0.2897142549275395,0.10837912447393923,0.27842307006836814
UVHF,192,0.04371119883554192,0.17060521924934977,0.04037043459304813,0.1639561330006746
TimeMixer,192,0.11505364810471606,0.26548277335336873,0.10626031541661402,0.25513597467199867
UVHF,336,0.06158878261998987,0.1979537157983756,0.05688166846625301,0.1902387623205139
TimeMixer,336,0.12758347782013604,0.30148116991904605,0.11783251394842584,0.28973138694075734
UVHF,720,0.08604413989848825,0.23411203425245558,0.07946794904793504,0.22498786375845528
TimeMixer,720,0.1813406601163388,0.3375533062400456,0.1674811364893114,0.3243976650668693
