short_horizon,long_horizon,chpd_raw,nchpd
96,192,0.08513123679313882,0.08181337267160418
96,336,0.2593223219703989,0.2492156177759171
96,720,0.1089708220164133,0.10472384529809158
192,336,0.18656433911338274,0.17929326975718138
192,720,0.08396718687771987,0.08069468988105655
336,720,0.23091732222161285,0.22191766090691092
