epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h720_l1
1,1108,0.5517665351125738,0.42062414808716586,0.42062414808716586,0.08258427966668502,0.48558106970055437,0.08258427966668502,0.04855810697005544,full,off,1,32,720,0.6158679786448678,0.0001,31.558884859085083,0,3,0.0,1,0,0,0.42062414808716586
2,1108,0.480511417968824,0.40444636495535125,0.40444636495535125,0.02866841469545065,0.4739663843536205,0.02866841469545065,0.04739663843536205,full,off,1,32,720,0.59610015846168,9.755282581475769e-05,31.55216670036316,0,3,0.0,2,0,0,0.40444636495535125
3,1108,0.45697663528071414,0.4000286285089672,0.4000286285089672,0.010656119371337366,0.46291887491188327,0.010656119371337366,0.04629188749118833,full,off,1,32,720,0.5923150964495209,9.045084971874738e-05,31.94794797897339,0,3,0.0,3,0,0,0.4000286285089672
4,1108,0.4498378395334908,0.3972484921828074,0.3972484921828074,0.00692283410901735,0.4566651318047451,0.00692283410901735,0.045666513180474516,full,off,1,32,720,0.6028308309407697,7.938926261462366e-05,32.02726888656616,0,3,0.0,3,1,0,0.3972484921828074
5,1108,0.44561952255693155,0.3951988719161667,0.3951988719161667,0.005144621674660661,0.452760294106678,0.005144621674660661,0.0452760294106678,full,off,1,32,720,0.5959094226153361,6.545084971874738e-05,32.17171096801758,0,3,0.0,3,2,0,0.3951988719161667
6,1108,0.44247402974306893,0.3935695863749146,0.3935695863749146,0.0038524272547789348,0.4505201607189454,0.0038524272547789348,0.045052016071894546,full,off,1,32,720,0.6017435326137477,5e-05,32.433343172073364,0,3,0.0,3,3,0,0.3935695863749146
7,1108,0.44006131446856456,0.392319412814581,0.392319412814581,0.002806947638855622,0.449349539267027,0.002806947638855622,0.0449349539267027,full,off,1,32,720,0.5929731473430163,3.4549150281252636e-05,32.21388840675354,0,3,0.0,3,4,0,0.392319412814581
8,1108,0.43821112682457863,0.39134119023377284,0.39134119023377284,0.0019855670854096244,0.44884369586886913,0.0019855670854096244,0.044884369586886914,full,off,1,32,720,0.5984141131138636,2.061073738537635e-05,32.10950207710266,0,3,0.0,3,5,0,0.39134119023377284
9,1108,0.43692594398122403,0.3906385135510768,0.3906385135510768,0.0014201032669394402,0.44867326744196645,0.0014201032669394402,0.04486732674419665,full,off,1,32,720,0.5973675165118443,9.549150281252633e-06,32.21475672721863,0,3,0.0,3,6,0,0.3906385135510768
10,1108,0.4362678170634521,0.3902726926797134,0.3902726926797134,0.001131441434124562,0.44863683351110467,0.001131441434124562,0.04486368335111047,full,off,1,32,720,0.5969626723788679,2.4471741852423237e-06,32.60388660430908,0,3,0.0,3,7,0,0.3902726926797134
