scope,mean_abs_gamma,mean_abs_beta,mean_target_state_norm,std_target_state_norm,mean_history_readout_norm
all,0.4499286711215973,0.43204522132873535,7.642392158508301,1.1038750410079956,10.93091869354248
segment_0,0.445994108915329,0.4270128011703491,7.457576751708984,1.0612990856170654,10.93091869354248
segment_1,0.4184667468070984,0.4291858971118927,7.254759311676025,1.2251538038253784,10.93091869354248
segment_2,0.42823362350463867,0.430130273103714,7.421370029449463,1.0863690376281738,10.93091869354248
segment_3,0.4373851716518402,0.43176740407943726,7.5794291496276855,1.0149469375610352,10.93091869354248
segment_4,0.4455779194831848,0.4318677484989166,7.6811299324035645,0.9847840666770935,10.93091869354248
segment_5,0.45654407143592834,0.43437960743904114,7.7801594734191895,0.9568467736244202,10.93091869354248
segment_6,0.4606536328792572,0.4350607693195343,7.788975238800049,0.9739325642585754,10.93091869354248
segment_7,0.4656004309654236,0.4358743131160736,7.82836389541626,0.9648990035057068,10.93091869354248
segment_8,0.4627203941345215,0.4341467618942261,7.780503273010254,1.0086740255355835,10.93091869354248
segment_9,0.4632378816604614,0.4326655864715576,7.710751533508301,1.0677531957626343,10.93091869354248
segment_10,0.4578714072704315,0.4322735369205475,7.617245674133301,1.160485029220581,10.93091869354248
segment_11,0.4531102776527405,0.4303506910800934,7.508591651916504,1.2396374940872192,10.93091869354248
segment_12,0.4512709081172943,0.43131157755851746,7.64671516418457,1.2204424142837524,10.93091869354248
segment_13,0.45169663429260254,0.4319062829017639,7.6812310218811035,1.1905019283294678,10.93091869354248
segment_14,0.4505666494369507,0.4327451288700104,7.899084568023682,1.142057180404663,10.93091869354248
