segment_a,segment_b,cosine
0,1,-0.011680671013891697
0,2,-0.020712727680802345
0,3,-0.024335047230124474
0,4,0.035207320004701614
0,5,0.10344318300485611
0,6,0.16861492395401
0,7,-0.06171713396906853
0,8,0.007987123914062977
0,9,0.1983710378408432
0,10,0.1970726102590561
0,11,0.09805122017860413
0,12,0.16650326550006866
0,13,-0.04006708413362503
0,14,0.1669035106897354
1,2,0.08554349094629288
1,3,-0.11477725952863693
1,4,-0.0027318994980305433
1,5,0.02502151019871235
1,6,-0.06506328284740448
1,7,-0.05087274685502052
1,8,0.11924459785223007
1,9,0.05641435831785202
1,10,0.004151538945734501
1,11,0.04586620256304741
1,12,0.009506880305707455
1,13,-0.06966986507177353
1,14,-0.2574005126953125
2,3,0.022472206503152847
2,4,-0.024354521185159683
2,5,0.21988770365715027
2,6,-0.018452113494277
2,7,-0.10006783157587051
2,8,-0.0820709839463234
2,9,-0.08654063940048218
2,10,0.08881408721208572
2,11,-0.008084542118012905
2,12,-0.031408581882715225
2,13,0.07093258202075958
2,14,-0.06912224739789963
3,4,0.17926687002182007
3,5,0.1506071388721466
3,6,0.12904731929302216
3,7,0.0856207013130188
3,8,0.15977640450000763
3,9,0.11614888906478882
3,10,0.018640736117959023
3,11,0.09191736578941345
3,12,0.05342700332403183
3,13,0.11892876774072647
3,14,0.1330890953540802
4,5,0.05640225112438202
4,6,0.004498051945120096
4,7,0.13751637935638428
4,8,0.15072661638259888
4,9,0.09464284777641296
4,10,0.1127488911151886
4,11,-0.0046574147418141365
4,12,0.009197032079100609
4,13,-0.03087354078888893
4,14,0.09859117865562439
5,6,0.019984392449259758
5,7,0.15027017891407013
5,8,0.0848730206489563
5,9,0.09518900513648987
5,10,0.21746687591075897
5,11,0.07029896229505539
5,12,0.0864434763789177
5,13,0.01537840161472559
5,14,-0.011399065144360065
6,7,0.10965073108673096
6,8,0.061256468296051025
6,9,0.12844252586364746
6,10,0.1587904691696167
6,11,0.20421533286571503
6,12,0.2114168107509613
6,13,0.14620427787303925
6,14,0.042016930878162384
7,8,0.17038041353225708
7,9,0.05002449452877045
7,10,0.06728677451610565
7,11,0.25414177775382996
7,12,-0.08095282316207886
7,13,-0.06002753973007202
7,14,0.038460198789834976
8,9,0.14036504924297333
8,10,0.1809489130973816
8,11,0.2311457395553589
8,12,-0.017561228945851326
8,13,0.08567165583372116
8,14,0.05315398424863815
9,10,0.17638158798217773
9,11,0.09058892726898193
9,12,0.11393068730831146
9,13,0.04190266504883766
9,14,0.16078460216522217
10,11,0.1390896588563919
10,12,0.15430033206939697
10,13,0.29562142491340637
10,14,0.03894364461302757
11,12,0.09064658731222153
11,13,0.09192844480276108
11,14,0.1104186475276947
12,13,0.14432492852210999
12,14,0.07864430546760559
13,14,0.22791332006454468
