scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.05162082612514496,0.16131292283535004,0.5218024253845215,0.06601585447788239,0.11923082917928696
