scope,mean_abs_gamma,mean_abs_beta,mean_target_state_norm,std_target_state_norm,mean_history_readout_norm
all,0.5203900933265686,0.4337356686592102,8.276034355163574,1.1533887386322021,10.555754661560059
segment_0,0.5005148649215698,0.3993698060512543,9.0849027633667,0.9965181946754456,10.555754661560059
segment_1,0.435719758272171,0.42293593287467957,8.155976295471191,1.203996181488037,10.555754661560059
segment_2,0.490959495306015,0.43463584780693054,8.237740516662598,1.151528239250183,10.555754661560059
segment_3,0.5324985980987549,0.4376496970653534,8.36914348602295,1.0816562175750732,10.555754661560059
segment_4,0.5466586947441101,0.43767082691192627,8.405973434448242,1.0703469514846802,10.555754661560059
segment_5,0.5605104565620422,0.4392305016517639,8.47437572479248,1.0368138551712036,10.555754661560059
segment_6,0.5619171261787415,0.4389001131057739,8.427762031555176,1.031310796737671,10.555754661560059
segment_7,0.5652991533279419,0.43967902660369873,8.394103050231934,1.0234992504119873,10.555754661560059
segment_8,0.552885115146637,0.43814900517463684,8.249823570251465,1.0521941184997559,10.555754661560059
segment_9,0.5390763878822327,0.43770143389701843,8.08319091796875,1.085407018661499,10.555754661560059
segment_10,0.5157383680343628,0.43712854385375977,7.93331241607666,1.1560159921646118,10.555754661560059
segment_11,0.5006194710731506,0.4350273013114929,7.824184417724609,1.198862075805664,10.555754661560059
segment_12,0.49510470032691956,0.43490543961524963,7.991909980773926,1.2132035493850708,10.555754661560059
segment_13,0.5009059906005859,0.43571388721466064,8.099217414855957,1.2162368297576904,10.555754661560059
segment_14,0.507443368434906,0.4373377859592438,8.408900260925293,1.1887154579162598,10.555754661560059
