dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
Weather,Weather__h4k_timealign_dropout2,h4k_timealign_dropout2,2021,336,0.5137658952735364,0.33884388658528525,,,4bc6b27015dde4672c14143f8350709ef160e2e5000644a9bbb717e4ef06de5e,True,False
Weather,Weather__h4k_timealign_dropout2,h4k_timealign_dropout2,2021,720,0.5934397343028751,0.389312710851017,,,4bc6b27015dde4672c14143f8350709ef160e2e5000644a9bbb717e4ef06de5e,True,False
Weather,Weather__h4k_timealign_dropout3_lr5e5,h4k_timealign_dropout3_lr5e5,2021,96,0.3995896950364113,0.2541278720212479,,,3ed7f28e8ca8cf914509469dde2999fce8db2a2a71ea310e8485d6d2e7e61fe2,True,False
Weather,Weather__h4k_timealign_dropout3_lr5e5,h4k_timealign_dropout3_lr5e5,2021,192,0.4513567917359372,0.29317920523074764,,,3ed7f28e8ca8cf914509469dde2999fce8db2a2a71ea310e8485d6d2e7e61fe2,True,False
Weather,Weather__h4k_timealign_dropout3_lr5e5,h4k_timealign_dropout3_lr5e5,2021,336,0.5107433314302138,0.33651648244510096,,,3ed7f28e8ca8cf914509469dde2999fce8db2a2a71ea310e8485d6d2e7e61fe2,True,False
Weather,Weather__h4k_timealign_dropout3_lr5e5,h4k_timealign_dropout3_lr5e5,2021,720,0.592088484722707,0.3880253323043386,,,3ed7f28e8ca8cf914509469dde2999fce8db2a2a71ea310e8485d6d2e7e61fe2,True,False
ETTh1,ETTh1__h4k_lr2e4,h4k_lr2e4,2021,96,0.8098006998188794,0.6156324592108527,,,b78a4f142d1ac0c6e51c12f4c54f1d09d7a91ee6222d8993cfbd5ac422eec730,True,False
ETTh1,ETTh1__h4k_lr2e4,h4k_lr2e4,2021,192,1.056630365162467,0.7013571614709994,,,b78a4f142d1ac0c6e51c12f4c54f1d09d7a91ee6222d8993cfbd5ac422eec730,True,False
ETTh1,ETTh1__h4k_lr2e4,h4k_lr2e4,2021,336,1.2676515367680363,0.7739034049390328,,,b78a4f142d1ac0c6e51c12f4c54f1d09d7a91ee6222d8993cfbd5ac422eec730,True,False
ETTh1,ETTh1__h4k_lr2e4,h4k_lr2e4,2021,720,1.408306300205489,0.8280723886771335,,,b78a4f142d1ac0c6e51c12f4c54f1d09d7a91ee6222d8993cfbd5ac422eec730,True,False
ETTh1,ETTh1__h4k_lr3e4_rank64,h4k_lr3e4_rank64,2021,96,0.8065772090728084,0.6077773987005154,,,72383975580596ee7d387a7cf024786337b57f20ac50df1f2cd175391063a41f,True,False
ETTh1,ETTh1__h4k_lr3e4_rank64,h4k_lr3e4_rank64,2021,192,1.0500804376788437,0.6933251445492109,,,72383975580596ee7d387a7cf024786337b57f20ac50df1f2cd175391063a41f,True,False
ETTh1,ETTh1__h4k_lr3e4_rank64,h4k_lr3e4_rank64,2021,336,1.2743242172790425,0.7723178735801152,,,72383975580596ee7d387a7cf024786337b57f20ac50df1f2cd175391063a41f,True,False
ETTh1,ETTh1__h4k_lr3e4_rank64,h4k_lr3e4_rank64,2021,720,1.4038791414350271,0.8261285324891409,,,72383975580596ee7d387a7cf024786337b57f20ac50df1f2cd175391063a41f,True,False
ETTh2,ETTh2__h4k_lr5e4_rank64,h4k_lr5e4_rank64,2021,96,0.23977094050496817,0.3429298362073799,,,bea8a52195e5d70370b31e7748381b272ac49b2c5e55e7b098e28d150897e2e5,True,False
ETTh2,ETTh2__h4k_lr5e4_rank64,h4k_lr5e4_rank64,2021,192,0.3182329519962271,0.39358815325734514,,,bea8a52195e5d70370b31e7748381b272ac49b2c5e55e7b098e28d150897e2e5,True,False
ETTh2,ETTh2__h4k_lr5e4_rank64,h4k_lr5e4_rank64,2021,336,0.4139441680163145,0.4508439772984102,,,bea8a52195e5d70370b31e7748381b272ac49b2c5e55e7b098e28d150897e2e5,True,False
ETTh2,ETTh2__h4k_lr5e4_rank64,h4k_lr5e4_rank64,2021,720,0.6212922380616267,0.5507845993050271,,,bea8a52195e5d70370b31e7748381b272ac49b2c5e55e7b098e28d150897e2e5,True,False
ETTh2,ETTh2__h4k_lr5e4_rank96,h4k_lr5e4_rank96,2021,96,0.23822186328470707,0.3441474235927065,,,8c3931e748e1c71fd55bed5434536b47bb2412cd5f8aedb6bd20a51bde1d57e4,True,False
ETTh2,ETTh2__h4k_lr5e4_rank96,h4k_lr5e4_rank96,2021,192,0.3258095801187058,0.3954178801116844,,,8c3931e748e1c71fd55bed5434536b47bb2412cd5f8aedb6bd20a51bde1d57e4,True,False
ETTh2,ETTh2__h4k_lr5e4_rank96,h4k_lr5e4_rank96,2021,336,0.43059554004243444,0.45317773068589823,,,8c3931e748e1c71fd55bed5434536b47bb2412cd5f8aedb6bd20a51bde1d57e4,True,False
ETTh2,ETTh2__h4k_lr5e4_rank96,h4k_lr5e4_rank96,2021,720,0.6415936971704165,0.5564008183363411,,,8c3931e748e1c71fd55bed5434536b47bb2412cd5f8aedb6bd20a51bde1d57e4,True,False
ETTm1,ETTm1__h4k_lr8e5,h4k_lr8e5,2021,96,0.3580233365452538,0.3898511591056983,,,de18990a4d709a0279bd696302990f64adda008a94d45dd7b1a7910ca7135ac2,True,False
ETTm1,ETTm1__h4k_lr8e5,h4k_lr8e5,2021,192,0.48202452998763573,0.45290657474348944,,,de18990a4d709a0279bd696302990f64adda008a94d45dd7b1a7910ca7135ac2,True,False
ETTm1,ETTm1__h4k_lr8e5,h4k_lr8e5,2021,336,0.6357838765363253,0.5196712174940676,,,de18990a4d709a0279bd696302990f64adda008a94d45dd7b1a7910ca7135ac2,True,False
ETTm1,ETTm1__h4k_lr8e5,h4k_lr8e5,2021,720,0.927290160384857,0.6243268421126736,,,de18990a4d709a0279bd696302990f64adda008a94d45dd7b1a7910ca7135ac2,True,False
ETTm1,ETTm1__h4k_rank96,h4k_rank96,2021,96,0.35810771425409865,0.38987409727027017,,,b2015a86c43521e99911622303a7ed0608f9adaf00da18f737d14abed224722d,True,False
ETTm1,ETTm1__h4k_rank96,h4k_rank96,2021,192,0.4822707680480865,0.452256943564862,,,b2015a86c43521e99911622303a7ed0608f9adaf00da18f737d14abed224722d,True,False
ETTm1,ETTm1__h4k_rank96,h4k_rank96,2021,336,0.6357403682167864,0.5185898481202977,,,b2015a86c43521e99911622303a7ed0608f9adaf00da18f737d14abed224722d,True,False
ETTm1,ETTm1__h4k_rank96,h4k_rank96,2021,720,0.9286992605723855,0.623799948187338,,,b2015a86c43521e99911622303a7ed0608f9adaf00da18f737d14abed224722d,True,False
ECL,ECL__h4k_exact_budget60_dropout4,h4k_exact_budget60_dropout4,2021,96,0.10516852152068168,0.19173872051760554,,,b627cc95011a4334cc6f4c8eae99be14153a7e47702c07280ce0d73145a9341b,True,False
ECL,ECL__h4k_exact_budget60_dropout4,h4k_exact_budget60_dropout4,2021,192,0.11939763403885688,0.20670944615267217,,,b627cc95011a4334cc6f4c8eae99be14153a7e47702c07280ce0d73145a9341b,True,False
ECL,ECL__h4k_exact_budget60_dropout4,h4k_exact_budget60_dropout4,2021,336,0.13635535579219105,0.2239203859741489,,,b627cc95011a4334cc6f4c8eae99be14153a7e47702c07280ce0d73145a9341b,True,False
ECL,ECL__h4k_exact_budget60_dropout4,h4k_exact_budget60_dropout4,2021,720,0.1644937120222797,0.2520531173588501,,,b627cc95011a4334cc6f4c8eae99be14153a7e47702c07280ce0d73145a9341b,True,False
ECL,ECL__h4k_exact_budget60_rank32,h4k_exact_budget60_rank32,2021,96,0.11198149427461128,0.20116150425747037,,,8ce13b99b75af34fadb494cd11a3b8880da0a60aef3117a3c20d4de094849d9d,True,False
ECL,ECL__h4k_exact_budget60_rank32,h4k_exact_budget60_rank32,2021,192,0.12643738715754202,0.21627572605696818,,,8ce13b99b75af34fadb494cd11a3b8880da0a60aef3117a3c20d4de094849d9d,True,False
ECL,ECL__h4k_exact_budget60_rank32,h4k_exact_budget60_rank32,2021,336,0.14270084739352265,0.2327153749675268,,,8ce13b99b75af34fadb494cd11a3b8880da0a60aef3117a3c20d4de094849d9d,True,False
ECL,ECL__h4k_exact_budget60_rank32,h4k_exact_budget60_rank32,2021,720,0.1697303682255248,0.2594081201694078,,,8ce13b99b75af34fadb494cd11a3b8880da0a60aef3117a3c20d4de094849d9d,True,False
Solar,Solar__h4k_patch2_lr3e4,h4k_patch2_lr3e4,2021,96,0.11037623529167225,0.15272679455423108,,,541d8ecb88de5f411f7f4005e477f97637439e7c35e068d45a184b6c10436cd1,True,False
Solar,Solar__h4k_patch2_lr3e4,h4k_patch2_lr3e4,2021,192,0.11830018408363685,0.16194528362636143,,,541d8ecb88de5f411f7f4005e477f97637439e7c35e068d45a184b6c10436cd1,True,False
Solar,Solar__h4k_patch2_lr3e4,h4k_patch2_lr3e4,2021,336,0.13458710772517538,0.17380471176113046,,,541d8ecb88de5f411f7f4005e477f97637439e7c35e068d45a184b6c10436cd1,True,False
Solar,Solar__h4k_patch2_lr3e4,h4k_patch2_lr3e4,2021,720,0.15825810714417862,0.18692910416155226,,,541d8ecb88de5f411f7f4005e477f97637439e7c35e068d45a184b6c10436cd1,True,False
Solar,Solar__h4k_patch3_lr3e4,h4k_patch3_lr3e4,2021,96,0.10771580526488833,0.15538346635488173,,,ff9a3e1491a3d54d046efd16d74344da71faf15e033d154e448844013420eea9,True,False
Solar,Solar__h4k_patch3_lr3e4,h4k_patch3_lr3e4,2021,192,0.11784686243724234,0.1635213689490532,,,ff9a3e1491a3d54d046efd16d74344da71faf15e033d154e448844013420eea9,True,False
Solar,Solar__h4k_patch3_lr3e4,h4k_patch3_lr3e4,2021,336,0.13350896822521463,0.17258257474306793,,,ff9a3e1491a3d54d046efd16d74344da71faf15e033d154e448844013420eea9,True,False
Solar,Solar__h4k_patch3_lr3e4,h4k_patch3_lr3e4,2021,720,0.1571708700994754,0.1860798355916308,,,ff9a3e1491a3d54d046efd16d74344da71faf15e033d154e448844013420eea9,True,False
