dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ETTm2,ETTm2__h4j_budget45,h4j_budget45,2021,96,0.11223783701037367,0.23071453828985491,,,2bea7422c537ca0aa96939d4edf259d90dc759394d76f1b72474620e3258b234,True,False
ETTm2,ETTm2__h4j_budget45,h4j_budget45,2021,192,0.14866368588991463,0.26520230070066947,,,2bea7422c537ca0aa96939d4edf259d90dc759394d76f1b72474620e3258b234,True,False
ETTm2,ETTm2__h4j_budget45,h4j_budget45,2021,336,0.19348013977564515,0.299879812546784,,,2bea7422c537ca0aa96939d4edf259d90dc759394d76f1b72474620e3258b234,True,False
ETTm2,ETTm2__h4j_budget45,h4j_budget45,2021,720,0.2766764129615492,0.3519930584356189,,,2bea7422c537ca0aa96939d4edf259d90dc759394d76f1b72474620e3258b234,True,False
ETTm2,ETTm2__h4j_lr5e5,h4j_lr5e5,2021,96,0.11153166696506862,0.22711157247734567,,,0dd860b53b0dcd79af43a2dc967759b33346ee5de51311047a8dc1f16fe4e4f6,True,False
ETTm2,ETTm2__h4j_lr5e5,h4j_lr5e5,2021,192,0.1500979186287926,0.2638134497295444,,,0dd860b53b0dcd79af43a2dc967759b33346ee5de51311047a8dc1f16fe4e4f6,True,False
ETTm2,ETTm2__h4j_lr5e5,h4j_lr5e5,2021,336,0.1935688154383873,0.29933476805066067,,,0dd860b53b0dcd79af43a2dc967759b33346ee5de51311047a8dc1f16fe4e4f6,True,False
ETTm2,ETTm2__h4j_lr5e5,h4j_lr5e5,2021,720,0.27503854425675756,0.35174010070040823,,,0dd860b53b0dcd79af43a2dc967759b33346ee5de51311047a8dc1f16fe4e4f6,True,False
ETTm2,ETTm2__h4j_lr2e4,h4j_lr2e4,2021,96,0.11088718741666526,0.2278006517638763,,,f3f70551263dae0353354541c95d0debb1c48104848efd569caeb3291cffce87,True,False
ETTm2,ETTm2__h4j_lr2e4,h4j_lr2e4,2021,192,0.1471553599500718,0.26285351362700266,,,f3f70551263dae0353354541c95d0debb1c48104848efd569caeb3291cffce87,True,False
ETTm2,ETTm2__h4j_lr2e4,h4j_lr2e4,2021,336,0.19265895049708584,0.29829714686742853,,,f3f70551263dae0353354541c95d0debb1c48104848efd569caeb3291cffce87,True,False
ETTm2,ETTm2__h4j_lr2e4,h4j_lr2e4,2021,720,0.2769748063809756,0.3507706152482165,,,f3f70551263dae0353354541c95d0debb1c48104848efd569caeb3291cffce87,True,False
