scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.04226662218570709,0.13970819115638733,0.351937860250473,0.061358850449323654,0.10635311901569366
