horizon,mse,mae
1,0.05108648166060448,0.14991842210292816
2,0.07115226984024048,0.17841368913650513
3,0.08325722068548203,0.19082878530025482
4,0.10216184705495834,0.21043738722801208
5,0.11287706345319748,0.22124846279621124
6,0.1301703304052353,0.2387007176876068
7,0.13844238221645355,0.2433825433254242
8,0.15550757944583893,0.25858595967292786
9,0.16835370659828186,0.267188161611557
10,0.18212828040122986,0.2796752154827118
11,0.1922806203365326,0.2877931296825409
12,0.2111338973045349,0.30016133189201355
13,0.2137037068605423,0.30200132727622986
14,0.22722367942333221,0.31226682662963867
15,0.23448117077350616,0.31806161999702454
16,0.24751785397529602,0.32627689838409424
17,0.2504883110523224,0.32580384612083435
18,0.2542317807674408,0.32653167843818665
19,0.2721753716468811,0.34038570523262024
20,0.2780274450778961,0.34397611021995544
21,0.28350546956062317,0.34993648529052734
22,0.2944086492061615,0.3548804819583893
23,0.29242774844169617,0.3526223599910736
24,0.3002144992351532,0.35990631580352783
25,0.3044767379760742,0.36119934916496277
26,0.30612286925315857,0.3619413375854492
27,0.3119708299636841,0.3668633699417114
28,0.308677077293396,0.36215078830718994
29,0.314118891954422,0.3658757209777832
30,0.3171258270740509,0.36808687448501587
31,0.3204413950443268,0.36821961402893066
32,0.31941258907318115,0.3709554076194763
33,0.3262901306152344,0.3749057948589325
34,0.3303331732749939,0.3773394823074341
35,0.32769230008125305,0.37400686740875244
36,0.32821446657180786,0.37602049112319946
37,0.32901936769485474,0.3769896328449249
38,0.3362380266189575,0.3810471296310425
39,0.3353041708469391,0.3806634545326233
40,0.3301349878311157,0.3787408173084259
41,0.3334827125072479,0.3807638883590698
42,0.3290449380874634,0.3758860230445862
43,0.33267706632614136,0.37983864545822144
44,0.3321796953678131,0.3801705837249756
45,0.3334985077381134,0.38169652223587036
46,0.33721715211868286,0.3834039270877838
47,0.3276546597480774,0.37703895568847656
48,0.3284165859222412,0.37618696689605713
49,0.33020782470703125,0.3781336843967438
50,0.3297783434391022,0.374828040599823
51,0.3306773602962494,0.37846460938453674
52,0.3332221508026123,0.3776054382324219
53,0.3355754315853119,0.37807390093803406
54,0.3366338014602661,0.3820613622665405
55,0.325478196144104,0.37301892042160034
56,0.3316953778266907,0.37830260396003723
57,0.32682880759239197,0.37504249811172485
58,0.33176666498184204,0.376938134431839
59,0.3300066292285919,0.3745519816875458
60,0.32969045639038086,0.3767126798629761
61,0.3242860436439514,0.3706093430519104
62,0.3273022472858429,0.3732801675796509
63,0.32349398732185364,0.37365567684173584
64,0.329267680644989,0.3738495409488678
65,0.32810044288635254,0.370899498462677
66,0.33266741037368774,0.37701520323753357
67,0.32206547260284424,0.37179461121559143
68,0.32520318031311035,0.3717010021209717
69,0.3253556191921234,0.37075191736221313
70,0.327029287815094,0.3703596591949463
71,0.3216969966888428,0.3694157004356384
72,0.32405799627304077,0.3745666444301605
73,0.3296831548213959,0.3745565712451935
74,0.32838162779808044,0.37404370307922363
75,0.3339620530605316,0.3752904534339905
76,0.32652127742767334,0.3753136694431305
77,0.32904526591300964,0.37288233637809753
78,0.33895644545555115,0.37831059098243713
79,0.3346489369869232,0.378547340631485
80,0.3307625651359558,0.3716723620891571
81,0.32632145285606384,0.37419551610946655
82,0.3308844566345215,0.375985711812973
83,0.33204513788223267,0.3780190944671631
84,0.32980844378471375,0.3751138746738434
85,0.32689595222473145,0.373975932598114
86,0.33108410239219666,0.3772766590118408
87,0.33000078797340393,0.37479421496391296
88,0.3209083378314972,0.3719992935657501
89,0.3257758319377899,0.3744015097618103
90,0.3306194841861725,0.37556084990501404
91,0.3269961178302765,0.37582147121429443
92,0.3309844136238098,0.3774451017379761
93,0.32792362570762634,0.37526315450668335
94,0.33435532450675964,0.3793642222881317
95,0.3320420980453491,0.38085129857063293
96,0.32886260747909546,0.37664076685905457
97,0.31361907720565796,0.36161309480667114
98,0.31894341111183167,0.3683396279811859
99,0.31717199087142944,0.3674621880054474
100,0.3237929940223694,0.371202677488327
101,0.3208726942539215,0.36969923973083496
102,0.32762542366981506,0.3764813244342804
103,0.3234446942806244,0.3716009855270386
104,0.3308428227901459,0.37795037031173706
105,0.3391232490539551,0.38309377431869507
106,0.34512409567832947,0.38785818219184875
107,0.3392137289047241,0.3832661211490631
108,0.34975552558898926,0.3900257647037506
109,0.3535674214363098,0.3908551335334778
110,0.35346516966819763,0.39282524585723877
111,0.35842493176460266,0.39702361822128296
112,0.35495898127555847,0.39329251646995544
113,0.35497725009918213,0.3921568691730499
114,0.35851845145225525,0.3954082429409027
115,0.3574717342853546,0.39337441325187683
116,0.3621046245098114,0.39725157618522644
117,0.36640140414237976,0.40070605278015137
118,0.3646071255207062,0.3967321217060089
119,0.3637740910053253,0.39756372570991516
120,0.3750326931476593,0.40660184621810913
121,0.37585607171058655,0.40437349677085876
122,0.3735034465789795,0.40580853819847107
123,0.3711642324924469,0.40210896730422974
124,0.3624708950519562,0.3944457471370697
125,0.3721538782119751,0.40323007106781006
126,0.3712843358516693,0.39977848529815674
127,0.3741965889930725,0.4024010896682739
128,0.36527401208877563,0.3979325294494629
129,0.3692763149738312,0.40023472905158997
130,0.37589871883392334,0.4046332538127899
131,0.37152642011642456,0.4010965824127197
132,0.36827823519706726,0.398798406124115
133,0.36990928649902344,0.400827556848526
134,0.3754810392856598,0.4032723307609558
135,0.3717396557331085,0.40112754702568054
136,0.3730841875076294,0.4050295650959015
137,0.3686852753162384,0.39974892139434814
138,0.36804434657096863,0.399779349565506
139,0.37298476696014404,0.40360692143440247
140,0.3672081232070923,0.40049389004707336
141,0.3626825511455536,0.3961283564567566
142,0.3693762421607971,0.40085700154304504
143,0.36028438806533813,0.3951653838157654
144,0.36399272084236145,0.3971860110759735
145,0.36464518308639526,0.40014421939849854
146,0.36169666051864624,0.3970271050930023
147,0.3635321259498596,0.40013328194618225
148,0.36293330788612366,0.3984851837158203
149,0.3605942130088806,0.3955592215061188
150,0.36483442783355713,0.4015693962574005
151,0.35643720626831055,0.39419159293174744
152,0.3638293743133545,0.3991463780403137
153,0.35829687118530273,0.3953231871128082
154,0.35910764336586,0.3967793881893158
155,0.35715439915657043,0.3935210704803467
156,0.35482457280158997,0.3938104212284088
157,0.35439544916152954,0.3911851644515991
158,0.35609424114227295,0.393353670835495
159,0.35424718260765076,0.3940061926841736
160,0.35469287633895874,0.39041125774383545
161,0.35478225350379944,0.3890681266784668
162,0.35941141843795776,0.39534127712249756
163,0.35270956158638,0.3906420171260834
164,0.3499334454536438,0.387961208820343
165,0.3536374568939209,0.3895112872123718
166,0.3556458652019501,0.3893498182296753
167,0.35086238384246826,0.38738390803337097
168,0.3527422845363617,0.3912762701511383
169,0.3555009365081787,0.3916395306587219
170,0.3535705506801605,0.3901911973953247
171,0.36086463928222656,0.39262107014656067
172,0.3556741178035736,0.3923872411251068
173,0.355025053024292,0.39053094387054443
174,0.3625278174877167,0.3938070833683014
175,0.3625718653202057,0.3955551087856293
176,0.3566243350505829,0.38999810814857483
177,0.35289689898490906,0.39132848381996155
178,0.3579889237880707,0.3934643268585205
179,0.36154454946517944,0.3945242762565613
180,0.3562844395637512,0.3931095004081726
181,0.3577614426612854,0.3920130729675293
182,0.3570854365825653,0.39397990703582764
183,0.3543736934661865,0.3897106945514679
184,0.3504093289375305,0.3898666799068451
185,0.3554445207118988,0.393842488527298
186,0.3597014248371124,0.39338934421539307
187,0.359772264957428,0.39459189772605896
188,0.3618936836719513,0.3963451683521271
189,0.35644498467445374,0.39200839400291443
190,0.36932969093322754,0.39984264969825745
191,0.3645797371864319,0.39806583523750305
192,0.36203500628471375,0.39603370428085327
193,0.36497393250465393,0.3860403597354889
194,0.37011808156967163,0.39333242177963257
195,0.3671382963657379,0.3915371298789978
196,0.37010952830314636,0.3948233723640442
197,0.36640283465385437,0.3937406539916992
198,0.367779403924942,0.3958788812160492
199,0.3657720386981964,0.3940269649028778
200,0.37257635593414307,0.39955490827560425
201,0.37934356927871704,0.40369462966918945
202,0.3853827714920044,0.4075917601585388
203,0.37773120403289795,0.4042876660823822
204,0.3886147141456604,0.4117303788661957
205,0.3917416036128998,0.413513720035553
206,0.39169076085090637,0.4157220125198364
207,0.39287132024765015,0.4177424907684326
208,0.3911343812942505,0.4150876998901367
209,0.39115747809410095,0.41503098607063293
210,0.3910372257232666,0.41454508900642395
211,0.3890882432460785,0.4117906987667084
212,0.39072057604789734,0.4132740795612335
213,0.3992227613925934,0.42098069190979004
214,0.3963177502155304,0.4149986505508423
215,0.39770686626434326,0.4179970622062683
216,0.4095878601074219,0.42614734172821045
217,0.41110312938690186,0.42394953966140747
218,0.40846237540245056,0.4263576865196228
219,0.40186014771461487,0.4210532307624817
220,0.39590373635292053,0.4145904779434204
221,0.40745115280151367,0.4243028163909912
222,0.4040074348449707,0.417100727558136
223,0.4065675437450409,0.4219765365123749
224,0.39996349811553955,0.417439341545105
225,0.3997098505496979,0.41844162344932556
226,0.4065503776073456,0.4220336973667145
227,0.4054628014564514,0.419853150844574
228,0.4030052423477173,0.41861584782600403
229,0.4015640318393707,0.41849690675735474
230,0.4066699743270874,0.42011573910713196
231,0.40718141198158264,0.42083826661109924
232,0.40720415115356445,0.42254868149757385
233,0.40268078446388245,0.41789016127586365
234,0.3993911147117615,0.4169727563858032
235,0.40748879313468933,0.42303168773651123
236,0.39784306287765503,0.4190441071987152
237,0.40247246623039246,0.41849157214164734
238,0.4019113779067993,0.4189800024032593
239,0.3985976278781891,0.41724783182144165
240,0.39706116914749146,0.41606080532073975
241,0.4009324014186859,0.4197341203689575
242,0.402279794216156,0.4185854494571686
243,0.40231579542160034,0.41968801617622375
244,0.40129321813583374,0.4181686043739319
245,0.4004603326320648,0.41639474034309387
246,0.40554744005203247,0.42256948351860046
247,0.3972015678882599,0.4144383668899536
248,0.40208297967910767,0.4193844795227051
249,0.39621737599372864,0.4141906201839447
250,0.4020606577396393,0.41729986667633057
251,0.40141141414642334,0.41518518328666687
252,0.3954964876174927,0.4141291677951813
253,0.3992438316345215,0.4127771854400635
254,0.4038183093070984,0.41612064838409424
255,0.39765554666519165,0.4140335023403168
256,0.40155714750289917,0.41315680742263794
257,0.4020054340362549,0.41069185733795166
258,0.40738335251808167,0.4177358150482178
259,0.40171322226524353,0.4135134816169739
260,0.3976115882396698,0.41155821084976196
261,0.40113183856010437,0.4115886092185974
262,0.40430426597595215,0.41156941652297974
263,0.39714840054512024,0.4096362292766571
264,0.39724189043045044,0.4116559326648712
265,0.40387099981307983,0.4142813980579376
266,0.40135014057159424,0.41201481223106384
267,0.4121754467487335,0.4173338711261749
268,0.40038982033729553,0.41402196884155273
269,0.3999191224575043,0.4123821556568146
270,0.408155620098114,0.4139453172683716
271,0.4078119993209839,0.41636931896209717
272,0.40672048926353455,0.41189703345298767
273,0.4021497368812561,0.4137236475944519
274,0.4084755480289459,0.41562291979789734
275,0.409068763256073,0.415892630815506
276,0.4038839340209961,0.4157622754573822
277,0.40365374088287354,0.41266313195228577
278,0.40518343448638916,0.4154881536960602
279,0.3974122703075409,0.4098554253578186
280,0.3968428671360016,0.41045379638671875
281,0.4009229838848114,0.41468361020088196
282,0.39942002296447754,0.4102899134159088
283,0.40111467242240906,0.41343462467193604
284,0.40561285614967346,0.4165724217891693
285,0.3982563018798828,0.4113818109035492
286,0.41396212577819824,0.42044949531555176
287,0.4073432981967926,0.4172845780849457
288,0.4065765142440796,0.4161571264266968
289,0.3889252841472626,0.40246787667274475
290,0.39974164962768555,0.4115487337112427
291,0.39425861835479736,0.4086045026779175
292,0.39818620681762695,0.4102691113948822
293,0.39388012886047363,0.4092337489128113
294,0.3962257504463196,0.4113864302635193
295,0.3991009294986725,0.4117259979248047
296,0.4048182964324951,0.4169406592845917
297,0.4106927514076233,0.4197099506855011
298,0.4105004370212555,0.4187621772289276
299,0.4066075086593628,0.4194459915161133
300,0.41887351870536804,0.4269982874393463
301,0.4251309037208557,0.4289373457431793
302,0.4229734241962433,0.42919471859931946
303,0.42568281292915344,0.43190857768058777
304,0.4198135733604431,0.42755812406539917
305,0.42115408182144165,0.4277324080467224
306,0.42312487959861755,0.4290797710418701
307,0.41960594058036804,0.42475977540016174
308,0.419257253408432,0.42549651861190796
309,0.4325607120990753,0.43478676676750183
310,0.42466068267822266,0.4278208613395691
311,0.42996570467948914,0.4322028160095215
312,0.4404035806655884,0.43810826539993286
313,0.4450843930244446,0.4388599991798401
314,0.43951526284217834,0.4406760036945343
315,0.43067416548728943,0.4334099590778351
316,0.42857345938682556,0.42838945984840393
317,0.441364586353302,0.4393584132194519
318,0.4403131902217865,0.4325810670852661
319,0.4339499771595001,0.43183887004852295
320,0.4299726188182831,0.42994004487991333
321,0.4325035810470581,0.43307727575302124
322,0.43203070759773254,0.4325191378593445
323,0.4344322681427002,0.4322648048400879
324,0.4321224093437195,0.4310360252857208
325,0.43184271454811096,0.4323679804801941
326,0.4360676109790802,0.4324761927127838
327,0.4418429434299469,0.4348275065422058
328,0.4361115097999573,0.43394938111305237
329,0.4270237982273102,0.4274006187915802
330,0.4321383535861969,0.43141064047813416
331,0.4346909523010254,0.43417468667030334
332,0.4261317849159241,0.43120405077934265
333,0.4299491345882416,0.4286901652812958
334,0.42634791135787964,0.42906102538108826
335,0.42998844385147095,0.43078529834747314
336,0.42894989252090454,0.4288492798805237
