dataset,arms,mean_last_vs_best_val_mse_pct,max_last_vs_best_val_mse_pct,mean_gap_vs_best_stage_control_pct,max_gap_vs_best_stage_control_pct
ETTh2,3,11.80826876031214,13.43562296359002,2.116136697510749,2.1580670789160985
ETTm1,3,0.025868156732615038,0.07760447019784511,0.5635529327049785,0.6896500170371245
Weather,3,0.21337716269467233,0.3244773357166997,0.07083304988749296,0.1488779844349419
