segment_a,segment_b,cosine
0,1,0.017707165330648422
0,2,0.008197669871151447
0,3,0.8478235006332397
0,4,-0.11730892211198807
0,5,-0.12335152179002762
0,6,0.7105907201766968
0,7,-0.19768087565898895
0,8,-0.1679234653711319
0,9,0.654201090335846
0,10,-0.2168561965227127
0,11,-0.14894387125968933
0,12,0.6634251475334167
0,13,-0.20455774664878845
0,14,-0.12972895801067352
1,2,0.11257322877645493
1,3,0.08586188405752182
1,4,0.9336861371994019
1,5,0.06570971757173538
1,6,0.0267403032630682
1,7,0.8515583276748657
1,8,0.038425106555223465
1,9,0.0020927726291120052
1,10,0.8214762806892395
1,11,0.024723663926124573
1,12,-0.013380838558077812
1,13,0.8241897225379944
1,14,0.027676956728100777
2,3,0.12235882133245468
2,4,0.11453761905431747
2,5,0.9553014039993286
2,6,0.10301189869642258
2,7,0.10526265949010849
2,8,0.9047882556915283
2,9,0.08015800267457962
2,10,0.07426349818706512
2,11,0.8936280012130737
2,12,0.06810787320137024
2,13,0.08851004391908646
2,14,0.9146910905838013
3,4,0.10611388087272644
3,5,0.10169890522956848
3,6,0.9574025273323059
3,7,0.0815814658999443
3,8,0.0907515212893486
3,9,0.9113398194313049
3,10,0.05866597220301628
3,11,0.10570532083511353
3,12,0.9126725792884827
3,13,0.07813812047243118
3,14,0.12454406172037125
4,5,0.1612234115600586
4,6,0.1289634108543396
4,7,0.9734604358673096
4,8,0.1670628786087036
4,9,0.12044300884008408
4,10,0.9480009078979492
4,11,0.1520867645740509
4,12,0.098643459379673
4,13,0.9501926302909851
4,14,0.14772097766399384
5,6,0.15673938393592834
5,7,0.20383600890636444
5,8,0.9851187467575073
5,9,0.15555255115032196
5,10,0.1823994666337967
5,11,0.9735690355300903
5,12,0.13639287650585175
5,13,0.19310036301612854
5,14,0.9822798371315002
6,7,0.1592184454202652
6,8,0.18257232010364532
6,9,0.9834213852882385
6,10,0.15085183084011078
6,11,0.20081782341003418
6,12,0.9775432348251343
6,13,0.16269247233867645
6,14,0.20154128968715668
7,8,0.24103248119354248
7,9,0.17841440439224243
7,10,0.9892340302467346
7,11,0.23017621040344238
7,12,0.1516541689634323
7,13,0.9830335378646851
7,14,0.2098061591386795
8,9,0.20290255546569824
8,10,0.23435765504837036
8,11,0.993507981300354
8,12,0.1812487542629242
8,13,0.23818759620189667
8,14,0.9863963723182678
9,10,0.18757422268390656
9,11,0.2285039871931076
9,12,0.9901422262191772
9,13,0.19354096055030823
9,14,0.2145570069551468
10,11,0.23453055322170258
10,12,0.16693273186683655
10,13,0.9918668270111084
10,14,0.20517949759960175
11,12,0.2143751084804535
11,13,0.24212445318698883
11,14,0.9889571666717529
12,13,0.18256011605262756
12,14,0.20802953839302063
13,14,0.2253350466489792
