epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h336_l1
1,1048,1.402905057518537,0.34995693908222303,0.34995693908222303,0.11080921157654233,0.9421389059142302,0.11080921157654233,0.9421389059142302,full,off,1,32,336,0.20479968786683111,0.0001,16.626559019088745,0,3,0.0,1,0,0,0.34995693908222303
2,1048,1.2737167518557484,0.331339860946395,0.331339860946395,0.04802017430206121,0.894356717647032,0.04802017430206121,0.894356717647032,full,off,1,32,336,0.20133752708456346,9.755282581475769e-05,16.15064024925232,0,3,0.0,2,0,0,0.331339860946395
3,1048,1.233655953680286,0.32816285550423707,0.32816285550423707,0.023788032379669657,0.8817050667436979,0.023788032379669657,0.8817050667436979,full,off,1,32,336,0.20752694926756834,9.045084971874738e-05,16.126338481903076,0,3,0.0,2,1,0,0.32816285550423707
4,1048,1.2182785854994795,0.3260999782337942,0.3260999782337942,0.015656652741262135,0.8765219548958858,0.015656652741262135,0.8765219548958858,full,off,1,32,336,0.2025069472091716,7.938926261462366e-05,16.46884822845459,0,3,0.0,2,2,0,0.3260999782337942
5,1048,1.2115900932832528,0.3247769129611836,0.3247769129611836,0.012648159815780534,0.8741650195749662,0.012648159815780534,0.8741650195749662,full,off,1,32,336,0.20188089531092418,6.545084971874738e-05,16.128695249557495,0,3,0.0,2,3,0,0.3247769129611836
6,1048,1.2077263934921671,0.32396492977690605,0.32396492977690605,0.01064862590905222,0.8731128362412671,0.01064862590905222,0.8731128362412671,full,off,1,32,336,0.20036272308789194,5e-05,15.809027194976807,0,3,0.0,6,0,0,0.32396492977690605
7,1048,1.2049882863541597,0.3230701946006476,0.3230701946006476,0.009130438352501347,0.8727876541723731,0.009130438352501347,0.8727876541723731,full,off,1,32,336,0.20093328043419337,3.4549150281252636e-05,16.314446687698364,0,3,0.0,6,1,0,0.3230701946006476
8,1048,1.2032185467599912,0.32243627756265286,0.32243627756265286,0.008019795012571457,0.8727624745655606,0.008019795012571457,0.8727624745655606,full,off,1,32,336,0.20069346093528329,2.061073738537635e-05,17.211357593536377,0,3,0.0,6,2,0,0.32243627756265286
9,1048,1.2023769701255187,0.3221806700248982,0.3221806700248982,0.007360265885287797,0.8728360343752927,0.007360265885287797,0.8728360343752927,full,off,1,32,336,0.20053464239684954,9.549150281252633e-06,16.670186281204224,0,3,0.0,6,3,0,0.3221806700248982
10,1048,1.2017510636844708,0.32183345747073644,0.32183345747073644,0.0070495797713991,0.8728680271115011,0.0070495797713991,0.8728680271115011,full,off,1,32,336,0.20142983438979303,2.4471741852423237e-06,15.383182525634766,0,3,0.0,6,4,0,0.32183345747073644
