segment_a,segment_b,cosine
0,1,0.022643286734819412
0,2,0.010803911834955215
0,3,-0.0571039542555809
0,4,0.03774457797408104
0,5,0.003611871972680092
0,6,-0.029992137104272842
1,2,0.10139154642820358
1,3,0.11572381854057312
1,4,0.11110877245664597
1,5,0.1041635200381279
1,6,-0.06913109123706818
2,3,0.04972635209560394
2,4,-0.01099385879933834
2,5,0.0393986739218235
2,6,-0.054917193949222565
3,4,0.10682722926139832
3,5,-0.01668269746005535
3,6,-0.2572106719017029
4,5,0.0575261116027832
4,6,0.11432656645774841
5,6,0.09564781188964844
