segment_a,segment_b,cosine
0,1,0.9728595614433289
0,2,0.9518431425094604
0,3,0.9370196461677551
0,4,0.9466350078582764
0,5,0.9584710001945496
0,6,0.9640520215034485
0,7,0.95201176404953
0,8,0.9505435824394226
0,9,0.9612224698066711
0,10,0.967617392539978
0,11,0.9665194153785706
0,12,0.9709792137145996
0,13,0.9664726853370667
0,14,0.9418160319328308
1,2,0.9872078895568848
1,3,0.9782942533493042
1,4,0.9853401780128479
1,5,0.9878469705581665
1,6,0.9888803958892822
1,7,0.9859380722045898
1,8,0.9822335243225098
1,9,0.9866465330123901
1,10,0.9881441593170166
1,11,0.9861409664154053
1,12,0.9900808334350586
1,13,0.9903157353401184
1,14,0.9806661605834961
2,3,0.99232417345047
2,4,0.9923595190048218
2,5,0.9887789487838745
2,6,0.98931884765625
2,7,0.9874398112297058
2,8,0.9872086644172668
2,9,0.9889625906944275
2,10,0.9852883815765381
2,11,0.9847564101219177
2,12,0.9869459867477417
2,13,0.9892464876174927
2,14,0.9906167387962341
3,4,0.9913318753242493
3,5,0.9837316870689392
3,6,0.9846102595329285
3,7,0.9846975207328796
3,8,0.9874998331069946
3,9,0.9883874654769897
3,10,0.9817606806755066
3,11,0.9792414903640747
3,12,0.9772362112998962
3,13,0.983163058757782
3,14,0.9876477718353271
4,5,0.9838425517082214
4,6,0.9879109263420105
4,7,0.9875566363334656
4,8,0.9876037240028381
4,9,0.9882750511169434
4,10,0.9860212802886963
4,11,0.9882700443267822
4,12,0.9878058433532715
4,13,0.991820752620697
4,14,0.9911810755729675
5,6,0.989879846572876
5,7,0.9839135408401489
5,8,0.981715202331543
5,9,0.9850777983665466
5,10,0.9857527017593384
5,11,0.9814366698265076
5,12,0.9834481477737427
5,13,0.9834031462669373
5,14,0.9790522456169128
6,7,0.9865597486495972
6,8,0.9819822907447815
6,9,0.9859607815742493
6,10,0.9865624904632568
6,11,0.9861433506011963
6,12,0.9866241812705994
6,13,0.9868776202201843
6,14,0.9831684231758118
7,8,0.9898643493652344
7,9,0.9872249364852905
7,10,0.9869264364242554
7,11,0.9853353500366211
7,12,0.9830433130264282
7,13,0.9851385951042175
7,14,0.9831660985946655
8,9,0.9921592473983765
8,10,0.9875219464302063
8,11,0.9853318929672241
8,12,0.9807997345924377
8,13,0.9852412343025208
8,14,0.9883525967597961
9,10,0.9932616353034973
9,11,0.9892485737800598
9,12,0.9859658479690552
9,13,0.9896522164344788
9,14,0.9867292642593384
10,11,0.9912704229354858
10,12,0.9880184531211853
10,13,0.9898340106010437
10,14,0.983664870262146
11,12,0.9936547875404358
11,13,0.9928286671638489
11,14,0.9872550964355469
12,13,0.9940001368522644
12,14,0.9856805205345154
13,14,0.9892422556877136
