epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h96_l1
1,1055,1.2750002506219946,0.2738486279667271,0.2738486279667271,0.05315090862689849,0.9480007153551725,0.05315090862689849,0.9480007153551725,full,off,1,32,96,0.11546493387625863,0.0001,15.421422481536865,0,3,0.0,1,0,0,0.2738486279667271
2,1055,1.183912839708735,0.25215075597943853,0.25215075597943853,0.010436940550256821,0.9213251432536338,0.010436940550256821,0.9213251432536338,full,off,1,32,96,0.11675818757309268,9.755282581475769e-05,15.905052185058594,0,3,0.0,1,1,0,0.25215075597943853
3,1055,1.1646431102571895,0.24791391836523444,0.24791391836523444,0.0071041606026767835,0.909625033462217,0.0071041606026767835,0.909625033462217,full,off,1,32,96,0.11271343931245308,9.045084971874738e-05,14.738805055618286,0,3,0.0,3,0,0,0.24791391836523444
4,1055,1.154663925035305,0.2456253228876828,0.2456253228876828,0.005712125312660543,0.9033264769762048,0.005712125312660543,0.9033264769762048,full,off,1,32,96,0.11456425961417456,7.938926261462366e-05,14.44681429862976,0,3,0.0,3,1,0,0.2456253228876828
5,1055,1.1480816855814784,0.24402109819565904,0.24402109819565904,0.004875740570885734,0.899184846539068,0.004875740570885734,0.899184846539068,full,off,1,32,96,0.11384614147633935,6.545084971874738e-05,14.619025945663452,0,3,0.0,3,2,0,0.24402109819565904
6,1055,1.1434619954412018,0.24275406730401008,0.24275406730401008,0.004298041792259821,0.8964098848437811,0.004298041792259821,0.8964098848437811,full,off,1,32,96,0.1133192588458769,5e-05,14.629118919372559,0,3,0.0,3,3,0,0.24275406730401008
7,1055,1.1402266091080073,0.24185271537134434,0.24185271537134434,0.0038999476134600514,0.8944739457555292,0.0038999476134600514,0.8944739457555292,full,off,1,32,96,0.11338342635038619,3.4549150281252636e-05,14.674875497817993,0,3,0.0,3,4,0,0.24185271537134434
8,1055,1.1379663713735426,0.2411065362782275,0.2411065362782275,0.0036177542804347535,0.8932420810816978,0.0036177542804347535,0.8932420810816978,full,off,1,32,96,0.11247918591834605,2.061073738537635e-05,14.738929510116577,0,3,0.0,8,0,0,0.2411065362782275
9,1055,1.1366788731932076,0.24070141980715837,0.24070141980715837,0.003438975226125234,0.892538478024198,0.003438975226125234,0.892538478024198,full,off,1,32,96,0.11301295307930559,9.549150281252633e-06,15.40710186958313,0,3,0.0,8,1,0,0.24070141980715837
10,1055,1.1360560312090326,0.2404804163210765,0.2404804163210765,0.003344029575471559,0.892231585742173,0.003344029575471559,0.892231585742173,full,off,1,32,96,0.11264405562542379,2.4471741852423237e-06,14.855234146118164,0,3,0.0,8,2,0,0.2404804163210765
