segment_a,segment_b,cosine
0,1,0.026146089658141136
0,2,0.003950241953134537
0,3,-0.06677485257387161
0,4,0.024386312812566757
0,5,-0.0022058896720409393
0,6,-0.028333276510238647
1,2,0.10569944977760315
1,3,0.11676867306232452
1,4,0.10160371661186218
1,5,0.1102859377861023
1,6,-0.05412513017654419
2,3,0.04175379127264023
2,4,-0.010903663001954556
2,5,0.033787842839956284
2,6,-0.04592670500278473
3,4,0.094304159283638
3,5,-0.020527075976133347
3,6,-0.26153719425201416
4,5,0.048739366233348846
4,6,0.10700447857379913
5,6,0.10304287075996399
