scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.44309353828430176,0.41417837142944336,0.5162871479988098,0.01816941425204277,0.4085824489593506
