comparison,candidate,reference,dataset,horizon,candidate_mse,reference_mse,mse_gain_percent,candidate_mae,reference_mae,mae_gain_percent
credit_vs_armerr,iscf_scc,iscf_armerr,Weather,720,0.5914490815252066,0.5896086098419295,-0.3121514259722957,0.3902396744220621,0.3894849889187349,-0.19376497806047333
credit_vs_armerr,iscf_scc,iscf_armerr,ETTm1,96,0.3898378300170104,0.3877793001011014,-0.5308509029162467,0.40953444316983223,0.40728694448868435,-0.5518219308427552
credit_vs_armerr,iscf_scc,iscf_armerr,ETTm1,192,0.516178946942091,0.513533243133376,-0.5151962105845342,0.4698424309802552,0.467647320125252,-0.4693945117477005
credit_vs_armerr,iscf_scc,iscf_armerr,ETTm1,336,0.6738773048633621,0.6696146594449168,-0.6365818547011459,0.5350268659669728,0.532198416778729,-0.5314651639446222
credit_vs_armerr,iscf_scc,iscf_armerr,ETTm1,720,0.9693009982506434,0.9672277878142066,-0.21434562391160483,0.6398983891225524,0.6370717734512356,-0.4436887316485727
credit_vs_armerr,iscf_scc,iscf_armerr,ETTh1,96,0.8551924855758747,0.8529512087504069,-0.2627672957696392,0.6277012306575974,0.6266593129063646,-0.16626542202022865
credit_vs_armerr,iscf_scc,iscf_armerr,ETTh1,192,1.079395981815954,1.0777452867478132,-0.1531618916304378,0.7074294892760614,0.706819913815707,-0.08624197598843253
credit_vs_armerr,iscf_scc,iscf_armerr,ETTh1,336,1.2845018082076596,1.2830401084252767,-0.11392471465112575,0.7794306568269219,0.7789834892998139,-0.05740398009077552
credit_vs_armerr,iscf_scc,iscf_armerr,ETTh1,720,1.4624699431161086,1.4613365464740329,-0.07755890624991935,0.8472934557745854,0.8469674317787091,-0.03849309709482718
credit_vs_armerr,iscf_scc,iscf_armerr,ETTh2,96,0.2595184543946137,0.2570333269735177,-0.9668502720474148,0.3550780372073253,0.35048167578255135,-1.311441294187854
credit_vs_armerr,iscf_scc,iscf_armerr,ETTh2,192,0.3410925321513787,0.34347399588053423,0.693346150718166,0.40259561796362203,0.39961526659317315,-0.7458051830344647
credit_vs_armerr,iscf_scc,iscf_armerr,ETTh2,336,0.445143506086121,0.4510404834789889,1.3074164313107817,0.4611477437650874,0.45935137796082665,-0.39106572668514694
credit_vs_armerr,iscf_scc,iscf_armerr,ETTh2,720,0.670675741125726,0.6626316702200307,-1.2139581108497666,0.5722750332206488,0.5651444071489904,-1.2617352275731797
credit_vs_armerr,iscf_scc,iscf_armerr,ETTm2,96,0.1146331219157825,0.1146055986173451,-0.02401566657252996,0.23257229197770357,0.23233612502614656,-0.10164882948375809
credit_vs_armerr,iscf_scc,iscf_armerr,ETTm2,192,0.1538933040962244,0.15381570028451583,-0.050452464582639855,0.26741707619900507,0.2672455447415511,-0.06418496428812759
credit_vs_armerr,iscf_scc,iscf_armerr,ETTm2,336,0.19869505465474158,0.19866806512609833,-0.01358523758014929,0.3020487827736707,0.3019390259647653,-0.036350653432326574
credit_vs_armerr,iscf_scc,iscf_armerr,ETTm2,720,0.2828225161569814,0.28268436799860663,-0.04887010886129861,0.3551494705594248,0.3549956789861123,-0.04332209725812497
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,Weather,96,0.39722145690272254,0.3964303190199037,-0.19956543303114582,0.25491884218839306,0.25490546513659257,-0.0052478481751272454
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,Weather,192,0.44966881241028506,0.44935111072845757,-0.07070232480619332,0.29484509005366516,0.2949343577104931,0.030266957542990358
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,Weather,336,0.5093206762380543,0.5087057041181695,-0.12088956638511839,0.3384688683519406,0.3383970806330797,-0.021214047924589252
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,Weather,720,0.5914490815252066,0.5901026104680366,-0.22817574999407508,0.3902396744220621,0.39013778978130886,-0.02611504022984601
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTm1,96,0.3898378300170104,0.3950405969905357,1.3170208361268587,0.40953444316983223,0.413068267206351,0.8555060548268711
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTm1,192,0.516178946942091,0.5205678299535066,0.8430953199331515,0.4698424309802552,0.4729277864098549,0.6523946188532581
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTm1,336,0.6738773048633621,0.6707768592362603,-0.46221714187217877,0.5350268659669728,0.5346038100265321,-0.07913447912384353
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTm1,720,0.9693009982506434,0.9570536800349753,-1.2796897886877767,0.6398983891225524,0.6378659726017051,-0.31862751865530115
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTh1,96,0.8551924855758747,0.853637502839168,-0.18215960891303506,0.6277012306575974,0.627049054329594,-0.10400722614927194
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTh1,192,1.079395981815954,1.078280346468091,-0.10346431255259247,0.7074294892760614,0.7069857455790043,-0.06276557905615654
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTh1,336,1.2845018082076596,1.283635987412362,-0.06745064829811742,0.7794306568269219,0.7791002548876262,-0.0424081415996147
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTh1,720,1.4624699431161086,1.4619485600127113,-0.03566357378488316,0.8472934557745854,0.8471003672315015,-0.022794057298658466
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTh2,96,0.2595184543946137,0.2568464456126094,-1.040313707916507,0.3550780372073253,0.3504127499957879,-1.331369138706684
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTh2,192,0.3410925321513787,0.3430847415390114,0.5806756018049808,0.40259561796362203,0.39947622843707603,-0.7808698752239662
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTh2,336,0.445143506086121,0.4506080369686797,1.2127016018887549,0.4611477437650874,0.4591715944310029,-0.430372731687223
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTh2,720,0.670675741125726,0.6624819254295693,-1.236836113052231,0.5722750332206488,0.5651018475492795,-1.2693615677382253
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTm2,96,0.1146331219157825,0.11472420704861482,0.07939486807150287,0.23257229197770357,0.23238547006621957,-0.08039311211271993
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTm2,192,0.1538933040962244,0.15404559780533114,0.09886274666491834,0.26741707619900507,0.2673701773552845,-0.017540790893155744
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTm2,336,0.19869505465474158,0.19870992040350324,0.007481130650888179,0.3020487827736707,0.30197108319650096,-0.025730800561185596
binding_vs_shuffled,iscf_scc,iscf_scc_shuffled,ETTm2,720,0.2828225161569814,0.2829123658852445,0.0317588550722947,0.3551494705594248,0.35511028052618104,-0.011036017652243935
