horizon,mse,mae
1,0.04099784046411514,0.0799071341753006
2,0.05499795824289322,0.09206534922122955
3,0.06449445337057114,0.09870635718107224
4,0.06859540194272995,0.10043856501579285
5,0.07526768743991852,0.10796397179365158
6,0.07882039994001389,0.11118899285793304
7,0.0831822007894516,0.11798004806041718
8,0.08729884028434753,0.12360363453626633
9,0.09119431674480438,0.12943606078624725
10,0.0931989923119545,0.1307041496038437
11,0.09797868877649307,0.13541744649410248
12,0.10022086650133133,0.13826850056648254
13,0.10306770354509354,0.14309141039848328
14,0.1056080311536789,0.14769084751605988
15,0.1072867289185524,0.15043705701828003
16,0.11074255406856537,0.15531668066978455
17,0.11294718831777573,0.1595519632101059
18,0.11608128249645233,0.16414682567119598
19,0.11747562885284424,0.16433247923851013
20,0.11984239518642426,0.1681603044271469
21,0.12259817123413086,0.17179225385189056
22,0.12348168343305588,0.17213954031467438
23,0.12582412362098694,0.17684243619441986
24,0.12841178476810455,0.1779123693704605
25,0.13118407130241394,0.1818741261959076
26,0.13184712827205658,0.18288585543632507
27,0.13428746163845062,0.18704086542129517
28,0.13634389638900757,0.18995073437690735
29,0.1369200199842453,0.19142262637615204
30,0.14021192491054535,0.19559109210968018
31,0.141738161444664,0.19673952460289001
32,0.1426280438899994,0.19817210733890533
33,0.1444704681634903,0.19980278611183167
34,0.144691601395607,0.20199942588806152
35,0.1480080932378769,0.2050909548997879
36,0.14899343252182007,0.20522518455982208
37,0.15080152451992035,0.20796827971935272
38,0.15137244760990143,0.20864428579807281
39,0.15506482124328613,0.2111666351556778
40,0.1542830914258957,0.21141766011714935
41,0.15791894495487213,0.21466434001922607
42,0.15812398493289948,0.21612867712974548
43,0.1582464724779129,0.21629507839679718
44,0.15935303270816803,0.21749413013458252
45,0.16241052746772766,0.21922338008880615
46,0.16374187171459198,0.22137752175331116
47,0.16300757229328156,0.2204529047012329
48,0.16558900475502014,0.22386159002780914
49,0.1656651496887207,0.22286315262317657
50,0.16818127036094666,0.22508426010608673
51,0.16922201216220856,0.22511914372444153
52,0.1706872135400772,0.22631676495075226
53,0.17147430777549744,0.22769373655319214
54,0.17220990359783173,0.22901445627212524
55,0.17418737709522247,0.2332349568605423
56,0.17414411902427673,0.23275338113307953
57,0.17692235112190247,0.23293650150299072
58,0.17570330202579498,0.2342745065689087
59,0.17824627459049225,0.23603151738643646
60,0.17786236107349396,0.23447594046592712
61,0.17923420667648315,0.23692825436592102
62,0.18006163835525513,0.23690052330493927
63,0.18240368366241455,0.2403532862663269
64,0.18361499905586243,0.2443041056394577
65,0.1830502599477768,0.241337850689888
66,0.1840764731168747,0.2409423589706421
67,0.18561787903308868,0.24143896996974945
68,0.18635478615760803,0.24362032115459442
69,0.18778622150421143,0.24417562782764435
70,0.18820300698280334,0.24311105906963348
71,0.18908554315567017,0.24607490003108978
72,0.19205433130264282,0.2471366673707962
73,0.1922241449356079,0.24770160019397736
74,0.19186179339885712,0.24887873232364655
75,0.19443795084953308,0.24783428013324738
76,0.19449767470359802,0.2516195774078369
77,0.19563141465187073,0.2536308467388153
78,0.1971794217824936,0.252546101808548
79,0.19956278800964355,0.2557162046432495
80,0.19801995158195496,0.25442805886268616
81,0.2006222903728485,0.256190687417984
82,0.1996285319328308,0.25479254126548767
83,0.20210808515548706,0.2594009339809418
84,0.20185686647891998,0.2592177093029022
85,0.2035776823759079,0.25906941294670105
86,0.202882781624794,0.2582534849643707
87,0.20372366905212402,0.25773242115974426
88,0.20374658703804016,0.2592516243457794
89,0.2070906013250351,0.26414480805397034
90,0.20599956810474396,0.26070013642311096
91,0.20571349561214447,0.26092544198036194
92,0.20674820244312286,0.2608090043067932
93,0.20835654437541962,0.2621922492980957
94,0.20922300219535828,0.26438623666763306
95,0.20890821516513824,0.26265838742256165
96,0.21010208129882812,0.2632685601711273
97,0.20967650413513184,0.26276907324790955
98,0.21103544533252716,0.2633109986782074
99,0.2125362902879715,0.2643413245677948
100,0.21372507512569427,0.2645276188850403
101,0.21575909852981567,0.26600363850593567
102,0.21556560695171356,0.2669160068035126
103,0.21638894081115723,0.2670937478542328
104,0.21508100628852844,0.26667866110801697
105,0.21845555305480957,0.2680547535419464
106,0.2163955569267273,0.26673346757888794
107,0.21895700693130493,0.269846111536026
108,0.21901698410511017,0.27030447125434875
109,0.21885821223258972,0.2711409032344818
110,0.219323068857193,0.2704917788505554
111,0.22154918313026428,0.2723497450351715
112,0.2217656373977661,0.27241331338882446
113,0.22127370536327362,0.2719270884990692
114,0.2215108871459961,0.27207645773887634
115,0.2216130793094635,0.27240481972694397
116,0.22236154973506927,0.27229589223861694
117,0.22427834570407867,0.2744958996772766
118,0.22388361394405365,0.27483007311820984
119,0.22368396818637848,0.27417251467704773
120,0.2268316149711609,0.2765659689903259
121,0.22619056701660156,0.27610349655151367
122,0.22650954127311707,0.2764858305454254
123,0.2283892184495926,0.277519166469574
124,0.22841978073120117,0.2772398293018341
125,0.22892266511917114,0.27832967042922974
126,0.2303597778081894,0.2783951759338379
127,0.23163588345050812,0.27974262833595276
128,0.2300100326538086,0.27846506237983704
129,0.23188376426696777,0.2841888964176178
130,0.2301551103591919,0.27922889590263367
131,0.23331689834594727,0.28154322504997253
132,0.23146790266036987,0.27973008155822754
133,0.2362615466117859,0.2844531834125519
134,0.23567761480808258,0.2838320732116699
135,0.2341255098581314,0.28106629848480225
136,0.23517140746116638,0.2836417853832245
137,0.23746171593666077,0.284251868724823
138,0.2369973212480545,0.2833139896392822
139,0.23564612865447998,0.2828598916530609
140,0.2378959059715271,0.28525611758232117
141,0.23789365589618683,0.28429821133613586
142,0.23987501859664917,0.2857283651828766
143,0.23958267271518707,0.2855256199836731
144,0.24070033431053162,0.28757697343826294
145,0.23905202746391296,0.28638899326324463
146,0.24107985198497772,0.2878012955188751
147,0.24381735920906067,0.2883813679218292
148,0.2426520586013794,0.28765755891799927
149,0.2443750500679016,0.2890891432762146
150,0.24412429332733154,0.2902151346206665
151,0.24645766615867615,0.2913021445274353
152,0.24533405900001526,0.29062995314598083
153,0.24989454448223114,0.2949405312538147
154,0.24813823401927948,0.29334425926208496
155,0.2503122389316559,0.29557663202285767
156,0.2530519366264343,0.2977559566497803
157,0.253124475479126,0.297219455242157
158,0.25528064370155334,0.30054837465286255
159,0.25738948583602905,0.300020307302475
160,0.2582817077636719,0.30295318365097046
161,0.25859344005584717,0.3030926585197449
162,0.25837260484695435,0.30266132950782776
163,0.2601065933704376,0.30364465713500977
164,0.2611941397190094,0.3056800961494446
165,0.2639715373516083,0.3062710165977478
166,0.262237548828125,0.3056545853614807
167,0.26580485701560974,0.3082617223262787
168,0.2685433328151703,0.3105911612510681
169,0.26748520135879517,0.30999013781547546
170,0.2665276527404785,0.30849596858024597
171,0.2721664011478424,0.31315815448760986
172,0.27186712622642517,0.3135146498680115
173,0.2715138792991638,0.3131592869758606
174,0.272990882396698,0.3126576840877533
175,0.2764343023300171,0.3177381455898285
176,0.2735045552253723,0.31459498405456543
177,0.27593082189559937,0.3169509172439575
178,0.2749052345752716,0.31796157360076904
179,0.2773114740848541,0.31743481755256653
180,0.27682510018348694,0.31831568479537964
181,0.2807077467441559,0.3196495473384857
182,0.2804262340068817,0.3208339810371399
183,0.2804848849773407,0.3205530643463135
184,0.2803551256656647,0.31999319791793823
185,0.28483352065086365,0.3234011232852936
186,0.28367093205451965,0.3213805556297302
187,0.283859521150589,0.3222375810146332
188,0.2845038175582886,0.32234445214271545
189,0.2855367660522461,0.3228263556957245
190,0.28848665952682495,0.32539522647857666
191,0.28722378611564636,0.3254570960998535
192,0.2866984009742737,0.32508373260498047
193,0.289233922958374,0.3271423578262329
194,0.29122042655944824,0.32997050881385803
195,0.2889249920845032,0.3251797556877136
196,0.29390668869018555,0.32774266600608826
197,0.2917594909667969,0.3273765742778778
198,0.29396554827690125,0.32941555976867676
