seed,dataset,arm,status,protocol_pass,invariant_pass,patch_audit_pass,readout_mode,profile_hash,encoder_initialization_hash,expert_bank_initialization_hash,basis_hash,descriptor_hash,dense_mse_auc,dense_mae_auc,h720_mse,h720_mae,epochs_ran,best_val_mse,total_parameters,decoder_parameters,trained_gate_entropy,trained_expert_usage,run_dir,short_h1_96_mse,middle_h97_336_mse,long_h337_720_mse
2021,ETTh2,history,ok,True,True,True,japo-history,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.43559271013016276,0.4491072111586479,0.6580705203840302,0.5617540730784337,8,0.6580705143200855,1379760,788768,0.9982844043988734,"[0.4786049555218409,0.5213950444781591]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/history/ETTh2/h720_full/seed2021,0.19520636149955337,0.35053603985083953,0.5488497162123922
2021,ETTh2,atom,ok,True,True,True,japo-atom,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.4354151306973013,0.4489845726447779,0.657854433130059,0.5616791210033827,8,0.6578544407979482,1379760,788768,0.999769566870398,"[0.5011039612785219,0.4988960387214782]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/atom/ETTh2/h720_full/seed2021,0.19489909772749994,0.3503576139531988,0.5487050869048157
2021,ETTh2,joint_perm,ok,True,True,True,japo-joint-perm,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,6ff3e9e14b2cdaf35008a1a45148a7dd9b92ea8cf69b3cb3c5415367b6d56d2d,0.4388507451457018,0.45183080701641437,0.659085621436437,0.5629294469331702,7,0.6590856042690575,1379760,788768,0.998660179795993,"[0.4851068980208315,0.5148931019791685]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_perm/ETTh2/h720_full/seed2021,0.20042425393123334,0.35405068928453254,0.5514574028625497
2021,ETTh2,joint_random,ok,True,True,True,japo-joint-random,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,21790b7818870a04b87ce886c11df8e17339fb0545e74b51d269af12e6367349,0.43879459570357365,0.4518119360930615,0.6591016468902429,0.5629216327021519,7,0.6591016537199418,1379760,788768,0.9985993432097732,"[0.48318812052408855,0.5168118794759115]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_random/ETTh2/h720_full/seed2021,0.20045363985521572,0.35394597566715225,0.5514102221884266
2021,ETTm1,a6,ok,True,True,True,learned-basis-forecast-operator,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,,,,0.6665586695235278,0.5278022984740388,0.9540847590814034,0.6391648210171196,8,0.9540848868174685,945088,391408,,[],analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/a6/ETTm1/h720_full/seed2021,0.3153944146345598,0.5544168343045675,0.8244383802576202
2021,ETTm1,joint_geo,ok,True,True,True,japo-joint-geo,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,1b70236295eff727110a8ecc43a08ee0c7cd6bd14a3478f712a834a19a171ba1,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.6701528816969944,0.5263556120437417,0.9637500088041028,0.6394712213426829,8,0.963750022629069,1351952,788768,0.9966966668747196,"[0.4855738686991632,0.5144261313008368]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_geo/ETTm1/h720_full/seed2021,0.310825766738071,0.5567315623363974,0.8308729850370985
2021,ETTm1,uniform,ok,True,True,True,japo-uniform,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,1b70236295eff727110a8ecc43a08ee0c7cd6bd14a3478f712a834a19a171ba1,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.6748018657806607,0.530750823805354,0.9613640791529583,0.641567503184908,8,0.9613642341250347,1351952,788768,1.0,"[0.5,0.5]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/uniform/ETTm1/h720_full/seed2021,0.3188431842437835,0.5636378395276409,0.8332690525730173
2021,ETTm1,history,ok,True,True,True,japo-history,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,1b70236295eff727110a8ecc43a08ee0c7cd6bd14a3478f712a834a19a171ba1,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.674750729168653,0.5307110786263459,0.9613836904470291,0.641547373495996,8,0.9613836969662871,1351952,788768,0.9997864318346339,"[0.5023977733503339,0.49760222664966614]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/history/ETTm1/h720_full/seed2021,0.3187601834627518,0.5635736238517651,0.8332340564181833
2021,ETTm1,atom,ok,True,True,True,japo-atom,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,1b70236295eff727110a8ecc43a08ee0c7cd6bd14a3478f712a834a19a171ba1,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.6748010708193739,0.5307529084053978,0.9613621868400111,0.6415676113631991,8,0.961362090282556,1351952,788768,0.9997644659545687,"[0.492345707000248,0.507654292999752]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/atom/ETTm1/h720_full/seed2021,0.3188451191391692,0.5636291074701375,0.8332725358326979
2021,ETTm1,joint_perm,ok,True,True,True,japo-joint-perm,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,1b70236295eff727110a8ecc43a08ee0c7cd6bd14a3478f712a834a19a171ba1,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,6ff3e9e14b2cdaf35008a1a45148a7dd9b92ea8cf69b3cb3c5415367b6d56d2d,0.6738618657638317,0.5299526420391356,0.9619663287368085,0.6411561938209667,8,0.9619662311652468,1351952,788768,0.9972728163311129,"[0.5027810021220677,0.49721899787793233]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_perm/ETTm1/h720_full/seed2021,0.31753905208154354,0.5623087055971865,0.832663294288557
2021,ETTm1,joint_random,ok,True,True,True,japo-joint-random,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,43f924bf4a49ddb9564e5b4b8f87f0034d1e369206e6ee48cf7dcd53c43eeac7,1b70236295eff727110a8ecc43a08ee0c7cd6bd14a3478f712a834a19a171ba1,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,21790b7818870a04b87ce886c11df8e17339fb0545e74b51d269af12e6367349,0.6741664092110797,0.5297494850169139,0.9639297607147859,0.6413554570534163,8,0.9639298188914027,1351952,788768,0.9977081776658048,"[0.49848300087045944,0.5015169991295406]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_random/ETTm1/h720_full/seed2021,0.31712705466669616,0.5622171996920413,0.8333945037965748
2021,ETTm2,a6,ok,True,True,True,learned-basis-forecast-operator,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,,,,0.194697267471799,0.29554897295086724,0.28115178919397293,0.35736764688044786,10,0.28115179909186233,3218720,1006160,,[],analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/a6/ETTm2/h720_full/seed2021,0.0871896472214056,0.1594140692201581,0.24362617144167292
2021,ETTm2,joint_geo,ok,True,True,True,japo-joint-geo,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,24126f21168f336d196c1d16df00cb5a73849688440311d42042e313bbefac2d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.1995231860424684,0.29693526938078013,0.2844058428891003,0.3552283408534196,6,0.28440585413740743,4289136,2042144,0.998419782185478,"[0.5043284854929577,0.49567151450704233]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_geo/ETTm2/h720_full/seed2021,0.09354876236251668,0.1650999879296164,0.24753129078298888
2021,ETTm2,uniform,ok,True,True,True,japo-uniform,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,24126f21168f336d196c1d16df00cb5a73849688440311d42042e313bbefac2d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.19552812722892673,0.29444139763237154,0.27902099082453385,0.3547335130266017,8,0.2790210010535601,4289136,2042144,1.0,"[0.5,0.5]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/uniform/ETTm2/h720_full/seed2021,0.08893657667378571,0.16152514680231111,0.24342787763434678
2021,ETTm2,history,ok,True,True,True,japo-history,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,24126f21168f336d196c1d16df00cb5a73849688440311d42042e313bbefac2d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.19852588007351663,0.29626850413971845,0.28293042968337734,0.35441213612341216,6,0.28293046805904143,4289136,2042144,0.9995481793635658,"[0.49039312695700027,0.5096068730429998]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/history/ETTm2/h720_full/seed2021,0.09391628685961077,0.16440429991011596,0.24600426597911854
2021,ETTm2,atom,ok,True,True,True,japo-atom,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,24126f21168f336d196c1d16df00cb5a73849688440311d42042e313bbefac2d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.19554198547983787,0.2944575454790846,0.2790194006015857,0.3547390922283133,8,0.2790194018588712,4289136,2042144,0.9999100534452332,"[0.5018819173177084,0.4981180826822917]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/atom/ETTm2/h720_full/seed2021,0.08897140220667707,0.16152975393606545,0.24344227601298582
2021,ETTm2,joint_perm,ok,True,True,True,japo-joint-perm,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,24126f21168f336d196c1d16df00cb5a73849688440311d42042e313bbefac2d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,6ff3e9e14b2cdaf35008a1a45148a7dd9b92ea8cf69b3cb3c5415367b6d56d2d,0.19868978665081402,0.29650461864676775,0.28306610094279877,0.3545651051733229,6,0.2830660967414992,4289136,2042144,0.9967462972746164,"[0.48802111482178895,0.5119788851782111]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_perm/ETTm2/h720_full/seed2021,0.09414599319172205,0.16457016184163017,0.24615050052132692
2021,ETTm2,joint_random,ok,True,True,True,japo-joint-random,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,db0f79f320db76b3967efd6827230dddba88e722979c7a5389bce1fae851aeb5,24126f21168f336d196c1d16df00cb5a73849688440311d42042e313bbefac2d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,21790b7818870a04b87ce886c11df8e17339fb0545e74b51d269af12e6367349,0.19847547949497107,0.2962590306343234,0.2829482548094044,0.35441341830624473,6,0.2829482764005661,4289136,2042144,0.9984154819672565,"[0.4836257571265811,0.5163742428734189]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_random/ETTm2/h720_full/seed2021,0.09394323699793149,0.164306971734526,0.24596385746950913
2021,Weather,a6,ok,True,True,True,learned-basis-forecast-operator,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,,,,0.4971091556465374,0.326180357334431,0.5898309545798435,0.3875111889404555,17,0.5898309694189164,972896,419216,,[],analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/a6/Weather/h720_full/seed2021,0.3346775905038138,0.4635200152537875,0.558710259677687
2021,Weather,joint_geo,ok,True,True,True,japo-joint-geo,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.4976220351569164,0.3270914937157069,0.5891456538190444,0.3872031572378344,11,0.5891456626355648,1379760,788768,0.9932629600739034,"[0.4724471844062603,0.5275528155937397]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_geo/Weather/h720_full/seed2021,0.3447616336331501,0.46404571184276067,0.5568223376092053
2021,Weather,uniform,ok,True,True,True,japo-uniform,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.4984091512756761,0.32529182615892804,0.5908807947403855,0.38713014809828666,19,0.5908808059990406,1379760,788768,1.0,"[0.5,0.5]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/uniform/Weather/h720_full/seed2021,0.3405933873786705,0.4638009993965735,0.5594931871743666
2021,Weather,history,ok,True,True,True,japo-history,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.4978774674869221,0.3269550967935589,0.5917236625734302,0.38926615787463054,14,0.5917236594276296,1379760,788768,0.9781103238485576,"[0.49181243654281376,0.5081875634571863]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/history/Weather/h720_full/seed2021,0.3394302783997681,0.4625337060011476,0.5595791156873197
2021,Weather,atom,ok,True,True,True,japo-atom,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,bee2dd0d77fb20e12c7dfce1b0d34fd720fc6cc20aca6523bb746d02dfc77d18,0.49846925611855675,0.3253053847982696,0.5909280632519059,0.38714558834003077,19,0.590928050627311,1379760,788768,0.9991888752414121,"[0.5099597261633583,0.4900402738366417]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/atom/Weather/h720_full/seed2021,0.3407339324945624,0.46385710696117805,0.559535680247917
2021,Weather,joint_perm,ok,True,True,True,japo-joint-perm,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,6ff3e9e14b2cdaf35008a1a45148a7dd9b92ea8cf69b3cb3c5415367b6d56d2d,0.5034473326466068,0.33388319471867595,0.5970938226208091,0.39486368170215025,9,0.5970937993584408,1379760,788768,0.9882272093832153,"[0.5081059207968259,0.4918940792031741]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_perm/Weather/h720_full/seed2021,0.34528384280816277,0.468482214316749,0.5648414040623788
2021,Weather,joint_random,ok,True,True,True,japo-joint-random,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,aadc18f4414c9acac18a6197b76774ffa2c281ecc03a7a4139f45aefe6ba973d,ee7b6b7bfc85636dc6bd86947e2e63f5aa063da5f89794af0170f8bafed82db3,21790b7818870a04b87ce886c11df8e17339fb0545e74b51d269af12e6367349,0.500433112199249,0.3286234635247959,0.5927214295499854,0.390461697594987,14,0.5927213922556903,1379760,788768,0.9789593687120557,"[0.5110605453135239,0.48893945468647615]",analysis/stage_c_sc1_japo_e2e_20260715/raw_two_seed/joint_random/Weather/h720_full/seed2021,0.3448357752024735,0.4650559161751751,0.5614431939634891
