horizon,mse,mae
1,0.03573440760374069,0.05723089724779129
2,0.05021332949399948,0.07408206164836884
3,0.05851157009601593,0.07955970615148544
4,0.06506386399269104,0.08660659939050674
5,0.07010599970817566,0.09317699819803238
6,0.07421988248825073,0.09599986672401428
7,0.07744310051202774,0.09969180822372437
8,0.08160937577486038,0.1089416891336441
9,0.0845252200961113,0.1128496378660202
10,0.08794282376766205,0.11430050432682037
11,0.09176482260227203,0.11999864876270294
12,0.09502077847719193,0.12614455819129944
13,0.09764306247234344,0.13022935390472412
14,0.09971790015697479,0.13354124128818512
15,0.10184462368488312,0.1361236274242401
16,0.10481484234333038,0.13941068947315216
17,0.1066221073269844,0.14204290509223938
18,0.10827595740556717,0.14459913969039917
19,0.11158406734466553,0.15132027864456177
20,0.11219082772731781,0.150947704911232
21,0.11500085145235062,0.1570744812488556
22,0.11723325401544571,0.15909609198570251
23,0.11937423795461655,0.16224431991577148
24,0.12047619372606277,0.16446168720722198
25,0.12322761863470078,0.16664241254329681
26,0.12515494227409363,0.16951535642147064
27,0.12679177522659302,0.1702912300825119
28,0.12797684967517853,0.1750211864709854
29,0.1301565021276474,0.17732581496238708
30,0.13259242475032806,0.18166403472423553
31,0.13433733582496643,0.1837150901556015
32,0.13466688990592957,0.1836337000131607
33,0.1370740830898285,0.1864628940820694
34,0.13763433694839478,0.1865231692790985
35,0.1393745243549347,0.18889784812927246
36,0.1398538053035736,0.190937802195549
37,0.1427585333585739,0.195760577917099
38,0.14372657239437103,0.19767485558986664
39,0.14570461213588715,0.1982591599225998
40,0.14694564044475555,0.20085960626602173
41,0.14857418835163116,0.20365938544273376
42,0.14967183768749237,0.20461279153823853
43,0.15012682974338531,0.20508167147636414
44,0.15019254386425018,0.20543307065963745
45,0.15378202497959137,0.2099185436964035
46,0.15572863817214966,0.21220925450325012
47,0.1553899645805359,0.2127857804298401
48,0.15675674378871918,0.21343570947647095
49,0.15821556746959686,0.21491600573062897
50,0.1580474078655243,0.21343056857585907
51,0.16033604741096497,0.21586690843105316
52,0.16088391840457916,0.21491560339927673
53,0.1623423546552658,0.21926751732826233
54,0.16379456222057343,0.22077082097530365
55,0.16375771164894104,0.22008906304836273
56,0.16439656913280487,0.2203005701303482
57,0.16607171297073364,0.2236516922712326
58,0.16712163388729095,0.22334010899066925
59,0.1668575406074524,0.22443924844264984
60,0.1681615114212036,0.22554075717926025
61,0.16937609016895294,0.22673887014389038
62,0.1713651716709137,0.22728651762008667
63,0.17086905241012573,0.22767317295074463
64,0.17316636443138123,0.23124638199806213
65,0.1736524999141693,0.2315288931131363
66,0.1755761057138443,0.23202739655971527
67,0.17699800431728363,0.23521846532821655
68,0.17703086137771606,0.23368816077709198
69,0.17772673070430756,0.23447823524475098
70,0.1791449785232544,0.2362849861383438
71,0.17882990837097168,0.23683170974254608
72,0.17917361855506897,0.23786652088165283
73,0.1813853532075882,0.23751434683799744
74,0.18321821093559265,0.2406281679868698
75,0.18194395303726196,0.238631010055542
76,0.18383978307247162,0.24093396961688995
77,0.1835850030183792,0.24141594767570496
78,0.1845356822013855,0.24130728840827942
79,0.18544170260429382,0.24378752708435059
80,0.18712224066257477,0.24397426843643188
81,0.1884649395942688,0.24442823231220245
82,0.18965144455432892,0.2472124993801117
83,0.19006799161434174,0.24682322144508362
84,0.19018693268299103,0.2466883361339569
85,0.19142702221870422,0.24872073531150818
86,0.19296756386756897,0.24910089373588562
87,0.1912897378206253,0.24756218492984772
88,0.1930587887763977,0.24902552366256714
89,0.19443586468696594,0.25044843554496765
90,0.19514153897762299,0.25239405035972595
91,0.1955147236585617,0.2534818649291992
92,0.1947622299194336,0.248601496219635
93,0.1976885348558426,0.25281012058258057
94,0.1985515058040619,0.254474014043808
95,0.1985708475112915,0.25268715620040894
96,0.19964617490768433,0.25477275252342224
