dataset,batch_idx,unit_size,unit_count,left_unit,right_unit,unit_distance,pair_kind,demand_cosine,sensitivity_cosine,delta_cosine,demand_js,sensitivity_js,delta_js,label_dependence_cosine,label_dependence_js,delta_label_cosine,delta_label_js,coeff_gradient_cosine
ETTm1,4,180,4,0,3,3,far,0.9883514642715454,0.9884370565414429,8.559226989746094e-05,0.0026549685280770063,0.001593312481418252,0.0010616560466587543,0.9774010181427002,0.0070615606382489204,0.011036038398742676,0.0054682481568306684,0.13591031730175018
ETTm1,4,180,4,1,2,1,adjacent,0.998895525932312,0.9998204708099365,0.0009249448776245117,0.0004050089046359062,4.287611227482557e-05,0.00036213279236108065,0.9716875553131104,0.007454544305801392,0.028132915496826172,0.007411668193526566,0.2527681887149811
ETTm1,4,180,4,1,3,2,far,0.9984340071678162,0.9995198249816895,0.001085817813873291,0.0005370874423533678,9.596394374966621e-05,0.0004411234986037016,0.9639162421226501,0.010059436783194542,0.03560358285903931,0.009963472839444876,0.10395224392414093
ETTm1,4,180,4,2,3,1,adjacent,0.9986957907676697,0.9998541474342346,0.0011583566665649414,0.00030911812791600823,3.091701364610344e-05,0.0002782011142699048,0.9699327349662781,0.008288132026791573,0.029921412467956543,0.008257215013145469,0.4067583680152893
ETTm1,4,240,3,0,1,1,adjacent,0.9968127012252808,0.9948926568031311,-0.0019200444221496582,0.0008756580064073205,0.0009855940006673336,-0.0001099359942600131,0.9691053628921509,0.007742566056549549,0.025787293910980225,0.0067569720558822155,0.28635019063949585
ETTm1,4,240,3,0,2,2,far,0.9915628433227539,0.9896295666694641,-0.001933276653289795,0.0018203904619440436,0.0013403157936409116,0.00048007466830313206,0.9767881035804749,0.006602291949093342,0.012841463088989258,0.00526197615545243,0.16535283625125885
ETTm1,4,240,3,1,2,1,adjacent,0.998309850692749,0.9956822395324707,-0.0026276111602783203,0.00032218341948464513,0.0008748133550398052,-0.00055262993555516,0.9712487459182739,0.007494840770959854,0.024433493614196777,0.006620027415920049,0.2924574911594391
ETTm1,5,180,4,0,1,1,adjacent,0.9953035116195679,0.9907927513122559,-0.004510760307312012,0.001155343372374773,0.001242184778675437,-8.684140630066395e-05,0.9754788875579834,0.006507128942757845,0.015313863754272461,0.005264944164082408,0.12641987204551697
ETTm1,5,180,4,0,2,2,far,0.9960799217224121,0.9902154207229614,-0.005864500999450684,0.0012112364638596773,0.0013432090636342764,-0.00013197259977459908,0.971836268901825,0.008026782423257828,0.018379151821136475,0.006683573359623551,0.1253151297569275
ETTm1,5,180,4,0,3,3,far,0.994780421257019,0.9860060811042786,-0.008774340152740479,0.001441699918359518,0.0018574453424662352,-0.0004157454241067171,0.9595949649810791,0.011041124351322651,0.026411116123199463,0.009183679008856416,0.18661834299564362
ETTm1,5,180,4,1,2,1,adjacent,0.998864471912384,0.9998995661735535,0.0010350942611694336,0.00035216560354456306,2.7942180167883635e-05,0.0003242234233766794,0.9703380465507507,0.007755985017865896,0.029561519622802734,0.007728042837698013,0.31121307611465454
ETTm1,5,180,4,1,3,2,far,0.9989362359046936,0.9991642236709595,0.00022798776626586914,0.0004132843459956348,0.00015272703603841364,0.00026055730995722115,0.9630304574966431,0.009617939591407776,0.036133766174316406,0.009465212555369362,0.26207640767097473
ETTm1,5,180,4,2,3,1,adjacent,0.9996221661567688,0.999422550201416,-0.0001996159553527832,9.549985406920314e-05,9.68997337622568e-05,-1.3998796930536628e-06,0.9782236814498901,0.00542313139885664,0.02119886875152588,0.005326231665094383,0.3103524148464203
ETTm1,5,240,3,0,1,1,adjacent,0.9966716170310974,0.9929215908050537,-0.003750026226043701,0.00097549834754318,0.001030930783599615,-5.543243605643511e-05,0.9620236158370972,0.009193421341478825,0.030897974967956543,0.00816249055787921,0.21771109104156494
ETTm1,5,240,3,0,2,2,far,0.9939629435539246,0.9895375967025757,-0.004425346851348877,0.001180735882371664,0.0013351896777749062,-0.0001544537954032421,0.9661115407943726,0.009796962141990662,0.023426055908203125,0.008461772464215755,0.2679007649421692
ETTm1,5,240,3,1,2,1,adjacent,0.998219907283783,0.9985666871070862,0.00034677982330322266,0.0004271424259059131,0.0003108421224169433,0.0001163003034889698,0.920592188835144,0.01912159100174904,0.07797449827194214,0.018810748879332095,0.32969483733177185
ETTm1,6,180,4,0,1,1,adjacent,0.9986312389373779,0.9902489185333252,-0.008382320404052734,0.0005122118163853884,0.001277863746508956,-0.0007656519301235676,0.9504013657569885,0.012208945117890835,0.03984755277633667,0.010931081371381879,0.01635582372546196
ETTm1,6,180,4,0,2,2,far,0.9967554211616516,0.9885298609733582,-0.008225560188293457,0.0013329113135114312,0.0014986579772084951,-0.00016574666369706392,0.9449010491371155,0.014079002663493156,0.043628811836242676,0.012580344686284661,-0.021843837574124336
ETTm1,6,180,4,0,3,3,far,0.9973139762878418,0.9839997887611389,-0.01331418752670288,0.0008470806060358882,0.00206154678016901,-0.001214466174133122,0.9504604339599609,0.013141347095370293,0.03353935480117798,0.011079800315201283,0.1557786613702774
ETTm1,6,180,4,1,2,1,adjacent,0.998997151851654,0.9998123049736023,0.0008151531219482422,0.0003559947363100946,4.061873187310994e-05,0.00031537600443698466,0.9571301341056824,0.011579412966966629,0.04268217086791992,0.011538794235093519,0.38900303840637207
ETTm1,6,180,4,1,3,2,far,0.9991257190704346,0.9989368915557861,-0.0001888275146484375,0.00027034530648961663,0.00017037388170138001,9.997142478823662e-05,0.9574286937713623,0.010618278756737709,0.04150819778442383,0.010447904875036329,0.02020774967968464
ETTm1,6,180,4,2,3,1,adjacent,0.9979416131973267,0.9995201826095581,0.0015785694122314453,0.00045610859524458647,7.342780736507848e-05,0.000382680787879508,0.9805834293365479,0.004887613467872143,0.018936753273010254,0.004814185660507064,0.19974581897258759
ETTm1,6,240,3,0,1,1,adjacent,0.9980385899543762,0.9911949038505554,-0.006843686103820801,0.0008089830516837537,0.001296474365517497,-0.00048749131383374333,0.9462796449661255,0.012383189052343369,0.04491525888442993,0.011086714686825871,0.09862641990184784
ETTm1,6,240,3,0,2,2,far,0.997169017791748,0.9888148307800293,-0.00835418701171875,0.0006885795737616718,0.0014324509538710117,-0.00074387138010934,0.949255108833313,0.013659325428307056,0.03955972194671631,0.012226874474436045,0.12623164057731628
ETTm1,6,240,3,1,2,1,adjacent,0.9954516887664795,0.9984577894210815,0.0030061006546020508,0.0008981499122455716,0.00036869393079541624,0.0005294559814501554,0.9569284319877625,0.009868443012237549,0.04152935743331909,0.009499749081442133,0.2467244267463684
ETTm1,7,180,4,0,1,1,adjacent,0.9979750514030457,0.9897885322570801,-0.008186519145965576,0.0006878994172438979,0.0013485586969181895,-0.0006606592796742916,0.9588135480880737,0.011057229712605476,0.030974984169006348,0.009708671015687287,0.10848972946405411
ETTm1,7,180,4,0,2,2,far,0.9948786497116089,0.9882380366325378,-0.006640613079071045,0.0015304264379665256,0.0015749671729281545,-4.4540734961628914e-05,0.957931637763977,0.011254050768911839,0.03030639886856079,0.009679083595983684,0.1746814250946045
ETTm1,7,180,4,0,3,3,far,0.993075966835022,0.9859098196029663,-0.007166147232055664,0.001749285846017301,0.0018968658987432718,-0.00014758005272597075,0.9633831977844238,0.009540189988911152,0.02252662181854248,0.00764332409016788,0.14014407992362976
ETTm1,7,180,4,1,2,1,adjacent,0.9986701607704163,0.9998472929000854,0.0011771321296691895,0.0003987037343904376,3.582937642931938e-05,0.0003628743579611182,0.9766823649406433,0.006942380219697952,0.02316492795944214,0.006906550843268633,0.05649891868233681
ETTm1,7,180,4,1,3,2,far,0.9971722960472107,0.999417781829834,0.002245485782623291,0.0006651128642261028,0.00012155604781582952,0.0005435568164102733,0.9888951182365417,0.0033348400611430407,0.010522663593292236,0.003213284013327211,0.05265491455793381
ETTm1,7,180,4,2,3,1,adjacent,0.9992493391036987,0.9997885227203369,0.0005391836166381836,0.00016376480925828218,4.354806151241064e-05,0.00012021674774587154,0.9856195449829102,0.003771172370761633,0.014168977737426758,0.0037276243092492223,0.39972493052482605
ETTm1,7,240,3,0,1,1,adjacent,0.9966898560523987,0.9921318292617798,-0.0045580267906188965,0.0009130325634032488,0.001225452171638608,-0.0003124196082353592,0.9768128395080566,0.006860352586954832,0.015318989753723145,0.005634900415316224,0.19354136288166046
ETTm1,7,240,3,0,2,2,far,0.9918612241744995,0.9876136779785156,-0.004247546195983887,0.001583625446073711,0.0015919024590402842,-8.277012966573238e-06,0.9704596996307373,0.00806097500026226,0.01715397834777832,0.006469072541221976,0.1860208362340927
ETTm1,7,240,3,1,2,1,adjacent,0.9958745837211609,0.9975751638412476,0.00170058012008667,0.0010262075811624527,0.0005185864865779877,0.000507621094584465,0.9850460290908813,0.003970230929553509,0.012529134750366211,0.003451644442975521,0.28845712542533875
Weather,0,180,4,0,1,1,adjacent,0.9901584982872009,0.9681495428085327,-0.022008955478668213,0.00868147797882557,0.009443334303796291,-0.0007618563249707222,0.9226990342140198,0.02420896477997303,0.04545050859451294,0.014765630476176739,0.055367037653923035
Weather,0,180,4,0,2,2,far,0.9650692343711853,0.8989094495773315,-0.06615978479385376,0.01834646239876747,0.022407926619052887,-0.004061464220285416,0.6556852459907532,0.10918401926755905,0.24322420358657837,0.08677609264850616,0.017491839826107025
Weather,0,180,4,0,3,3,far,0.9416759014129639,0.8719719648361206,-0.06970393657684326,0.02659471705555916,0.02707163617014885,-0.00047691911458969116,0.9685377478599548,0.008671542629599571,-0.09656578302383423,-0.018400093540549278,0.023065946996212006
Weather,0,180,4,1,2,1,adjacent,0.9890943765640259,0.9775249361991882,-0.011569440364837646,0.004315345548093319,0.003942116163671017,0.00037322938442230225,0.5237773656845093,0.1622810810804367,0.45374757051467896,0.1583389649167657,0.1546628475189209
Weather,0,180,4,1,3,2,far,0.9701735377311707,0.9631860852241516,-0.006987452507019043,0.01170327514410019,0.006225035525858402,0.005478239618241787,0.9310458898544312,0.019489776343107224,0.03214019536972046,0.013264740817248821,0.035381168127059937
Weather,0,180,4,2,3,1,adjacent,0.9917207956314087,0.9963023066520691,0.0045815110206604,0.0036220517940819263,0.0008372352458536625,0.002784816548228264,0.6236798167228699,0.12246458232402802,0.3726224899291992,0.12162734707817435,0.18101589381694794
Weather,0,240,3,0,1,1,adjacent,0.9870564341545105,0.9557663202285767,-0.03129011392593384,0.009580913931131363,0.01111413724720478,-0.0015332233160734177,0.6088966131210327,0.1272643655538559,0.34686970710754395,0.11615022830665112,0.07838490605354309
Weather,0,240,3,0,2,2,far,0.9529809951782227,0.8833642601966858,-0.06961673498153687,0.02101624757051468,0.023043407127261162,-0.002027159556746483,0.9755450487136841,0.006574706174433231,-0.09218078851699829,-0.01646870095282793,0.02461683377623558
Weather,0,240,3,1,2,1,adjacent,0.9814027547836304,0.9792176485061646,-0.0021851062774658203,0.007839430123567581,0.003303397446870804,0.004536032676696777,0.6440911293029785,0.11859023571014404,0.33512651920318604,0.11528683826327324,0.1608409434556961
Weather,1,180,4,0,1,1,adjacent,0.9925417900085449,0.9682270884513855,-0.024314701557159424,0.006782447919249535,0.010669054463505745,-0.0038866065442562103,0.871913492679596,0.035795487463474274,0.09631359577178955,0.02512643299996853,0.06686080992221832
Weather,1,180,4,0,2,2,far,0.9809073805809021,0.9092633128166199,-0.07164406776428223,0.011732682585716248,0.022591575980186462,-0.010858893394470215,0.9092587232589722,0.025781139731407166,4.589557647705078e-06,0.003189563751220703,0.013705633580684662
Weather,1,180,4,0,3,3,far,0.9486107230186462,0.8812929391860962,-0.06731778383255005,0.022942768409848213,0.027225535362958908,-0.004282766953110695,0.929065465927124,0.021665748208761215,-0.04777252674102783,-0.005559787154197693,0.042659685015678406
Weather,1,180,4,1,2,1,adjacent,0.9949204921722412,0.9803694486618042,-0.014551043510437012,0.0027385340072214603,0.004123854450881481,-0.0013853204436600208,0.9245417714118958,0.019448282197117805,0.05582767724990845,0.015324427746236324,0.1460544466972351
Weather,1,180,4,1,3,2,far,0.9711415767669678,0.9642932415008545,-0.006848335266113281,0.011296538636088371,0.007111863233149052,0.00418467540293932,0.8270521759986877,0.04994199797511101,0.13724106550216675,0.042830134741961956,0.034717392176389694
Weather,1,180,4,2,3,1,adjacent,0.986635148525238,0.9921317100524902,0.005496561527252197,0.005213042255491018,0.0021897454280406237,0.0030232968274503946,0.9000882506370544,0.02627423405647278,0.09204345941543579,0.024084488628432155,0.24049319326877594
Weather,1,240,3,0,1,1,adjacent,0.993476927280426,0.9550015330314636,-0.0384753942489624,0.006090766750276089,0.010767626576125622,-0.004676859825849533,0.9112424850463867,0.02663542330265045,0.043759047985076904,0.01586779672652483,0.08599811792373657
Weather,1,240,3,0,2,2,far,0.9588148593902588,0.8894014954566956,-0.06941336393356323,0.017608843743801117,0.020952267572283745,-0.003343423828482628,0.9427381753921509,0.017918378114700317,-0.05333667993545532,-0.0030338894575834274,0.0336105041205883
Weather,1,240,3,1,2,1,adjacent,0.9762499928474426,0.9821693897247314,0.005919396877288818,0.009673386812210083,0.0027468111366033554,0.006926575675606728,0.9177600741386414,0.022888347506523132,0.06440931558609009,0.020141536369919777,0.17980940639972687
Weather,2,180,4,0,1,1,adjacent,0.9947236776351929,0.970358669757843,-0.024365007877349854,0.0053322468884289265,0.00922645628452301,-0.003894209396094084,0.8663445115089417,0.03718885779380798,0.10401415824890137,0.027962401509284973,0.08288653194904327
Weather,2,180,4,0,2,2,far,0.9649566411972046,0.9085561633110046,-0.05640047788619995,0.017396092414855957,0.020760539919137955,-0.0033644475042819977,0.9469767212867737,0.014263867400586605,-0.03842055797576904,-0.00649667251855135,0.03433665633201599
Weather,2,180,4,0,3,3,far,0.9405160546302795,0.8700478076934814,-0.0704682469367981,0.024724330753087997,0.026924997568130493,-0.0022006668150424957,0.8734138607978821,0.0327497199177742,-0.0033660531044006348,0.005824722349643707,0.05160169303417206
Weather,2,180,4,1,2,1,adjacent,0.9827002882957458,0.9803639054298401,-0.0023363828659057617,0.006605415605008602,0.003344509284943342,0.00326090632006526,0.908784031867981,0.02378878742456436,0.07157987356185913,0.02044427813962102,0.1679026186466217
Weather,2,180,4,1,3,2,far,0.9608666300773621,0.9602222442626953,-0.000644385814666748,0.01413373276591301,0.006116422358900309,0.008017310407012701,0.9320082664489746,0.020172271877527237,0.028213977813720703,0.014055849518626928,0.04435322806239128
Weather,2,180,4,2,3,1,adjacent,0.9922758340835571,0.9950664639472961,0.0027906298637390137,0.003262698883190751,0.0008666584035381675,0.0023960404796525836,0.9207347631454468,0.020091276615858078,0.07433170080184937,0.01922461821231991,0.21454110741615295
Weather,2,240,3,0,1,1,adjacent,0.9892547130584717,0.9538271427154541,-0.03542757034301758,0.008123297244310379,0.010888521559536457,-0.002765224315226078,0.9601316452026367,0.011501681990921497,-0.006304502487182617,0.0006131604313850403,0.10279861092567444
Weather,2,240,3,0,2,2,far,0.9499144554138184,0.885960042476654,-0.0639544129371643,0.020248521119356155,0.021720757707953453,-0.0014722365885972977,0.9168319702148438,0.021908093243837357,-0.030871927738189697,0.0001873355358839035,0.061146438121795654
Weather,2,240,3,1,2,1,adjacent,0.9776207208633423,0.9810417294502258,0.003421008586883545,0.007905958220362663,0.003133303951472044,0.004772654268890619,0.9361487627029419,0.016877949237823486,0.044892966747283936,0.013744645286351442,0.16870586574077606
Weather,3,180,4,0,1,1,adjacent,0.993340790271759,0.9804593920707703,-0.01288139820098877,0.006155476905405521,0.007720811292529106,-0.0015653343871235847,0.9469689130783081,0.014559172093868256,0.03349047899246216,0.0068383608013391495,0.02857501059770584
Weather,3,180,4,0,2,2,far,0.9719038009643555,0.9265605807304382,-0.045343220233917236,0.014808882027864456,0.020008448511362076,-0.00519956648349762,0.7684361934661865,0.06132560968399048,0.1581243872642517,0.0413171611726284,-0.008939958177506924
Weather,3,180,4,0,3,3,far,0.9520187377929688,0.879870593547821,-0.0721481442451477,0.02156423218548298,0.028829680755734444,-0.007265448570251465,0.8530804514884949,0.04007857292890549,0.026790142059326172,0.011248892173171043,0.03962229937314987
Weather,3,180,4,1,2,1,adjacent,0.9888219237327576,0.9805548191070557,-0.008267104625701904,0.004779656883329153,0.0039628855884075165,0.0008167712949216366,0.7608793377876282,0.0640617087483406,0.2196754813194275,0.06009882315993309,0.09173578023910522
Weather,3,180,4,1,3,2,far,0.9711247682571411,0.95297771692276,-0.018147051334381104,0.011877952143549919,0.00847560167312622,0.0034023504704236984,0.8224930763244629,0.050426825881004333,0.13048464059829712,0.04195122420787811,0.018574707210063934
Weather,3,180,4,2,3,1,adjacent,0.9921397566795349,0.9926377534866333,0.0004979968070983887,0.003569296095520258,0.0013028339017182589,0.002266462193801999,0.8538411855697632,0.03812440484762192,0.13879656791687012,0.03682157094590366,0.1398862898349762
Weather,3,240,3,0,1,1,adjacent,0.9887904524803162,0.9640179872512817,-0.024772465229034424,0.00839313305914402,0.012530256062746048,-0.004137123003602028,0.8398248553276062,0.04509831964969635,0.12419313192367554,0.0325680635869503,0.03162858635187149
Weather,3,240,3,0,2,2,far,0.958449125289917,0.896256685256958,-0.062192440032958984,0.018337979912757874,0.026069600135087967,-0.007731620222330093,0.8242985606193542,0.05002864450216293,0.07195812463760376,0.023959044367074966,0.027988974004983902
Weather,3,240,3,1,2,1,adjacent,0.982862114906311,0.9777193665504456,-0.0051427483558654785,0.007124320603907108,0.004431822337210178,0.00269249826669693,0.9594261646270752,0.011298861354589462,0.01829320192337036,0.006867039017379284,0.10498729348182678
Weather,4,180,4,0,1,1,adjacent,0.996358335018158,0.9835583567619324,-0.012799978256225586,0.004346376284956932,0.007474986370652914,-0.003128610085695982,0.886424720287323,0.026895925402641296,0.09713363647460938,0.019420939031988382,0.015871040523052216
Weather,4,180,4,0,2,2,far,0.9833055138587952,0.9311177134513855,-0.05218780040740967,0.010494358837604523,0.02102409303188324,-0.010529734194278717,0.4472091495990753,0.17430633306503296,0.4839085638523102,0.15328224003314972,-0.012709641829133034
Weather,4,180,4,0,3,3,far,0.9585766792297363,0.884096622467041,-0.07448005676269531,0.020476769655942917,0.03070507012307644,-0.010228300467133522,0.49598631262779236,0.15490853786468506,0.38811030983924866,0.12420346774160862,0.004985617473721504
Weather,4,180,4,1,2,1,adjacent,0.9920871257781982,0.9801293611526489,-0.011957764625549316,0.004219077527523041,0.004504485987126827,-0.00028540845960378647,0.5967846512794495,0.12636032700538635,0.38334470987319946,0.12185584101825953,0.158155620098114
Weather,4,180,4,1,3,2,far,0.9694814682006836,0.950991153717041,-0.018490314483642578,0.014482278376817703,0.009684480726718903,0.004797797650098801,0.6421316862106323,0.10839240998029709,0.3088594675064087,0.09870792925357819,0.014548084698617458
Weather,4,180,4,2,3,1,adjacent,0.9892165660858154,0.9921186566352844,0.002902090549468994,0.005222476087510586,0.0015235671307891607,0.003698908956721425,0.997429370880127,0.0014348775148391724,-0.005310714244842529,-8.868961594998837e-05,0.18671053647994995
Weather,4,240,3,0,1,1,adjacent,0.994361937046051,0.9678102135658264,-0.02655172348022461,0.005170965101569891,0.011201417073607445,-0.006030451972037554,0.8743532299995422,0.029669996351003647,0.09345698356628418,0.018468579277396202,0.0317126139998436
Weather,4,240,3,0,2,2,far,0.9650929570198059,0.9072685241699219,-0.05782443284988403,0.016484307125210762,0.02368525043129921,-0.007200943306088448,0.4518476724624634,0.17549990117549896,0.4554208517074585,0.15181465074419975,0.002298998646438122
Weather,4,240,3,1,2,1,adjacent,0.9793440699577332,0.9807372093200684,0.001393139362335205,0.00984892901033163,0.0038293139077723026,0.006019615102559328,0.6111998558044434,0.12026803195476532,0.369537353515625,0.11643871804699302,0.17961089313030243
Weather,5,180,4,0,1,1,adjacent,0.991552472114563,0.9720780253410339,-0.019474446773529053,0.0075103663839399815,0.009210287593305111,-0.0016999212093651295,0.8864375948905945,0.028783829882740974,0.08564043045043945,0.019573542289435863,0.04693051427602768
Weather,5,180,4,0,2,2,far,0.9689822793006897,0.9149258136749268,-0.05405646562576294,0.016500992700457573,0.0201825313270092,-0.003681538626551628,0.9222414493560791,0.020408742129802704,-0.007315635681152344,0.0002262108027935028,0.004177744034677744
Weather,5,180,4,0,3,3,far,0.935346782207489,0.8907449245452881,-0.04460185766220093,0.027129273861646652,0.02454879693686962,0.002580476924777031,0.8829441666603088,0.03385207802057266,0.007800757884979248,0.009303281083703041,0.033391322940588
Weather,5,180,4,1,2,1,adjacent,0.9897499084472656,0.9814964532852173,-0.00825345516204834,0.00448785163462162,0.0033545619808137417,0.0011332896538078785,0.9675143957138062,0.008460174314677715,0.013982057571411133,0.005105612333863974,0.12035223841667175
Weather,5,180,4,1,3,2,far,0.9633858799934387,0.9688632488250732,0.0054773688316345215,0.013356090523302555,0.005314402747899294,0.008041687775403261,0.9558291435241699,0.01177290454506874,0.01303410530090332,0.006458501797169447,0.031922902911901474
Weather,5,180,4,2,3,1,adjacent,0.9871820211410522,0.9969994425773621,0.009817421436309814,0.004799718968570232,0.0007089528953656554,0.004090766073204577,0.9655391573905945,0.010220998898148537,0.03146028518676758,0.009512046002782881,0.20027461647987366
Weather,5,240,3,0,1,1,adjacent,0.9870441555976868,0.9528720378875732,-0.034172117710113525,0.009391688741743565,0.012015461921691895,-0.00262377317994833,0.9053554534912109,0.024799345061182976,0.047516584396362305,0.012783883139491081,0.051144570112228394
Weather,5,240,3,0,2,2,far,0.9428107142448425,0.8851677775382996,-0.05764293670654297,0.023428402841091156,0.022536203265190125,0.0008921995759010315,0.9224836826324463,0.0216466523706913,-0.03731590509414673,-0.0008895508944988251,0.027351906523108482
Weather,5,240,3,1,2,1,adjacent,0.975898027420044,0.9807790517807007,0.004881024360656738,0.008789405226707458,0.0030743288807570934,0.005715076345950365,0.9645048379898071,0.008889392018318176,0.016274213790893555,0.005815063137561083,0.17324984073638916
Weather,6,180,4,0,1,1,adjacent,0.9935457706451416,0.9699321985244751,-0.023613572120666504,0.007091976702213287,0.00909092091023922,-0.0019989442080259323,0.9297405481338501,0.017590437084436417,0.040191650390625,0.008499516174197197,0.04793543741106987
Weather,6,180,4,0,2,2,far,0.9662808775901794,0.9091382622718811,-0.05714261531829834,0.018341418355703354,0.019654707983136177,-0.0013132896274328232,0.9318716526031494,0.01694001629948616,-0.02273339033126831,-0.002714691683650017,0.008210686966776848
Weather,6,180,4,0,3,3,far,0.9459429383277893,0.8756731152534485,-0.07026982307434082,0.025293778628110886,0.025851264595985413,-0.000557485967874527,0.9430410861968994,0.016949474811553955,-0.06736797094345093,-0.008901789784431458,0.02561001293361187
Weather,6,180,4,1,2,1,adjacent,0.9848717451095581,0.9807448387145996,-0.004126906394958496,0.006199712865054607,0.0031274869106709957,0.0030722259543836117,0.9095671772956848,0.021743977442383766,0.0711776614189148,0.01861649053171277,0.18278345465660095
Weather,6,180,4,1,3,2,far,0.96638023853302,0.9624351263046265,-0.003945112228393555,0.013643570244312286,0.00608394481241703,0.007559625431895256,0.9078984260559082,0.02832230180501938,0.05453670024871826,0.02223835699260235,0.051434144377708435
Weather,6,180,4,2,3,1,adjacent,0.9918340444564819,0.9950768947601318,0.0032428503036499023,0.0037345855962485075,0.0009795844089239836,0.002755001187324524,0.946757435798645,0.016162648797035217,0.048319458961486816,0.015183064388111234,0.24987658858299255
Weather,6,240,3,0,1,1,adjacent,0.987087070941925,0.9600636959075928,-0.027023375034332275,0.010039778426289558,0.010523568838834763,-0.00048379041254520416,0.9782586097717285,0.0052817524410784245,-0.018194913864135742,-0.005241816397756338,0.06410841643810272
Weather,6,240,3,0,2,2,far,0.9537771344184875,0.8947417736053467,-0.05903536081314087,0.020532667636871338,0.021227236837148666,-0.0006945692002773285,0.941018283367157,0.017078164964914322,-0.0462765097618103,-0.0041490718722343445,0.046159617602825165
Weather,6,240,3,1,2,1,adjacent,0.9815244078636169,0.9793709516525269,-0.002153456211090088,0.00784494448453188,0.0037414487451314926,0.004103495739400387,0.9740856885910034,0.008340677246451378,0.0052852630615234375,0.004599228501319885,0.1946735680103302
Weather,7,180,4,0,1,1,adjacent,0.9930250644683838,0.9651467800140381,-0.027878284454345703,0.0067827641032636166,0.009617673233151436,-0.0028349091298878193,0.8079801797866821,0.043484900146722794,0.15716660022735596,0.03386722691357136,0.04391364008188248
Weather,7,180,4,0,2,2,far,0.97292560338974,0.8974449634552002,-0.0754806399345398,0.015496134757995605,0.02149808406829834,-0.006001949310302734,0.6975027322769165,0.07784761488437653,0.1999422311782837,0.056349530816078186,0.011108802631497383
Weather,7,180,4,0,3,3,far,0.9304195642471313,0.8730934262275696,-0.05732613801956177,0.028235824778676033,0.025518426671624184,0.0027173981070518494,0.7921720147132874,0.0485835038125515,0.08092141151428223,0.023065077140927315,0.04690197855234146
Weather,7,180,4,1,2,1,adjacent,0.9905794262886047,0.9782195687294006,-0.012359857559204102,0.004139439668506384,0.0038322461768984795,0.00030719349160790443,0.8456048965454102,0.04032163694500923,0.13261467218399048,0.03648939076811075,0.12038375437259674
Weather,7,180,4,1,3,2,far,0.9578281044960022,0.9671746492385864,0.009346544742584229,0.014179826714098454,0.005175929982215166,0.009003896731883287,0.9038746953010559,0.023592129349708557,0.06329995393753052,0.01841619936749339,0.039244502782821655
Weather,7,180,4,2,3,1,adjacent,0.986117422580719,0.9954535365104675,0.009336113929748535,0.004323377273976803,0.001065792515873909,0.003257584758102894,0.9360202550888062,0.019243571907281876,0.05943328142166138,0.018177779391407967,0.15175005793571472
Weather,7,240,3,0,1,1,adjacent,0.9884255528450012,0.9458635449409485,-0.042562007904052734,0.008933113887906075,0.01202535629272461,-0.003092242404818535,0.818267285823822,0.04869134724140167,0.12759625911712646,0.03666599094867706,0.06905758380889893
Weather,7,240,3,0,2,2,far,0.9407991170883179,0.8863188028335571,-0.05448031425476074,0.0233580581843853,0.020094897598028183,0.0032631605863571167,0.7442504167556763,0.06331571191549301,0.14206838607788086,0.04322081431746483,0.03457994759082794
Weather,7,240,3,1,2,1,adjacent,0.9732473492622375,0.9850083589553833,0.011761009693145752,0.008779353462159634,0.0023029069416224957,0.006476446520537138,0.9561364054679871,0.010216601192951202,0.02887195348739624,0.007913694251328707,0.1485021412372589
