model,strategy,dataset,horizon,segment,segment_start,segment_end,future_region,mse,mae,baseline_model,baseline_strategy,baseline_mse,baseline_mae,relative_mse_pct,relative_mae_pct,mse_win,mae_win
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,720,97-192,97,192,middle_97_336,0.3348334729671478,0.386851966381073,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.3377416133880615,0.3862468898296356,-0.8610548139865393,0.15665538477327434,True,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,720,193-336,193,336,middle_97_336,0.36567506194114685,0.4191505014896393,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.3688109219074249,0.4212496876716614,-0.8502622292365869,-0.49832349873651927,True,True
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,720,337-720,337,720,late_337_720,0.47832241654396057,0.49264171719551086,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.49592500925064087,0.502918541431427,-3.5494464643512136,-2.043437135299453,True,True
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,96,1-96,1,96,early_1_96,0.15396647155284882,0.20714452862739563,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.14922431111335754,0.19906075298786163,3.1778739027911618,4.060959037981204,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,192,1-96,1,96,early_1_96,0.1549234837293625,0.2078145295381546,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.15017393231391907,0.19969506561756134,3.1627003050803015,4.065931171350501,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,192,97-192,97,192,middle_97_336,0.23917162418365479,0.2850745916366577,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.23786354064941406,0.2831507623195648,0.5499302375931103,0.6794363897638656,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,336,1-96,1,96,early_1_96,0.15617579221725464,0.20871601998806,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.1513451784849167,0.2003605216741562,3.191785678735304,4.170231862089202,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,336,97-192,97,192,middle_97_336,0.24053937196731567,0.28617337346076965,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.23932598531246185,0.2842361032962799,0.5070016334706162,0.6815707582616293,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,336,193-336,193,336,middle_97_336,0.3140713572502136,0.3343639075756073,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.31778115034103394,0.33557963371276855,-1.1674050165779382,-0.3622764956593971,True,True
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,720,1-96,1,96,early_1_96,0.15287338197231293,0.20781217515468597,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.1482786238193512,0.19933652877807617,3.098732665983972,4.251928348790424,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,720,97-192,97,192,middle_97_336,0.2353355437517166,0.28569281101226807,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.2344738245010376,0.28375643491744995,0.3675119184466613,0.6824078175994286,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,720,193-336,193,336,middle_97_336,0.31360480189323425,0.336023211479187,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.3174162805080414,0.33734431862831116,-1.2007823318661126,-0.3916198009487615,True,True
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,720,337-720,337,720,late_337_720,0.38977476954460144,0.38087359070777893,PatchEncoderSingle720PrefixRisk,D1_single_720_prefix_risk,0.3966931700706482,0.3839021623134613,-1.7440180593012555,-0.7888915205456759,True,True
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,96,1-96,1,96,early_1_96,0.3061315715312958,0.36130011081695557,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.30479592084884644,0.35886070132255554,0.43821146908056274,0.6797650133909316,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,192,1-96,1,96,early_1_96,0.3058379888534546,0.35974830389022827,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.30273088812828064,0.35670754313468933,1.0263573513705548,0.852452047640262,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,192,97-192,97,192,middle_97_336,0.419403612613678,0.4382956922054291,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.4353557229042053,0.4440152645111084,-3.6641554139021593,-1.2881476748275666,True,True
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,336,1-96,1,96,early_1_96,0.28172609210014343,0.34423255920410156,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.27497684955596924,0.3399970233440399,2.4544766423329145,1.245756747633564,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,336,97-192,97,192,middle_97_336,0.37940549850463867,0.41440314054489136,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.3836177885532379,0.4158962666988373,-1.098043462605136,-0.3590140795919017,True,True
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,336,193-336,193,336,middle_97_336,0.44607385993003845,0.46339908242225647,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.4543939232826233,0.4657894968986511,-1.8310243439170981,-0.5131963026883679,True,True
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,720,1-96,1,96,early_1_96,0.2587447464466095,0.32685497403144836,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.2497519701719284,0.3200547695159912,3.6006828168324345,2.124700258565393,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,720,97-192,97,192,middle_97_336,0.3348334729671478,0.386851966381073,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.33811911940574646,0.386177659034729,-0.9717422795768704,0.17461065666757314,True,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,720,193-336,193,336,middle_97_336,0.36567506194114685,0.4191505014896393,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.36967068910598755,0.41950738430023193,-1.0808612320613586,-0.08507187810006256,True,True
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,ETTh2,720,337-720,337,720,late_337_720,0.47832241654396057,0.49264171719551086,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.4840433597564697,0.4898116886615753,-1.181907177775865,0.5777788892030511,True,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,96,1-96,1,96,early_1_96,0.15396647155284882,0.20714452862739563,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.14802636206150055,0.19702932238578796,4.0128727130916975,5.133858310592898,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,192,1-96,1,96,early_1_96,0.1549234837293625,0.2078145295381546,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.14898328483104706,0.1976671665906906,3.9871579587279493,5.133560177182139,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,192,97-192,97,192,middle_97_336,0.23917162418365479,0.2850745916366577,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.23583491146564484,0.2821427881717682,1.4148510486735155,1.0391204694215395,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,336,1-96,1,96,early_1_96,0.15617579221725464,0.20871601998806,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.15019100904464722,0.19839726388454437,3.9847812533361004,5.201057666561648,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,336,97-192,97,192,middle_97_336,0.24053937196731567,0.28617337346076965,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.23710891604423523,0.28319600224494934,1.4467848701397834,1.051346485196869,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,336,193-336,193,336,middle_97_336,0.3140713572502136,0.3343639075756073,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.31298476457595825,0.33328187465667725,0.34717110774624693,0.3246599954001894,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,720,1-96,1,96,early_1_96,0.15287338197231293,0.20781217515468597,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.14746259152889252,0.1975940763950348,3.669263090605779,5.171257633869009,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,720,97-192,97,192,middle_97_336,0.2353355437517166,0.28569281101226807,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.2326873242855072,0.2828315794467926,1.1381021610614495,1.0116379405269882,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,720,193-336,193,336,middle_97_336,0.31360480189323425,0.336023211479187,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.3130928874015808,0.3351799249649048,0.1635024340226776,0.2515921901857787,False,False
PatchEncoderHSSGRegionRoutedReadout,HSSG-A_region_routed_readout,Weather,720,337-720,337,720,late_337_720,0.38977476954460144,0.38087359070777893,PatchEncoderR3PrefixRisk,D2_r3_prefix_risk,0.3891408443450928,0.3799934387207031,0.16290379401717736,0.23162294329053257,False,False
