target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.36980889023592073,0.3973224243770043,10801,7,96,unified,ISCF_SAC_iscf_random_partition_seed2023,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v0_sac_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.49336243607103825,0.4582648635841906,10801,7,192,unified,ISCF_SAC_iscf_random_partition_seed2023,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v0_sac_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.6473367224846568,0.5222911730940852,10801,7,336,unified,ISCF_SAC_iscf_random_partition_seed2023,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v0_sac_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.9581643997795052,0.6311209836353858,10801,7,720,unified,ISCF_SAC_iscf_random_partition_seed2023,ETTm1,720,best-val,val,1,method_screening,stage_c_iscf_v0_sac_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
