baseline,dataset,horizon,repeat,seed_contract,mse,mae,checkpoint,checkpoint_sha256,test_role
AMD,ETTh1,96,0,official_seed_2024,0.3708362579345703,0.39870402216911316,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__ETTh1/workspace/source/checkpoints/ETTh1/best.pt,9983cff6f3224ee1ddce0b2f66df81ebc55f6350665306cde28b6ac296d59d78,official_test_once_after_official_last_checkpoint
AMD,ETTh1,192,0,official_seed_2024,0.4033381938934326,0.4204096496105194,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__ETTh1/workspace/source/checkpoints/ETTh12/best.pt,863136ec83dd2c08cd288b3937e4290213e2b9ae78f406caf59651f5f0b68e9e,official_test_once_after_official_last_checkpoint
AMD,ETTh1,336,0,official_seed_2024,0.4227767884731293,0.4315965175628662,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__ETTh1/workspace/source/checkpoints/ETTh13/best.pt,13c8c1cd5e5c2ce498e4b2259a16201239d50890c98f666a697713feaae7729d,official_test_once_after_official_last_checkpoint
AMD,ETTh1,720,0,official_seed_2024,0.4515272080898285,0.46108269691467285,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__ETTh1/workspace/source/checkpoints/ETTh14/best.pt,2ea37ac6627e648840380d0f39c3a75887e57ae1efe0452337ef6a4b70eceba3,official_test_once_after_official_last_checkpoint
