segment_a,segment_b,cosine
0,1,-0.03925115615129471
0,2,-0.06038491800427437
0,3,0.842344343662262
0,4,-0.16679024696350098
0,5,-0.18728317320346832
0,6,0.6901269555091858
0,7,-0.2444918006658554
0,8,-0.2269507348537445
0,9,0.6389049291610718
0,10,-0.26012536883354187
0,11,-0.21018826961517334
0,12,0.6752406358718872
0,13,-0.219319149851799
0,14,-0.17666968703269958
1,2,0.20317180454730988
1,3,0.039681561291217804
1,4,0.9432270526885986
1,5,0.14700894057750702
1,6,-0.011797260493040085
1,7,0.8613218069076538
1,8,0.11887746304273605
1,9,-0.036437638103961945
1,10,0.8529558777809143
1,11,0.1151721328496933
1,12,-0.033292848616838455
1,13,0.8719969987869263
1,14,0.12662383913993835
2,3,0.0755729153752327
2,4,0.1947171688079834
2,5,0.9509069323539734
2,6,0.05698995664715767
2,7,0.19224834442138672
2,8,0.9025253653526306
2,9,0.040198639035224915
2,10,0.18437199294567108
2,11,0.9031330347061157
2,12,0.03737642988562584
2,13,0.20990805327892303
2,14,0.9225963354110718
3,4,0.05291647091507912
3,5,0.06555885076522827
3,6,0.9543541073799133
3,7,0.04062855988740921
3,8,0.06002439931035042
3,9,0.9190614223480225
3,10,0.018571628257632256
3,11,0.06525219231843948
3,12,0.9303163886070251
3,13,0.05040491744875908
3,14,0.09274882078170776
4,5,0.23386186361312866
4,6,0.0886010229587555
4,7,0.9744212627410889
4,8,0.2368599772453308
4,9,0.07967240363359451
4,10,0.9629612565040588
4,11,0.22514957189559937
4,12,0.06303770840167999
4,13,0.9686995148658752
4,14,0.22619134187698364
5,6,0.13124100863933563
5,7,0.28637391328811646
5,8,0.9858930110931396
5,9,0.13298211991786957
5,10,0.2785080373287201
5,11,0.97955322265625
5,12,0.11134111136198044
5,13,0.2883051037788391
5,14,0.9845119714736938
6,7,0.13455869257450104
6,8,0.16141240298748016
6,9,0.9889784455299377
6,10,0.11686860024929047
6,11,0.16253125667572021
6,12,0.9810773730278015
6,13,0.13227005302906036
6,14,0.17315396666526794
7,8,0.31897374987602234
7,9,0.14667318761348724
7,10,0.9941293001174927
7,11,0.306580126285553
7,12,0.11696217954158783
7,13,0.9860767722129822
7,14,0.29235756397247314
8,9,0.18062381446361542
8,10,0.3188719153404236
8,11,0.9949700832366943
8,12,0.15141016244888306
8,13,0.3184588551521301
8,14,0.9857541918754578
9,10,0.14025352895259857
9,11,0.18823839724063873
9,12,0.9895400404930115
9,13,0.15044641494750977
9,14,0.18907970190048218
10,11,0.31362786889076233
10,12,0.11480402946472168
10,13,0.9920934438705444
10,14,0.2960619330406189
11,12,0.16661925613880157
11,13,0.31812533736228943
11,14,0.9912320375442505
12,13,0.13648460805416107
12,14,0.17699460685253143
13,14,0.3125430643558502
