segment_a,segment_b,cosine
0,1,-0.5129745602607727
0,2,0.7832083106040955
0,3,-0.546213686466217
0,4,0.8193396925926208
0,5,-0.5476621985435486
0,6,0.7536765933036804
1,2,-0.3457658588886261
1,3,0.9894455671310425
1,4,-0.4062109887599945
1,5,0.9807593822479248
1,6,-0.364240825176239
2,3,-0.3163990080356598
2,4,0.9889117479324341
2,5,-0.2987098693847656
2,6,0.9854477643966675
3,4,-0.3737809658050537
3,5,0.9978500604629517
3,6,-0.3208847641944885
4,5,-0.3536253571510315
4,6,0.992327868938446
5,6,-0.29638671875
