dataset,target_horizon,path_id,family,mse,relative_vs_setting_best_pct,relative_vs_fixed_pct,relative_vs_h1_pct,is_best,within_0p2pct_of_best,training_log_path,best_epoch,last_epoch,best_val_mean_mse,last_val_mean_mse,last_gap_to_best_val_pct,last_train_prediction_l1,last_train_horizon_prediction_l1,last_train_reconstruction_l1,last_train_alignment_loss,last_train_teacher_l1
ETTm1,336,a3c_warm_nested,primary_nested,0.3466947674751282,0.0,-0.9020331822817473,-0.5688946858061761,True,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3c/official-last/TimeAlignOfficialUnified720_A3C_checkpoint_initialized_nested_segment_decoder_multiprefix_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,6,10,0.5966156274080276,0.5975232943892479,0.15213597155736558,0.36895371829680956,0.38139195110231755,0.07446072617380316,0.4135887272742264,0.0
ETTm1,336,a3e_target_conditioned_warm,target_conditioned_nested,0.34720441699028015,0.1470023672014431,-0.7563568252112018,-0.42272860725975914,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.5970329940319061,0.5970329940319061,0.0,0.3687977601835166,0.38133228783096584,0.07444653182531416,0.4135176369985098,0.0
ETTm1,336,a2_nested,primary_nested,0.3480865955352783,0.4014563214456368,-0.5041981300679232,-0.169722228039082,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a2/official-last/TimeAlignOfficialUnified720_A2_nested_segment_decoder_multiprefix_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.601477175951004,0.601477175951004,0.0,0.3750578411009781,0.38725450666599753,0.08137901117270058,0.41483157179875724,0.0
ETTm1,336,h1c_row_gated,dense_target_set,0.3482396900653839,0.4456146256567317,-0.46043814841354447,-0.12581513807399247,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1c/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.601532407104969,0.601532407104969,0.0,0.3752498944293578,0.3874682215362442,0.08137740543594002,0.4146199402431724,0.0
ETTm1,336,a3e_target_conditioned_scratch,target_conditioned_nested,0.3482643663883209,0.45273221878243675,-0.45338475833961445,-0.11873803655733095,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.6014943346381187,0.6014943346381187,0.0,0.3746081473284246,0.38696949986532386,0.08136496704402578,0.41447884569296967,0.0
ETTm1,336,h1_target_set,dense_target_set,0.3486783802509308,0.5721496145582705,-0.3350445470990948,0.0,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1/official-last/TimeAlignOfficialUnified720_H1_target_set_decoder_multiprefix_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.6008317098021507,0.6008317098021507,0.0,0.37433125645382526,0.38661726526772194,0.08139686617266717,0.4142933964844376,0.0
ETTm1,336,a3d_teacher_preserved,teacher_preserved_nested,0.3489927351474762,0.662821561768423,-0.24519049093980616,0.09015611932094991,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3d/official-last/TimeAlignOfficialUnified720_A3D_teacher_preserved_nested_w03_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,7,10,0.5990046411752701,0.5991491079330444,0.024117802742051886,0.3714637502625182,0.3839298428888487,0.0744504571018532,0.413943132982521,0.027838533167083637
ETTm1,336,fixed_specialist,fixed,0.34985053539276123,0.9102438841565252,0.0,0.3361708692655174,False,False,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/official/official-last/TimeAlignOfficialFixedH336_official-last/ETTm1/mixed_h336/seed2021/training_log.csv,9,10,0.6298528909683228,0.6301118731498718,0.041117884074637345,0.38705424517961856,0.38705424517961856,0.08003240168265259,0.42651083960219194,0.0
ETTm1,720,fixed_specialist,fixed,0.4067089557647705,0.0,0.0,-0.28171541701027536,True,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/official/official-last/TimeAlignOfficialFixedH720_official-last/ETTm1/mixed_h720/seed2021/training_log.csv,5,10,0.9339799284934998,0.9361584186553955,0.23324807048152874,0.42824060285758786,0.42824060285758786,0.08234607545536687,0.41391236694623146,0.0
ETTm1,720,h1c_row_gated,dense_target_set,0.40703916549682617,0.08119067145564429,0.08119067145564429,-0.20075347219329354,False,True,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/h1c/official-last/TimeAlignOfficialUnified720_H1C_row_gated_dense_head_multiprefix_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/training_log.csv,10,10,0.601532407104969,0.601532407104969,0.0,0.3752498944293578,0.42665408937167015,0.08137740543594002,0.4146199402431724,0.0
