segment_a,segment_b,cosine
0,1,0.15487481653690338
0,2,0.0162203349173069
0,3,0.04680279269814491
0,4,0.12495365738868713
0,5,-0.033888909965753555
0,6,0.11130819469690323
1,2,0.1089249849319458
1,3,0.006803695112466812
1,4,0.042782582342624664
1,5,0.18035882711410522
1,6,0.0503399595618248
2,3,0.1392849087715149
2,4,0.06611081957817078
2,5,0.002514316700398922
2,6,0.2272137850522995
3,4,0.08176477253437042
3,5,0.043999288231134415
3,6,0.168898344039917
4,5,0.13095135986804962
4,6,0.08639315515756607
5,6,0.0733361467719078
