scope,mean_abs_gamma,mean_abs_beta,mean_segment_state_norm,std_segment_state_norm
all,0.720152735710144,0.052845582365989685,8.370659828186035,1.2430775165557861
segment_0,0.6635832786560059,0.05243421718478203,8.336806297302246,1.033880591392517
segment_1,0.7206579446792603,0.052771661430597305,8.45138931274414,1.249131679534912
segment_2,0.740882158279419,0.05278722941875458,8.728543281555176,1.227251410484314
segment_3,0.7200227975845337,0.05329405888915062,8.448509216308594,1.2672736644744873
segment_4,0.7234382629394531,0.0532105416059494,8.291539192199707,1.2345144748687744
segment_5,0.7396681904792786,0.05268852785229683,8.186574935913086,1.2859560251235962
segment_6,0.7328170537948608,0.05273282900452614,8.151265144348145,1.29132878780365
