epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h720_l1
1,226,0.8921691949388623,0.5476773531563515,0.5476773531563515,0.29647965854511854,0.4801218512311446,0.29647965854511854,0.04801218512311446,full,off,1,32,720,1.4205012432816955,0.0005,4.33713436126709,0,3,0.0,1,0,0,0.5476773531563515
2,226,0.7437407187128489,0.5195314960669627,0.5195314960669627,0.17779099802791545,0.46418226121273715,0.17779099802791545,0.04641822612127372,full,off,1,32,720,1.4233278708739414,0.0004877641290737884,3.7090792655944824,0,3,0.0,1,1,0,0.5195314960669627
3,226,0.6913599316525249,0.5084506203379251,0.5084506203379251,0.13753924083656968,0.45370071625287556,0.13753924083656968,0.045370071625287556,full,off,1,32,720,1.410002846726113,0.0004522542485937369,4.187904596328735,0,3,0.0,3,0,0,0.5084506203379251
4,226,0.659076155550712,0.49736861198876814,0.49736861198876814,0.11732045986351713,0.44387084759969625,0.11732045986351713,0.04438708475996963,full,off,1,32,720,1.4452348328712914,0.0003969463130731183,3.843324899673462,0,3,0.0,3,1,0,0.49736861198876814
5,226,0.6372615755659289,0.48925575627162393,0.48925575627162393,0.10439316845968762,0.4361264845438763,0.10439316845968762,0.043612648454387636,full,off,1,32,720,1.4702542053742542,0.00032725424859373687,3.804471492767334,0,3,0.0,3,2,0,0.48925575627162393
6,226,0.6220608340427939,0.4836758514948651,0.4836758514948651,0.09529206865524824,0.430929152311477,0.09529206865524824,0.0430929152311477,full,off,1,32,720,1.4650319846967856,0.00025,3.882463216781616,0,3,0.0,3,3,0,0.4836758514948651
7,226,0.6115767678855795,0.4798429036034947,0.4798429036034947,0.08900356596022581,0.42730299930656906,0.08900356596022581,0.04273029993065691,full,off,1,32,720,1.4784389010320107,0.00017274575140626317,4.372647762298584,0,3,0.0,3,4,0,0.4798429036034947
8,226,0.6051090367599926,0.4777877700012342,0.4777877700012342,0.08480891400733881,0.42512353133838787,0.08480891400733881,0.04251235313383879,full,off,1,32,720,1.4882921973036396,0.00010305368692688174,3.8515231609344482,0,3,0.0,3,5,0,0.4777877700012342
9,226,0.6009199811821491,0.4764337573958709,0.4764337573958709,0.08209850121520262,0.42387721891951774,0.08209850121520262,0.04238772189195178,full,off,1,32,720,1.4839050062000751,4.7745751406263163e-05,3.9892795085906982,0,3,0.0,3,6,0,0.4764337573958709
10,226,0.5986995660098253,0.4755702837642315,0.4755702837642315,0.08079754149096202,0.42331741605184775,0.08079754149096202,0.042331741605184776,full,off,1,32,720,1.4819908212870359,1.2235870926211617e-05,3.9920811653137207,0,3,0.0,3,7,0,0.4755702837642315
