scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.1408286988735199,0.21442663669586182,0.5280974507331848,0.013695811852812767,0.3052757680416107
