segment_a,segment_b,cosine
0,1,0.14530973136425018
0,2,-0.0782705694437027
0,3,-0.022983308881521225
0,4,0.07535596191883087
0,5,0.050660911947488785
0,6,0.03303441032767296
1,2,0.09488469362258911
1,3,-0.16263192892074585
1,4,0.05985429510474205
1,5,0.03863095864653587
1,6,0.013198867440223694
2,3,-0.04677942767739296
2,4,-0.07341931760311127
2,5,0.0709536150097847
2,6,-0.020975282415747643
3,4,0.11853545904159546
3,5,0.12217891216278076
3,6,0.14082109928131104
4,5,0.061263084411621094
4,6,0.13874129951000214
5,6,0.3089525103569031
