segment_a,segment_b,cosine
0,1,0.004690535366535187
0,2,0.01991075649857521
0,3,-0.00882856547832489
0,4,0.08964529633522034
0,5,0.09885236620903015
0,6,0.04162771999835968
1,2,0.09718063473701477
1,3,0.12489053606987
1,4,0.11749739944934845
1,5,0.12003281712532043
1,6,-0.03599473088979721
2,3,0.06786196678876877
2,4,-0.010348623618483543
2,5,0.04174256697297096
2,6,-0.060142166912555695
3,4,0.08916585147380829
3,5,0.0009896925184875727
3,6,-0.23809579014778137
4,5,0.0801839604973793
4,6,0.08234485983848572
5,6,0.13123121857643127
