epoch,train_loss,train_pred_loss,train_alignment_loss,train_reconstruction_loss,train_raw_reconstruction_loss,mse,mae
1,0.7226501193738752,0.6275495843541238,0.9034460004298918,0.998564649012781,6419.943465694304,0.37446773052215576,0.421913206577301
2,0.6452731893908593,0.5540221016253194,0.8287248688359414,0.996296952809057,6407.106756394909,0.3714262843132019,0.4180106222629547
3,0.6193666823448674,0.5298648274713947,0.7959412999691502,0.9940958186503379,6370.046178017893,0.38943180441856384,0.426790714263916
4,0.602706957728632,0.5142922531212529,0.7763223551934765,0.9919717523359484,6364.955015120968,0.38230666518211365,0.4221614599227905
5,0.5870669695638842,0.4996796711798637,0.7577636251526494,0.9899823184936277,6378.379605200983,0.38337013125419617,0.42124906182289124
6,0.571233531640422,0.485103512963941,0.7345648879005063,0.9880355461951225,6356.580223821825,0.39289364218711853,0.42450040578842163
7,0.5574875675862835,0.4723326131220787,0.7171615621735973,0.9859374742354116,6327.7161510836695,0.4009748101234436,0.42730966210365295
8,0.5444544178824271,0.4602197086618793,0.700805337198319,0.9838889548855443,6340.2055152154735,0.40549981594085693,0.43158942461013794
9,0.5301884109935453,0.4469733877528098,0.6825559552638761,0.981744505705372,6297.046214442099,0.4055579602718353,0.43354278802871704
10,0.5121611010643744,0.4300514723985426,0.6624612596727186,0.9797313107598212,6272.666106193296,0.44177767634391785,0.4474616050720215
11,0.4964257171077113,0.415442330221976,0.6423493719870045,0.9773183811095453,6261.37600609564,0.4590330719947815,0.4588385820388794
12,0.48321422165439976,0.4032460205977963,0.6244620584672497,0.9749019463216105,6286.138796898626,0.45914608240127563,0.4554911255836487
