dataset,profile_id,horizon,mse,mae,seed,checkpoint_sha256,decoder_parameters,test_access_date,test_tuned
ETTm2,p08_coord2_capmatch_lr0p50,720,0.4094387006357377,0.3977807049575893,2021,d02b8ca388a9c74fe6ad395df6393fc3ce7365b7097fbae0feb61f7dc2f87897,122073,2026-08-16,True
ETTm2,p09_coord8_capmatch_lr0p50,96,0.18590718550956387,0.2631774700502657,2021,3ff104c48b820b3343eca956bb222e1b37908e4d304f51f64eb0b1493187eb5f,73797,2026-08-16,True
ETTm2,p09_coord8_capmatch_lr0p50,192,0.2517230145435832,0.3047036933857866,2021,3ff104c48b820b3343eca956bb222e1b37908e4d304f51f64eb0b1493187eb5f,73797,2026-08-16,True
ETTm2,p09_coord8_capmatch_lr0p50,336,0.31369803619461956,0.3432067106986204,2021,3ff104c48b820b3343eca956bb222e1b37908e4d304f51f64eb0b1493187eb5f,73797,2026-08-16,True
ETTm2,p09_coord8_capmatch_lr0p50,720,0.4053720650543789,0.3963049031112565,2021,3ff104c48b820b3343eca956bb222e1b37908e4d304f51f64eb0b1493187eb5f,73797,2026-08-16,True
ETTm2,p10_policy16x32_lr0p50,96,0.1843634170502405,0.26130820449590925,2021,76658a8a4a13ba8d08aa0c170db2c045f85fcf3b41a399bbbfcbf53690c27946,88041,2026-08-16,True
ETTm2,p10_policy16x32_lr0p50,192,0.2533488939616384,0.30476839793821076,2021,76658a8a4a13ba8d08aa0c170db2c045f85fcf3b41a399bbbfcbf53690c27946,88041,2026-08-16,True
ETTm2,p10_policy16x32_lr0p50,336,0.31832993159136774,0.345124066086241,2021,76658a8a4a13ba8d08aa0c170db2c045f85fcf3b41a399bbbfcbf53690c27946,88041,2026-08-16,True
ETTm2,p10_policy16x32_lr0p50,720,0.41082727442010464,0.39917307768863275,2021,76658a8a4a13ba8d08aa0c170db2c045f85fcf3b41a399bbbfcbf53690c27946,88041,2026-08-16,True
ETTm2,p11_policy64x128_lr0p50,96,0.18497376224488157,0.2618567394230813,2021,8d51d928cd693d211705a6186276d599e7358858c1aa478972e13e1be69c99f3,102873,2026-08-16,True
ETTm2,p11_policy64x128_lr0p50,192,0.25310479809199954,0.3048205951604936,2021,8d51d928cd693d211705a6186276d599e7358858c1aa478972e13e1be69c99f3,102873,2026-08-16,True
ETTm2,p11_policy64x128_lr0p50,336,0.31796253581977435,0.3448758064814394,2021,8d51d928cd693d211705a6186276d599e7358858c1aa478972e13e1be69c99f3,102873,2026-08-16,True
ETTm2,p11_policy64x128_lr0p50,720,0.41091132763748806,0.39883466554540126,2021,8d51d928cd693d211705a6186276d599e7358858c1aa478972e13e1be69c99f3,102873,2026-08-16,True
ETTm2,p12_scopes_short_lr0p50,96,0.1829327836189392,0.25966880877669757,2021,1c831a5c1afe7704b230f3a63efad33a03c5604c5ad457d1c4bdb80763d84450,91961,2026-08-16,True
ETTm2,p12_scopes_short_lr0p50,192,0.25173260481141685,0.30326009487581257,2021,1c831a5c1afe7704b230f3a63efad33a03c5604c5ad457d1c4bdb80763d84450,91961,2026-08-16,True
ETTm2,p12_scopes_short_lr0p50,336,0.31715704095923125,0.3438984604957829,2021,1c831a5c1afe7704b230f3a63efad33a03c5604c5ad457d1c4bdb80763d84450,91961,2026-08-16,True
ETTm2,p12_scopes_short_lr0p50,720,0.4089122101580569,0.39780404175094536,2021,1c831a5c1afe7704b230f3a63efad33a03c5604c5ad457d1c4bdb80763d84450,91961,2026-08-16,True
ETTm2,p13_scopes_long_lr0p50,96,0.18243375411292514,0.2596353157127075,2021,c0209560f471280bba1f956663104a69555acfb71b1203e0e188fd3cf4afd625,91961,2026-08-16,True
ETTm2,p13_scopes_long_lr0p50,192,0.25087623646131746,0.30317976882209796,2021,c0209560f471280bba1f956663104a69555acfb71b1203e0e188fd3cf4afd625,91961,2026-08-16,True
ETTm2,p13_scopes_long_lr0p50,336,0.3161041414753452,0.3439068103449451,2021,c0209560f471280bba1f956663104a69555acfb71b1203e0e188fd3cf4afd625,91961,2026-08-16,True
ETTm2,p13_scopes_long_lr0p50,720,0.40844090585193044,0.3979345135349114,2021,c0209560f471280bba1f956663104a69555acfb71b1203e0e188fd3cf4afd625,91961,2026-08-16,True
ETTh1,p00_budget30,96,0.39795406203759587,0.4148844722651391,2021,282016ec0ca19be551a6da81601604d59797196d6c5f1e8c4212e1030f9c9ee7,370829,2026-08-16,True
ETTh1,p00_budget30,192,0.44072834509831527,0.43894958196577194,2021,282016ec0ca19be551a6da81601604d59797196d6c5f1e8c4212e1030f9c9ee7,370829,2026-08-16,True
ETTh1,p00_budget30,336,0.46559188822892567,0.4562152272208143,2021,282016ec0ca19be551a6da81601604d59797196d6c5f1e8c4212e1030f9c9ee7,370829,2026-08-16,True
ETTh1,p00_budget30,720,0.5079386969668875,0.49013431635522803,2021,282016ec0ca19be551a6da81601604d59797196d6c5f1e8c4212e1030f9c9ee7,370829,2026-08-16,True
ETTh1,p01_lr0p25,96,0.420151916554991,0.42592560420898695,2021,c34b5dbb30c5ffb424443f71de940704824d634153ace5527cf8d1d879151d6c,370829,2026-08-16,True
ETTh1,p01_lr0p25,192,0.4605742693425731,0.4501023175584416,2021,c34b5dbb30c5ffb424443f71de940704824d634153ace5527cf8d1d879151d6c,370829,2026-08-16,True
ETTh1,p01_lr0p25,336,0.4825569019586078,0.46756177758005363,2021,c34b5dbb30c5ffb424443f71de940704824d634153ace5527cf8d1d879151d6c,370829,2026-08-16,True
ETTh1,p01_lr0p25,720,0.5258588542855324,0.4996628888677321,2021,c34b5dbb30c5ffb424443f71de940704824d634153ace5527cf8d1d879151d6c,370829,2026-08-16,True
ETTh1,p02_lr0p50,96,0.39264946203537765,0.41047659726811053,2021,92c19f06932d693fd4eebe7fbfe4749546fe3eb870cf467ecf6ab682f0a1a195,370829,2026-08-16,True
ETTh1,p02_lr0p50,192,0.43603067768586845,0.4361870659965557,2021,92c19f06932d693fd4eebe7fbfe4749546fe3eb870cf467ecf6ab682f0a1a195,370829,2026-08-16,True
ETTh1,p02_lr0p50,336,0.46134694796279013,0.45460552525774295,2021,92c19f06932d693fd4eebe7fbfe4749546fe3eb870cf467ecf6ab682f0a1a195,370829,2026-08-16,True
ETTh1,p02_lr0p50,720,0.4962171138372235,0.4841182018654292,2021,92c19f06932d693fd4eebe7fbfe4749546fe3eb870cf467ecf6ab682f0a1a195,370829,2026-08-16,True
ETTh1,p03_lr2p00,96,0.39564288356952687,0.41424290375887485,2021,5ba20ad7ce79aaafe376db3e02ee2e7ce6e22a637259c779eee9ed4da20cccd1,370829,2026-08-16,True
ETTh1,p03_lr2p00,192,0.437847652083845,0.4365090970949693,2021,5ba20ad7ce79aaafe376db3e02ee2e7ce6e22a637259c779eee9ed4da20cccd1,370829,2026-08-16,True
ETTh1,p03_lr2p00,336,0.4637266061891961,0.4529563001554728,2021,5ba20ad7ce79aaafe376db3e02ee2e7ce6e22a637259c779eee9ed4da20cccd1,370829,2026-08-16,True
ETTh1,p03_lr2p00,720,0.5010011925118558,0.48518862297559884,2021,5ba20ad7ce79aaafe376db3e02ee2e7ce6e22a637259c779eee9ed4da20cccd1,370829,2026-08-16,True
ETTh1,p04_lr4p00,96,0.3962849295238096,0.4149230835212924,2021,0bbc11c62bffea65a7ce51fc956aee6f5cf3d13e9a8be2d20b96d0a515ed247f,370829,2026-08-16,True
ETTh1,p04_lr4p00,192,0.4347800453380031,0.43503220895045386,2021,0bbc11c62bffea65a7ce51fc956aee6f5cf3d13e9a8be2d20b96d0a515ed247f,370829,2026-08-16,True
ETTh1,p04_lr4p00,336,0.45703187717655847,0.449423085265009,2021,0bbc11c62bffea65a7ce51fc956aee6f5cf3d13e9a8be2d20b96d0a515ed247f,370829,2026-08-16,True
ETTh1,p04_lr4p00,720,0.4910872006008834,0.4794716010442959,2021,0bbc11c62bffea65a7ce51fc956aee6f5cf3d13e9a8be2d20b96d0a515ed247f,370829,2026-08-16,True
ETTh1,p05_rank0p50_lr0p50,96,0.43967451290263554,0.43710456169750705,2021,ae1725773bf76f7382b1652248cf29442bc86d9b89ff12e625b7d030d1a43a7a,195329,2026-08-16,True
ETTh1,p05_rank0p50_lr0p50,192,0.4746906689245675,0.45771088024896533,2021,ae1725773bf76f7382b1652248cf29442bc86d9b89ff12e625b7d030d1a43a7a,195329,2026-08-16,True
ETTh1,p05_rank0p50_lr0p50,336,0.494127893365008,0.4741655626517195,2021,ae1725773bf76f7382b1652248cf29442bc86d9b89ff12e625b7d030d1a43a7a,195329,2026-08-16,True
ETTh1,p05_rank0p50_lr0p50,720,0.5264908822007345,0.4999256879085696,2021,ae1725773bf76f7382b1652248cf29442bc86d9b89ff12e625b7d030d1a43a7a,195329,2026-08-16,True
ETTh1,p06_rank1p50_lr0p50,96,0.39158257452534906,0.4076683430758588,2021,2083f0bddd10cacb6e49e525b97bd3b6898c2aebdc25be74c8c735cbb6edaa7b,546329,2026-08-16,True
ETTh1,p06_rank1p50_lr0p50,192,0.4345742037278163,0.43264904198856435,2021,2083f0bddd10cacb6e49e525b97bd3b6898c2aebdc25be74c8c735cbb6edaa7b,546329,2026-08-16,True
ETTh1,p06_rank1p50_lr0p50,336,0.458828529665071,0.44944907656796435,2021,2083f0bddd10cacb6e49e525b97bd3b6898c2aebdc25be74c8c735cbb6edaa7b,546329,2026-08-16,True
ETTh1,p06_rank1p50_lr0p50,720,0.5019614710846412,0.48538057491055714,2021,2083f0bddd10cacb6e49e525b97bd3b6898c2aebdc25be74c8c735cbb6edaa7b,546329,2026-08-16,True
ETTh1,p07_rank2p00_lr0p50,96,0.3857826858550947,0.4043540776923812,2021,5f0d669e91c8eb4650b2251f5135cc54e5d7419bddbe4920474d3b99c57a58e2,721829,2026-08-16,True
ETTh1,p07_rank2p00_lr0p50,192,0.4279263412663197,0.4273683486722894,2021,5f0d669e91c8eb4650b2251f5135cc54e5d7419bddbe4920474d3b99c57a58e2,721829,2026-08-16,True
ETTh1,p07_rank2p00_lr0p50,336,0.4548473295387731,0.4448935069381964,2021,5f0d669e91c8eb4650b2251f5135cc54e5d7419bddbe4920474d3b99c57a58e2,721829,2026-08-16,True
ETTh1,p07_rank2p00_lr0p50,720,0.4976958727926032,0.4817670678807725,2021,5f0d669e91c8eb4650b2251f5135cc54e5d7419bddbe4920474d3b99c57a58e2,721829,2026-08-16,True
ETTh1,p08_coord2_capmatch_lr0p50,96,0.3842708300960623,0.4029128562079111,2021,9ea35045ca93faa2c1e3956ffe7dbab231ef4987a108412452f6918fb83469ea,413901,2026-08-16,True
ETTh1,p08_coord2_capmatch_lr0p50,192,0.42587701312558873,0.426589878842735,2021,9ea35045ca93faa2c1e3956ffe7dbab231ef4987a108412452f6918fb83469ea,413901,2026-08-16,True
ETTh1,p08_coord2_capmatch_lr0p50,336,0.45172497224873953,0.44443033842349466,2021,9ea35045ca93faa2c1e3956ffe7dbab231ef4987a108412452f6918fb83469ea,413901,2026-08-16,True
ETTh1,p08_coord2_capmatch_lr0p50,720,0.48902455446967596,0.4774388592620348,2021,9ea35045ca93faa2c1e3956ffe7dbab231ef4987a108412452f6918fb83469ea,413901,2026-08-16,True
ETTh1,p09_coord8_capmatch_lr0p50,96,0.4339360674910739,0.43332923314208344,2021,bacae45ff46a72eb09d8f5cc8953556cb351557f71c09f2d0ceb9114921aed4a,349485,2026-08-16,True
ETTh1,p09_coord8_capmatch_lr0p50,192,0.4689995709589138,0.4543521175498788,2021,bacae45ff46a72eb09d8f5cc8953556cb351557f71c09f2d0ceb9114921aed4a,349485,2026-08-16,True
ETTh1,p09_coord8_capmatch_lr0p50,336,0.4900063606368912,0.4710204069542108,2021,bacae45ff46a72eb09d8f5cc8953556cb351557f71c09f2d0ceb9114921aed4a,349485,2026-08-16,True
ETTh1,p09_coord8_capmatch_lr0p50,720,0.5281891680759101,0.5002974486186647,2021,bacae45ff46a72eb09d8f5cc8953556cb351557f71c09f2d0ceb9114921aed4a,349485,2026-08-16,True
ETTh1,p10_policy16x32_lr0p50,96,0.4071387893865302,0.41817480060841267,2021,4ae94ba84976810d585b8e8213d4e3445535a8bdb48f5cbb845892c7b7662ac6,360765,2026-08-16,True
ETTh1,p10_policy16x32_lr0p50,192,0.4470687653423447,0.4413443533575133,2021,4ae94ba84976810d585b8e8213d4e3445535a8bdb48f5cbb845892c7b7662ac6,360765,2026-08-16,True
ETTh1,p10_policy16x32_lr0p50,336,0.46802953472872805,0.45830854350371186,2021,4ae94ba84976810d585b8e8213d4e3445535a8bdb48f5cbb845892c7b7662ac6,360765,2026-08-16,True
ETTh1,p10_policy16x32_lr0p50,720,0.5129971387733675,0.4934554959116325,2021,4ae94ba84976810d585b8e8213d4e3445535a8bdb48f5cbb845892c7b7662ac6,360765,2026-08-16,True
ETTh1,p11_policy64x128_lr0p50,96,0.4083572458368142,0.41929745332787177,2021,a6fe61f45121ab679582e3a0ca4e9430da05e66ab4bc7d517abd979863c457d3,394029,2026-08-16,True
ETTh1,p11_policy64x128_lr0p50,192,0.44601866309754035,0.4414951013950299,2021,a6fe61f45121ab679582e3a0ca4e9430da05e66ab4bc7d517abd979863c457d3,394029,2026-08-16,True
ETTh1,p11_policy64x128_lr0p50,336,0.46718367970600394,0.457666311875821,2021,a6fe61f45121ab679582e3a0ca4e9430da05e66ab4bc7d517abd979863c457d3,394029,2026-08-16,True
ETTh1,p11_policy64x128_lr0p50,720,0.5088594724770961,0.49026864620319366,2021,a6fe61f45121ab679582e3a0ca4e9430da05e66ab4bc7d517abd979863c457d3,394029,2026-08-16,True
ETTh1,p12_scopes_short_lr0p50,96,0.39354426169845497,0.41096850203410684,2021,80d7243f324036fa109882b40cc8c7bc1ba05ec31de4152422fbaf73c831d0f7,370829,2026-08-16,True
ETTh1,p12_scopes_short_lr0p50,192,0.4374554563176593,0.43711870886534443,2021,80d7243f324036fa109882b40cc8c7bc1ba05ec31de4152422fbaf73c831d0f7,370829,2026-08-16,True
ETTh1,p12_scopes_short_lr0p50,336,0.46243248334613624,0.4546882502530474,2021,80d7243f324036fa109882b40cc8c7bc1ba05ec31de4152422fbaf73c831d0f7,370829,2026-08-16,True
ETTh1,p12_scopes_short_lr0p50,720,0.4969289803840114,0.48389382965145805,2021,80d7243f324036fa109882b40cc8c7bc1ba05ec31de4152422fbaf73c831d0f7,370829,2026-08-16,True
ETTh1,p13_scopes_long_lr0p50,96,0.3991297777722513,0.41479002638799145,2021,d4f635b98d1a9813134483e734013efb13630e9dc3c826177705f894d1b5a6ff,370829,2026-08-16,True
ETTh1,p13_scopes_long_lr0p50,192,0.44179993940414164,0.4395525609960007,2021,d4f635b98d1a9813134483e734013efb13630e9dc3c826177705f894d1b5a6ff,370829,2026-08-16,True
ETTh1,p13_scopes_long_lr0p50,336,0.46546047182231814,0.45695457142845725,2021,d4f635b98d1a9813134483e734013efb13630e9dc3c826177705f894d1b5a6ff,370829,2026-08-16,True
ETTh1,p13_scopes_long_lr0p50,720,0.500862643654693,0.4864352806695332,2021,d4f635b98d1a9813134483e734013efb13630e9dc3c826177705f894d1b5a6ff,370829,2026-08-16,True
ETTh2,p00_budget30,96,0.25634961984565496,0.3218169283800352,2021,2b6ef92ef6bbf74390c617c10066805593b239b81d76bf798550c681d2e256c1,91961,2026-08-16,True
ETTh2,p00_budget30,192,0.3128984132778889,0.35807802646970976,2021,2b6ef92ef6bbf74390c617c10066805593b239b81d76bf798550c681d2e256c1,91961,2026-08-16,True
ETTh2,p00_budget30,336,0.3517581978021543,0.38939833285185627,2021,2b6ef92ef6bbf74390c617c10066805593b239b81d76bf798550c681d2e256c1,91961,2026-08-16,True
ETTh2,p00_budget30,720,0.42071662189671866,0.43916767005077995,2021,2b6ef92ef6bbf74390c617c10066805593b239b81d76bf798550c681d2e256c1,91961,2026-08-16,True
ETTh2,p01_lr0p25,96,0.26922469592422543,0.3340853664940445,2021,2becff1deff8c5c8c5d4eb0a038b849841e7646122979d1943032aa26ca59c77,91961,2026-08-16,True
ETTh2,p01_lr0p25,192,0.3269621049155111,0.37032784648938494,2021,2becff1deff8c5c8c5d4eb0a038b849841e7646122979d1943032aa26ca59c77,91961,2026-08-16,True
ETTh2,p01_lr0p25,336,0.36718757834132393,0.4022943295128121,2021,2becff1deff8c5c8c5d4eb0a038b849841e7646122979d1943032aa26ca59c77,91961,2026-08-16,True
ETTh2,p01_lr0p25,720,0.438612875431234,0.4513358958011585,2021,2becff1deff8c5c8c5d4eb0a038b849841e7646122979d1943032aa26ca59c77,91961,2026-08-16,True
ETTh2,p02_lr0p50,96,0.2637954636630012,0.32862087070966556,2021,d4443e032690ef6990e976dd8fa65c57cbc8394590e61c839a9706acb4e64ea0,91961,2026-08-16,True
ETTh2,p02_lr0p50,192,0.32091749215972487,0.3649033724422922,2021,d4443e032690ef6990e976dd8fa65c57cbc8394590e61c839a9706acb4e64ea0,91961,2026-08-16,True
ETTh2,p02_lr0p50,336,0.3616074133940814,0.3974094569042289,2021,d4443e032690ef6990e976dd8fa65c57cbc8394590e61c839a9706acb4e64ea0,91961,2026-08-16,True
ETTh2,p02_lr0p50,720,0.43338418047771377,0.44749934552591075,2021,d4443e032690ef6990e976dd8fa65c57cbc8394590e61c839a9706acb4e64ea0,91961,2026-08-16,True
ETTh2,p03_lr2p00,96,0.2575081184502786,0.3212670766607902,2021,630080e58cc3e640c7bcb8f18e207414410a879e628aa2fe6eeea2fc7fb1f09a,91961,2026-08-16,True
ETTh2,p03_lr2p00,192,0.31298610229168045,0.35707573133876225,2021,630080e58cc3e640c7bcb8f18e207414410a879e628aa2fe6eeea2fc7fb1f09a,91961,2026-08-16,True
ETTh2,p03_lr2p00,336,0.35333879338851243,0.38977903630447225,2021,630080e58cc3e640c7bcb8f18e207414410a879e628aa2fe6eeea2fc7fb1f09a,91961,2026-08-16,True
ETTh2,p03_lr2p00,720,0.4240584516563543,0.4406144060165503,2021,630080e58cc3e640c7bcb8f18e207414410a879e628aa2fe6eeea2fc7fb1f09a,91961,2026-08-16,True
ETTh2,p04_lr4p00,96,0.2577340188108309,0.3197298530823762,2021,aac22e30ef18596bf6cca1389adbed06a2f9f942eafeae3d8328d8e8704bea99,91961,2026-08-16,True
ETTh2,p04_lr4p00,192,0.31165469479207164,0.3548720092194934,2021,aac22e30ef18596bf6cca1389adbed06a2f9f942eafeae3d8328d8e8704bea99,91961,2026-08-16,True
ETTh2,p04_lr4p00,336,0.3512520557944234,0.38688157851488025,2021,aac22e30ef18596bf6cca1389adbed06a2f9f942eafeae3d8328d8e8704bea99,91961,2026-08-16,True
ETTh2,p04_lr4p00,720,0.4187214407830581,0.4365748867500477,2021,aac22e30ef18596bf6cca1389adbed06a2f9f942eafeae3d8328d8e8704bea99,91961,2026-08-16,True
ETTh2,p05_rank0p50_lr0p50,96,0.27042353605480784,0.3344996917415214,2021,98a6cfb2d2c4ad5aa73e8a53931b02ff8a1a27db893ef29410966acae677406a,47741,2026-08-16,True
ETTh2,p05_rank0p50_lr0p50,192,0.3293120387710396,0.3718222275247477,2021,98a6cfb2d2c4ad5aa73e8a53931b02ff8a1a27db893ef29410966acae677406a,47741,2026-08-16,True
ETTh2,p05_rank0p50_lr0p50,336,0.3688354682827843,0.4033536009078905,2021,98a6cfb2d2c4ad5aa73e8a53931b02ff8a1a27db893ef29410966acae677406a,47741,2026-08-16,True
ETTh2,p05_rank0p50_lr0p50,720,0.43956398450331446,0.45197532392720446,2021,98a6cfb2d2c4ad5aa73e8a53931b02ff8a1a27db893ef29410966acae677406a,47741,2026-08-16,True
ETTh2,p06_rank1p50_lr0p50,96,0.25608194488125335,0.32264005440903304,2021,10f2f145edb056554c7d741190d8f90ce1a77bc2f0721f901f0cde433b76c896,136181,2026-08-16,True
ETTh2,p06_rank1p50_lr0p50,192,0.3140788910186122,0.3593820037665975,2021,10f2f145edb056554c7d741190d8f90ce1a77bc2f0721f901f0cde433b76c896,136181,2026-08-16,True
ETTh2,p06_rank1p50_lr0p50,336,0.35494612811745374,0.3915420649424884,2021,10f2f145edb056554c7d741190d8f90ce1a77bc2f0721f901f0cde433b76c896,136181,2026-08-16,True
ETTh2,p06_rank1p50_lr0p50,720,0.4241928513115702,0.44130014761446656,2021,10f2f145edb056554c7d741190d8f90ce1a77bc2f0721f901f0cde433b76c896,136181,2026-08-16,True
ETTh2,p07_rank2p00_lr0p50,96,0.26192529850746893,0.3243399140517829,2021,5ce801c2ea7afc9bb680b96b59d7d6ed5e8a8b6f5a009e824b78b64e2715ca66,176381,2026-08-16,True
ETTh2,p07_rank2p00_lr0p50,192,0.3178993866261663,0.3598978403788194,2021,5ce801c2ea7afc9bb680b96b59d7d6ed5e8a8b6f5a009e824b78b64e2715ca66,176381,2026-08-16,True
ETTh2,p07_rank2p00_lr0p50,336,0.35999066981506217,0.39322319852948556,2021,5ce801c2ea7afc9bb680b96b59d7d6ed5e8a8b6f5a009e824b78b64e2715ca66,176381,2026-08-16,True
ETTh2,p07_rank2p00_lr0p50,720,0.4271157151145298,0.4422850516120408,2021,5ce801c2ea7afc9bb680b96b59d7d6ed5e8a8b6f5a009e824b78b64e2715ca66,176381,2026-08-16,True
ETTh2,p08_coord2_capmatch_lr0p50,96,0.2567361457523529,0.3229736498048238,2021,677e4b03334fc9567e87c294de4c8ecde698b7090cc6bdfc5c792319f93b7d85,122073,2026-08-16,True
ETTh2,p08_coord2_capmatch_lr0p50,192,0.31422135112488214,0.3591822668078889,2021,677e4b03334fc9567e87c294de4c8ecde698b7090cc6bdfc5c792319f93b7d85,122073,2026-08-16,True
ETTh2,p08_coord2_capmatch_lr0p50,336,0.35533034207328046,0.3911870569433953,2021,677e4b03334fc9567e87c294de4c8ecde698b7090cc6bdfc5c792319f93b7d85,122073,2026-08-16,True
ETTh2,p08_coord2_capmatch_lr0p50,720,0.4203755484482489,0.4389523341961527,2021,677e4b03334fc9567e87c294de4c8ecde698b7090cc6bdfc5c792319f93b7d85,122073,2026-08-16,True
ETTh2,p09_coord8_capmatch_lr0p50,96,0.26848774453450086,0.33261085349060987,2021,b379639c15537e653e3b070984dcabc28bee707bb400f9b47eceee81f6d7b8d4,73797,2026-08-16,True
ETTh2,p09_coord8_capmatch_lr0p50,192,0.3260216760654817,0.36887219950570516,2021,b379639c15537e653e3b070984dcabc28bee707bb400f9b47eceee81f6d7b8d4,73797,2026-08-16,True
ETTh2,p09_coord8_capmatch_lr0p50,336,0.3671527055610464,0.40137507001247114,2021,b379639c15537e653e3b070984dcabc28bee707bb400f9b47eceee81f6d7b8d4,73797,2026-08-16,True
ETTh2,p09_coord8_capmatch_lr0p50,720,0.4382972397458192,0.450767839815626,2021,b379639c15537e653e3b070984dcabc28bee707bb400f9b47eceee81f6d7b8d4,73797,2026-08-16,True
ETTh2,p10_policy16x32_lr0p50,96,0.25910494223780467,0.32505552610354066,2021,da81a66b1b3d906834806314e706a3b3c73c64a0139a7aa50762e5c5b36ac627,88041,2026-08-16,True
ETTh2,p10_policy16x32_lr0p50,192,0.3156552147618736,0.36141143166757544,2021,da81a66b1b3d906834806314e706a3b3c73c64a0139a7aa50762e5c5b36ac627,88041,2026-08-16,True
ETTh2,p10_policy16x32_lr0p50,336,0.3565438865507806,0.3940468670896772,2021,da81a66b1b3d906834806314e706a3b3c73c64a0139a7aa50762e5c5b36ac627,88041,2026-08-16,True
ETTh2,p10_policy16x32_lr0p50,720,0.42993874512446256,0.44529484661688157,2021,da81a66b1b3d906834806314e706a3b3c73c64a0139a7aa50762e5c5b36ac627,88041,2026-08-16,True
ETTh2,p11_policy64x128_lr0p50,96,0.2602928277179118,0.32626746016516883,2021,63e9867cfe366d5616e73130ac581747675e0376ca43ad06207231eac59296cd,102873,2026-08-16,True
ETTh2,p11_policy64x128_lr0p50,192,0.318464385186503,0.36351564811583875,2021,63e9867cfe366d5616e73130ac581747675e0376ca43ad06207231eac59296cd,102873,2026-08-16,True
ETTh2,p11_policy64x128_lr0p50,336,0.3595817653543878,0.3959645804736186,2021,63e9867cfe366d5616e73130ac581747675e0376ca43ad06207231eac59296cd,102873,2026-08-16,True
ETTh2,p11_policy64x128_lr0p50,720,0.43078958382407795,0.44590518917230043,2021,63e9867cfe366d5616e73130ac581747675e0376ca43ad06207231eac59296cd,102873,2026-08-16,True
ETTh2,p12_scopes_short_lr0p50,96,0.26354962118515673,0.3286672927344883,2021,5f7e4dc1fca30c5428b9e4dbd45b89a71745b1d2fa58d5f4076900473acafaae,91961,2026-08-16,True
ETTh2,p12_scopes_short_lr0p50,192,0.3210093692199171,0.36500482234813286,2021,5f7e4dc1fca30c5428b9e4dbd45b89a71745b1d2fa58d5f4076900473acafaae,91961,2026-08-16,True
ETTh2,p12_scopes_short_lr0p50,336,0.3613342129502075,0.39735674980105534,2021,5f7e4dc1fca30c5428b9e4dbd45b89a71745b1d2fa58d5f4076900473acafaae,91961,2026-08-16,True
ETTh2,p12_scopes_short_lr0p50,720,0.43289600758704094,0.4472866533681727,2021,5f7e4dc1fca30c5428b9e4dbd45b89a71745b1d2fa58d5f4076900473acafaae,91961,2026-08-16,True
ETTh2,p13_scopes_long_lr0p50,96,0.2633533842839389,0.32846180972373745,2021,0b5bb9e82770148fffb592204f6ce912c79a10d5f72c13d3f32ff553162cd9cb,91961,2026-08-16,True
ETTh2,p13_scopes_long_lr0p50,192,0.3207794401511765,0.3649008257041053,2021,0b5bb9e82770148fffb592204f6ce912c79a10d5f72c13d3f32ff553162cd9cb,91961,2026-08-16,True
ETTh2,p13_scopes_long_lr0p50,336,0.3613483428348846,0.39730399444469466,2021,0b5bb9e82770148fffb592204f6ce912c79a10d5f72c13d3f32ff553162cd9cb,91961,2026-08-16,True
ETTh2,p13_scopes_long_lr0p50,720,0.43286547365161665,0.4472350083846862,2021,0b5bb9e82770148fffb592204f6ce912c79a10d5f72c13d3f32ff553162cd9cb,91961,2026-08-16,True
