dataset,profile,macro_dense_regret,max_dense_regret,h720_regret,h720_val_mse,h48_regret,h96_regret,h144_regret,h192_regret,h288_regret,h336_regret,h512_regret,selected
ETTh1,r2b_p24_d64_ff128_medium,0.0,0.0,0.0,1.4085523397144344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ETTh1,r2b_p24_d32_ff64_narrow,0.013221368484866908,0.04353567344528986,0.004133601308727197,1.4143747335092889,0.04353567344528986,0.022015739602414763,0.013037574172706234,0.0073713595234861096,0.0048958534925782615,0.004359656972638515,0.0064214893610943236,0
ETTh1,r2b_p24_d128_ff256_wide,0.013277937933248524,0.01722566933913683,0.009373678778586081,1.4217556568897434,0.00764448621348679,0.01722566933913683,0.013000538466171552,0.013984641114736185,0.016554593247527283,0.015204241876139557,0.013235654430203914,0
ETTm2,r2b_p48_d64_ff128_medium,0.0018743995759822052,0.009917495804096399,0.009917495804096399,0.2811518037588232,0.0,0.0,0.0,0.0,0.0,0.0,0.0050777008037612426,1
ETTm2,r2b_p48_d32_ff64_narrow,0.010890443957685958,0.024624653388022555,0.0019767215260488857,0.2789411647503989,0.024624653388022555,0.02132901761902284,0.01725394454369411,0.012773487142471618,0.004385458987083757,0.0031039788562003956,0.0016762895989435034,0
ETTm2,r2b_p48_d128_ff256_wide,0.029342575869039822,0.08296238654975041,0.0,0.2783908635377884,0.08296238654975041,0.06451004006472916,0.045366855555788455,0.029908444161653502,0.008052281542851869,0.003940599077545182,0.0,0
