epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h192_l1
1,242,0.723309246222835,0.46144716811081593,0.46144716811081593,0.2125597593397641,0.49302319418792884,0.2125597593397641,0.049302319418792886,full,off,1,32,192,1.0299581261351705,0.0005,4.5702126026153564,0,3,0.0,1,0,0,0.46144716811081593
2,242,0.5624986899293158,0.43080817076785505,0.43080817076785505,0.08750549528347559,0.4418502394571777,0.08750549528347559,0.04418502394571777,full,off,1,32,192,1.0210197367705405,0.0004877641290737884,3.934521198272705,0,3,0.0,2,0,0,0.43080817076785505
3,242,0.50254042027903,0.4235779197255442,0.4235779197255442,0.0360467833397556,0.42915716927406217,0.0360467833397556,0.04291571692740622,full,off,1,32,192,1.0306457239979256,0.0004522542485937369,4.370832920074463,0,3,0.0,2,1,0,0.4235779197255442
4,242,0.4808201638381343,0.4181713285771283,0.4181713285771283,0.020660370534424446,0.41988463552037547,0.020660370534424446,0.04198846355203755,full,off,1,32,192,1.0454532525812585,0.0003969463130731183,4.206382513046265,0,3,0.0,2,2,0,0.4181713285771283
5,242,0.4712925580414859,0.4141111554932003,0.4141111554932003,0.01597691647523691,0.412044862824038,0.01597691647523691,0.04120448628240381,full,off,1,32,192,1.0757200807953875,0.00032725424859373687,4.148258447647095,0,3,0.0,2,3,0,0.4141111554932003
6,242,0.46471589052480117,0.4104719863942832,0.4104719863942832,0.013532219035166108,0.4071168517770846,0.013532219035166108,0.04071168517770846,full,off,1,32,192,1.0722685465589166,0.00025,3.8534016609191895,0,3,0.0,2,4,0,0.4104719863942832
7,242,0.4602170101374634,0.4078367039684422,0.4078367039684422,0.011982753122425523,0.4039755320746051,0.011982753122425523,0.04039755320746052,full,off,1,32,192,1.0874852295964956,0.00017274575140626317,4.006044387817383,0,3,0.0,2,5,0,0.4078367039684422
8,242,0.4573283548936371,0.4061353609335324,0.4061353609335324,0.0109913087957962,0.4020168474636787,0.0109913087957962,0.04020168474636787,full,off,1,32,192,1.0890286066569388,0.00010305368692688174,4.129477500915527,0,3,0.0,2,6,0,0.4061353609335324
9,242,0.45504688687068373,0.40457325939797173,0.40457325939797173,0.010375687202115444,0.4009794010357423,0.010375687202115444,0.04009794010357423,full,off,1,32,192,1.0984674512098234,4.7745751406263163e-05,4.116318464279175,0,3,0.0,2,7,0,0.40457325939797173
10,242,0.454195926750987,0.40406508805338015,0.40406508805338015,0.010078733633002959,0.40052105818898226,0.010078733633002959,0.04005210581889823,full,off,1,32,192,1.0974495234744002,1.2235870926211617e-05,4.133483648300171,0,3,0.0,2,8,0,0.40406508805338015
