scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.4693956971168518,0.41949573159217834,0.49972373247146606,0.014374617487192154,0.39760762453079224
