segment_a,segment_b,cosine
0,1,0.2330266386270523
0,2,0.18409226834774017
0,3,0.1791677325963974
0,4,0.031256821006536484
0,5,0.04761612415313721
0,6,0.04902332276105881
0,7,0.056345172226428986
0,8,0.030568528920412064
0,9,0.04985455051064491
0,10,-0.03317614644765854
0,11,-0.11044338345527649
0,12,0.026262536644935608
0,13,0.05523008108139038
0,14,-5.527952089323662e-05
1,2,0.09250689297914505
1,3,0.10123896598815918
1,4,0.04929179698228836
1,5,0.08026140183210373
1,6,0.06459221988916397
1,7,0.06919042021036148
1,8,0.07127025723457336
1,9,0.09466620534658432
1,10,-0.048011548817157745
1,11,-0.040559057146310806
1,12,0.08699806779623032
1,13,0.0915772020816803
1,14,-0.03668150678277016
2,3,0.23239831626415253
2,4,0.24103762209415436
2,5,0.2122938185930252
2,6,0.023616371676325798
2,7,-0.07011720538139343
2,8,0.023221172392368317
2,9,-0.037651896476745605
2,10,0.0265363622456789
2,11,0.16971376538276672
2,12,0.1018182784318924
2,13,0.026856811717152596
2,14,0.15909822285175323
3,4,0.09640906006097794
3,5,0.04869326576590538
3,6,0.00572842126712203
3,7,0.15337435901165009
3,8,0.04401601478457451
3,9,0.09403598308563232
3,10,0.03690360486507416
3,11,0.15777380764484406
3,12,0.07195698469877243
3,13,0.05096125602722168
3,14,0.1261793076992035
4,5,0.04890283942222595
4,6,0.20455893874168396
4,7,0.11907190084457397
4,8,0.03100295178592205
4,9,-0.0030052978545427322
4,10,0.012463804334402084
4,11,0.09930215775966644
4,12,0.06633982807397842
4,13,0.15752743184566498
4,14,0.023445433005690575
5,6,0.2422361671924591
5,7,0.2600824236869812
5,8,0.07442997395992279
5,9,0.08222248405218124
5,10,0.0007871316047385335
5,11,-0.05168059095740318
5,12,-0.011256229132413864
5,13,-0.036612458527088165
5,14,0.07118222862482071
6,7,0.27979937195777893
6,8,0.07354836165904999
6,9,0.12136058509349823
6,10,-0.032009948045015335
6,11,0.12667660415172577
6,12,0.08920087665319443
6,13,0.038267165422439575
6,14,0.042000021785497665
7,8,0.11675739288330078
7,9,0.09707169979810715
7,10,0.07536903023719788
7,11,0.29934239387512207
7,12,0.12553343176841736
7,13,0.0009786615846678615
7,14,0.030517222359776497
8,9,0.1845596879720688
8,10,0.12515535950660706
8,11,0.05197811871767044
8,12,0.029935311526060104
8,13,-0.03622620925307274
8,14,0.09295699000358582
9,10,0.23508694767951965
9,11,0.10946962237358093
9,12,0.06304004788398743
9,13,0.0764097273349762
9,14,0.054437801241874695
10,11,0.24326680600643158
10,12,0.1606462448835373
10,13,0.0576864518225193
10,14,0.04787720367312431
11,12,0.27694451808929443
11,13,0.07819747179746628
11,14,0.10410594195127487
12,13,0.19172737002372742
12,14,0.19669227302074432
13,14,0.10946498811244965
