segment_a,segment_b,cosine
0,1,0.8917391896247864
0,2,0.7669132947921753
0,3,0.6962965130805969
0,4,0.6541098952293396
0,5,0.6017709970474243
0,6,0.5884361267089844
1,2,0.9675069451332092
1,3,0.932874321937561
1,4,0.9075435400009155
1,5,0.8732597231864929
1,6,0.8606223464012146
2,3,0.9905622601509094
2,4,0.9781911969184875
2,5,0.9584534168243408
2,6,0.9467226266860962
3,4,0.9954543709754944
3,5,0.9847277998924255
3,6,0.9756628274917603
4,5,0.9940455555915833
4,6,0.987888514995575
5,6,0.9971888661384583
