short_horizon,long_horizon,chpd_raw,nchpd
96,192,1.7784854017451115,0.3222452684616049
96,336,1.4411290926321108,0.2611193945631385
96,720,2.184138794979587,0.39574594857792056
192,336,1.021798140825654,0.18514046608470383
192,720,1.3191626988765661,0.23902020091190934
336,720,1.3628169634640273,0.2469299538947997
