model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,10.356813384830218,2.3242433372794005,0.3400154411087667,0.4211316086467594
TimeMixer,96,16.411745680519097,2.8824162682540764,0.538799603659951,0.5222674323164066
UVHF,192,8.287376465225252,2.208022042003581,0.2720755757350329,0.400073374229787
TimeMixer,192,13.281622180543428,2.851881743588885,0.43603726904764395,0.5167348560644862
UVHF,336,9.138170794107637,2.347253747908867,0.30000725686887453,0.42530088433686536
TimeMixer,336,12.07777733699534,2.8390820169291673,0.39651489664446216,0.5144156628061954
UVHF,720,13.512803578183965,2.8421410456637153,0.4436269824058109,0.5149699308000901
TimeMixer,720,18.78220790293465,3.4252356960495995,0.616622166280114,0.620621341808441
