system,resident_model_count,main_i_macro_mse,checkpoint_storage_mib,peak_inference_memory_mib,resource_evidence_role
ISCF-BSCA,1,0.26071428571428573,17.676764760698592,38.81675502232143,actual_trained_checkpoint
TimeAlign,4,0.27425,95.43288040161133,109.10232979910714,actual_trained_checkpoint
QDF,4,0.28751084581017494,20.381113869803293,31.938685825892858,actual_trained_checkpoint
AMD,4,0.2821321003139019,221.1496707371303,238.03508649553572,actual_trained_checkpoint
DLinear,4,0.3001785714285714,3.464954376220703,13.11083984375,official_architecture_equivalent
iTransformer,4,0.29182142857142856,35.425462450299946,47.34144810267857,official_architecture_equivalent
PatchTST,4,0.2795357142857143,25.294871194022043,71.60393415178571,official_architecture_equivalent
TimeMixer,4,0.2829285714285715,37.18178612845285,53.422433035714285,official_architecture_equivalent
