target_horizon,segment_start,segment_end,mse,mae,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0,96,0.11177820712327957,0.23005232214927673,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0,96,0.11177820712327957,0.23005232214927673,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,96,192,0.18928873538970947,0.3021438717842102,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0,96,0.11177820712327957,0.23005232214927673,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,96,192,0.18928873538970947,0.3021438717842102,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,192,288,0.2459147870540619,0.3420935869216919,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,288,336,0.27839556336402893,0.3625209331512451,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0,96,0.11177820712327957,0.23005232214927673,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,96,192,0.18928873538970947,0.3021438717842102,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,192,288,0.2459147870540619,0.3420935869216919,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,288,384,0.28580978512763977,0.36690881848335266,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,384,480,0.31492316722869873,0.3835202753543854,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,480,576,0.33977094292640686,0.39721760153770447,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,576,672,0.3668806552886963,0.41129887104034424,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,672,720,0.40507030487060547,0.4330295920372009,unified,CPSI_iscf_v1_cpsi_post,ETTm2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
