scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.7043769359588623,0.534253716468811,0.5706034302711487,0.022032588720321655,0.4722301959991455
