origin,channel,visibility96,persistent_fraction96,gain_h96,gain_h192,gain_h336,gain_h720,mse_gain_1_96_h96,mae_gain_1_96_h96,mse_gain_1_96_h192,mae_gain_1_96_h192,mse_gain_1_96_h336,mae_gain_1_96_h336,mse_gain_1_96_h720,mae_gain_1_96_h720,mse_gain_97_192_h192,mae_gain_97_192_h192,mse_gain_97_192_h336,mae_gain_97_192_h336,mse_gain_97_192_h720,mae_gain_97_192_h720,mse_gain_193_336_h336,mae_gain_193_336_h336,mse_gain_193_336_h720,mae_gain_193_336_h720,mse_gain_337_720_h720,mae_gain_337_720_h720,full_r2,full_corr,full_amplitude_ratio,full_bias_sigma,tail_r2,tail_corr,tail_amplitude_ratio,tail_bias_sigma,last192_r2,last192_corr,last192_amplitude_ratio,last192_bias_sigma,min_segment_mse_gain,min_segment_mae_gain,min_prefix_mse_gain,fit_eligible,segment_eligible,prefix_eligible,eligible,timemixer_full_r2_h96,timemixer_prefix_r2_h96,timemixer_full_r2_h192,timemixer_prefix_r2_h192,timemixer_full_r2_h336,timemixer_prefix_r2_h336,timemixer_full_r2_h720,timemixer_prefix_r2_h720,timemixer_tail_r2_h720,timemixer_last192_r2_h720,baseline_competent,balanced_gain,balanced_prefix,balanced_eligible,centrality_distance
3760,2,0.1059943744258119,0.6354166666666666,0.4113133722895397,0.4758740793521253,0.2205037556164145,0.4631480739812756,0.4113133722895397,0.2745117924911334,0.4085855122131154,0.2564859585404418,0.2375481763013613,0.1294461338595831,0.654617327072675,0.4420877081417996,0.5738845524776544,0.3650107327995547,0.2400703067283722,0.1487225290847601,0.6530898838256569,0.4444156526410069,0.205132460689053,0.1018218024889349,0.5548344176134399,0.2963803593098344,0.3487336782062979,0.163456647643682,0.7604065688349999,0.8796580324287275,0.8123917571530834,0.0941643955639345,0.6507267525861857,0.8196595961993749,0.8432994587932163,0.143374537321245,0.6695777576313402,0.9354546392356382,0.7185616727639702,0.3980641475079833,0.205132460689053,0.1018218024889349,0.2375481763013613,True,True,False,False,0.7243385625717764,0.7243385625717764,0.7619869381714048,0.7256100326579829,0.8131330792791965,0.7871626810435961,0.5537066748706354,0.53014955668148,0.4637013526941568,0.7362432745452235,True,True,True,True,1.375
813,2,0.11048485959282,0.5208333333333334,0.4768625973495588,0.2271639436814239,0.1282447520096725,0.2828689618155179,0.4768625973495588,0.2799232504995786,0.4662633287671336,0.4294901375069081,0.2139189013688431,0.1958232573412601,0.5451928953359311,0.4361079509074055,0.0416083961561388,0.1477660717886507,0.194040695513729,0.1591805090539574,0.3576305702938235,0.2338974836592852,0.0259357661485677,0.0154036187525548,0.1747939367414248,0.0548127603963513,0.24877659555463,0.2118150879180508,0.7380732992054181,0.8866746854551649,0.6907526813564929,0.0986573207195367,0.6784256270266453,0.8543449085193796,0.6436244154181137,0.0841217538660556,0.6709203034139039,0.9089143753141764,0.543340074188293,0.1468348344064776,0.0259357661485677,0.0154036187525548,0.2139189013688431,True,True,False,False,0.8002069268453188,0.8002069268453188,0.7885704461683881,0.804174539635317,0.7706425698147117,0.867037600141138,0.6347575452072384,0.7701899810142812,0.5719324357169437,0.6071268180319161,True,True,True,True,1.5
3738,2,0.1086068827449715,0.5208333333333334,0.3689389546705042,0.3760267870467183,0.2433896950462415,0.2805529760921963,0.3689389546705042,0.1936475786381714,0.3835516839012847,0.2574932680786347,0.2014566709630907,0.2080643555489392,0.5850881079790168,0.4426939001706464,0.3630767613200333,0.1871760147597003,0.318705986610995,0.1781992614351157,0.2359428050000931,0.0911923825569114,0.2362757538350189,0.1474622317118784,0.1323044051644705,0.0626992532123998,0.2293806196409188,0.1360436143909131,0.7556447209522327,0.8807364519611989,0.793981608957764,0.1119177111828971,0.6509417062723426,0.8184347557968,0.8420316005720094,0.1354139289012764,0.6663508652916885,0.910209037097606,0.7581926669597363,0.3728547292613687,0.1323044051644705,0.0626992532123998,0.2014566709630907,True,True,False,False,0.6816457474593125,0.6816457474593125,0.7776467268706126,0.6740992518807609,0.8041384698489603,0.7484156963208057,0.6603568144315777,0.5157984833482274,0.547041895617771,0.653866194776418,True,True,True,True,1.5
5381,2,0.111114789666246,0.59375,0.5880550339724231,0.4745259852295503,0.5063106688115298,0.4405465736853395,0.5880550339724231,0.4148121895832481,0.4733660063511613,0.2778856007943728,0.3463252758292139,0.2777581235373183,0.5278718018618789,0.3701193213233881,0.475697651705844,0.2658467466106846,0.3991732720992201,0.2655073940266762,0.3742778201228511,0.1898657665817148,0.5887250253480938,0.3608167726758128,0.5078226139560498,0.3062148664779197,0.3819846923647054,0.2455708677749208,0.7840740877402887,0.9389284209528784,0.6278585489188533,0.0273500757862249,0.7705492714068122,0.908935722408938,0.6732998705559415,0.0095195265511841,0.7667664785882629,0.939729375787734,0.6213852081324389,0.1224002126223594,0.3463252758292139,0.1898657665817148,0.3463252758292139,True,True,False,False,0.5061311190310482,0.5061311190310482,0.625566660229974,0.6136846427568609,0.5855306189757401,0.6887644697430928,0.6140413087071429,0.5690856843646652,0.6287297001248517,0.6188785469119366,True,True,True,True,1.625
5384,2,0.1350001790798189,0.625,0.5622494408462766,0.5532780136640658,0.4939945975199589,0.4162532580269189,0.5622494408462766,0.3681165379012163,0.573074689844393,0.3482523372360864,0.4071812195557592,0.3188438947747002,0.402067812362475,0.2450580746125624,0.5318026694568209,0.2793731776023973,0.3471188185064719,0.2206951269008427,0.3962175205694864,0.1416191994587226,0.5689991808953296,0.3496634424140162,0.4648240404125435,0.2277768331285387,0.3948596588237153,0.1482466631122572,0.7851820158165457,0.9375970422280732,0.6341318752822073,0.0426038757486155,0.7716224763134742,0.9081658061836309,0.6788488638242206,0.0235880299012178,0.7695417812107153,0.9490904528743472,0.6174478392508667,0.1457535020351309,0.3471188185064719,0.1416191994587226,0.402067812362475,True,True,True,True,0.5352939659651104,0.5352939659651104,0.5630462451287137,0.5235107373541825,0.5971783158344167,0.6568507392960101,0.6320013993442375,0.6597852892906955,0.6226040338963343,0.5604394368313463,True,True,True,True,1.625
5385,2,0.1338642151769293,0.8020833333333334,0.5671706598082387,0.5032949608705541,0.4302148103641477,0.4089642558385903,0.5671706598082387,0.3654649583038627,0.5176641069087251,0.3361366525436717,0.3340310158110976,0.2348557032573156,0.4112707689952214,0.2797666321999701,0.4880871339446865,0.2165715383042714,0.2569176529120492,0.150608812751094,0.3974399359471604,0.2003940914685951,0.51674241144212,0.2952006375556878,0.4816302609760161,0.2682357628191215,0.36241373938347,0.1934412309622452,0.7906997885461293,0.9384038448192288,0.6418937770190027,0.0445395006537705,0.776527935934826,0.9086321345196802,0.6884663831056915,0.0247277546752228,0.7805791353086466,0.955963803141607,0.6251536870591984,0.1544419784445334,0.2569176529120492,0.150608812751094,0.3340310158110976,True,True,True,True,0.5353681785140325,0.5353681785140325,0.6149723210710915,0.5830576003021795,0.6524954837797305,0.6980245484392953,0.6458755438711477,0.6584061498311518,0.6495030117978358,0.6299159764304363,True,True,True,True,1.625
3759,2,0.1028868408975109,0.6041666666666666,0.3972783848424688,0.5667023501699604,0.1929339732352533,0.4483418747170602,0.3972783848424688,0.2503164320291833,0.4939639721194355,0.3219927821320808,0.1934740989501507,0.0746922338292477,0.6234738205717294,0.4079990854494121,0.6710122518104207,0.4553344423994558,0.2614028755925455,0.1601038451866578,0.6506945070225907,0.4113848828635081,0.1723379762613317,0.0780922593268752,0.521923539375567,0.2769212773031103,0.3506419752605111,0.1751980646478652,0.7608898303127676,0.8791859833184567,0.8110375729096274,0.0862203984543303,0.6502049691983625,0.8176175705521214,0.8453858149485427,0.1323723803530465,0.6728035306881789,0.9331655284593244,0.723716421702129,0.3925881359582897,0.1723379762613317,0.0746922338292477,0.1934740989501507,True,True,False,False,0.7195799687823399,0.7195799687823399,0.7093379578852997,0.666001618805836,0.8210348280164328,0.7904404385302103,0.5665609573599677,0.5511196209658742,0.46132177092603244,0.6978898330079063,True,True,True,True,1.75
1976,0,0.1181617109811454,0.6145833333333334,0.3350735830516403,0.5855815284689448,0.5165640728298553,0.2697524800909752,0.3350735830516403,0.0556806313289526,0.3916352331952858,0.0936384151046612,0.4009733716572431,0.2517859547450333,0.165816125065017,0.0580901612708942,0.6565349120160278,0.4032194847146345,0.5826521129788422,0.3843195236576934,0.5583950721125241,0.3587554498264894,0.5080153757461028,0.3310938369655911,0.3691792067252324,0.2565769858975615,0.1531001530834479,0.1009100394406513,0.8103087515218275,0.9581283097369748,0.6922205396636419,0.192338670610547,0.7698224716638875,0.9606936640994174,0.6919230883039074,0.2843804180379286,0.708952066445038,0.953726099340854,0.7459650478076224,0.3968334053285945,0.1531001530834479,0.0556806313289526,0.165816125065017,True,True,False,False,0.8307903968511131,0.8307903968511131,0.692590179537691,0.8150584299515167,0.6977485909025227,0.8121754028759718,0.7402370520863877,0.8651233396907696,0.7282116307209668,0.7338593605772155,True,True,True,True,3.0
