origin,channel,timemixer_full_r2_h96,timemixer_prefix_r2_h96,timemixer_full_r2_h192,timemixer_prefix_r2_h192,timemixer_full_r2_h336,timemixer_prefix_r2_h336,timemixer_full_r2_h720,timemixer_prefix_r2_h720,timemixer_tail_r2_h720,timemixer_last192_r2_h720,baseline_competent,balanced_gain,balanced_prefix,balanced_eligible
926,1,-3.330701541425533,-3.330701541425533,-5.508646647605802,-3.4274777539803933,-5.671324628571839,-3.3625084283261275,-4.768162877454355,-3.6335028004049894,-3.9922515166703043,-2.2045018961080025,False,True,False,False
927,1,-3.74944293337861,-3.74944293337861,-4.581133460733275,-2.709434930266183,-5.18270194013012,-3.115887541521457,-4.508371393059025,-3.6902955175818075,-3.729636955701042,-2.043080190760886,False,True,False,False
928,1,-3.57492399703105,-3.57492399703105,-5.038355763427126,-3.306361216491637,-5.342596389277876,-3.5337492180067063,-3.3610686284123066,-3.1229355478849525,-2.6276970534626485,-1.1935861716855047,False,True,False,False
929,1,-3.8318805606672672,-3.8318805606672672,-6.139272613202309,-4.394069986480024,-5.513618788454045,-3.638362398181876,-4.304543881482431,-3.7811970764906944,-3.5031970008953275,-1.8953108434887325,False,True,False,False
930,1,-4.167694223730029,-4.167694223730029,-5.252828986365653,-4.028500627953615,-5.463234960462838,-3.3142713339964827,-3.4255004424184152,-3.341096736857378,-2.702012239670125,-1.2350966085105202,False,True,False,False
931,1,-4.062965639870898,-4.062965639870898,-6.417077074469947,-4.670820297179732,-5.358069790266377,-3.1974805317510944,-3.0977544802853716,-3.1200884814494394,-2.3865729175440644,-0.9512587746672678,False,True,False,False
932,1,-3.1751138208931087,-3.1751138208931087,-4.970280489932159,-3.413279487561251,-4.638739413124246,-2.7414432137874067,-1.8681617394250116,-1.350503595539708,-1.5342737973730403,-0.346324868234847,False,True,False,False
933,1,-2.331149094276756,-2.331149094276756,-3.697014128179309,-2.3999639839816154,-3.6751067049447075,-2.172440830477219,-1.9020007417790077,-1.5996539307917121,-1.5106316749937956,-0.42772682525523575,False,True,False,False
934,1,-2.1874918699366197,-2.1874918699366197,-3.586324296444464,-2.2886457821456125,-3.2224619238883916,-2.12099125798744,-1.4870485973549834,-1.1674392385793433,-1.1712589594012002,-0.20707562009504898,False,True,False,False
935,1,-1.8174053098501917,-1.8174053098501917,-2.8405561963460113,-1.8413265273959292,-3.6702949191209076,-2.443854456951691,-0.9967394226072117,-0.8983760219768988,-0.7035569872141603,0.13080387014132455,False,True,False,False
936,1,-1.8790611983455703,-1.8790611983455703,-3.561888329648111,-2.248924530932082,-2.187977141333608,-1.6931832215285096,-1.3487074496313798,-1.259128936995642,-1.0107056327038775,-0.060094509804399454,False,True,False,False
937,1,-2.024207159626454,-2.024207159626454,-2.4893225180869782,-1.6895654937390785,-2.1682863406985957,-1.5141940506340132,-1.335595671365915,-1.2842028748595826,-0.9942680755309607,-0.09723366298003122,False,True,False,False
938,1,-2.0755685862756676,-2.0755685862756676,-2.636345516956506,-1.606899747657307,-2.641098058052648,-1.7396727239308034,-1.314996569360165,-1.2955820709879737,-0.9725107889334101,-0.029295982775581875,False,True,False,False
939,1,-2.1231512242530606,-2.1231512242530606,-3.6394019887885127,-2.1982855838848336,-2.470030297329326,-1.8327283163095127,-1.286896697011536,-1.6926499566305453,-0.8389715765718564,0.039473318796176216,False,True,False,False
940,1,-2.434989144669945,-2.434989144669945,-2.4058901197121005,-1.2611684910549181,-2.1685951326560513,-1.8185074422949663,-1.8589995202708196,-1.670865465200507,-1.4015230838622261,-0.3586855486029834,False,True,False,False
941,1,-2.5540142486059914,-2.5540142486059914,-2.6671774890570843,-1.5655408735199186,-2.1648373244890804,-1.6491605342222875,-1.9837098027848135,-1.7382434573454768,-1.509651235697596,-0.3954767419750469,False,True,False,False
942,1,-2.006083022564578,-2.006083022564578,-2.653909898456868,-1.4733321844750336,-2.157162872627658,-1.0591583147453933,-1.5669989801663942,-1.0084221270937626,-1.2278138932191078,-0.18241859051974751,False,True,False,False
943,1,-1.658903287213429,-1.658903287213429,-2.6068545806476626,-1.2868485159161511,-2.2812309646153617,-1.0367572616613887,-1.9164010412391388,-1.5973864013506258,-1.4821805625460298,-0.3403019534834506,False,True,False,False
944,1,-1.8226721945443667,-1.8226721945443667,-2.854917087387549,-1.5938699886421275,-2.5219972690283705,-1.296515384488092,-1.8745913885411118,-1.2096286055439012,-1.5177974930141511,-0.42774834202316203,False,True,False,False
945,1,-1.4782979819848547,-1.4782979819848547,-2.142648709907073,-0.9241834797738933,-2.837156460646364,-1.3533580310650875,-1.887340791511125,-1.2173665509443827,-1.5197018890212695,-0.4993091906437286,False,True,False,False
946,1,-1.5081577622558258,-1.5081577622558258,-1.7537145179926323,-0.9913884582540626,-2.8561115015003735,-1.2727390572362176,-1.8572836422671761,-1.3246932696965978,-1.4396782393118017,-0.43243335640174463,False,True,False,False
947,1,-1.096552279382629,-1.096552279382629,-1.4109028766936582,-0.6225602924538551,-2.7255034080825378,-1.1780721032815622,-1.8214298482075861,-1.439035722539721,-1.3755200209085738,-0.3104696110676841,False,True,False,False
948,1,-1.2567818530942736,-1.2567818530942736,-1.9690114247804797,-1.1206683548763658,-2.8728390727866984,-0.916925787668879,-1.5538820275515879,-0.9600901093964223,-1.2090100763350722,-0.2679215496276559,False,True,False,False
949,1,-0.9672679078593929,-0.9672679078593929,-1.897292687019251,-1.0082606320741672,-2.668656464225883,-0.8834021588660781,-1.4813642374738913,-1.0377030943097854,-1.125044817289186,-0.16436931557506296,False,True,False,False
950,1,-1.4826643840766516,-1.4826643840766516,-1.6350687689229395,-0.9248785372461714,-2.9860402385941858,-1.0620971205542133,-1.610941561822938,-1.416322576443819,-1.205720209309701,-0.21314719934782067,False,True,False,False
951,1,-1.512376365842258,-1.512376365842258,-2.885386145933928,-1.7772279889954645,-3.1866793771513926,-1.2994463561819836,-1.6582446634049668,-1.2938876469924647,-1.2537391528688886,-0.279110688060485,False,True,False,False
952,1,-1.6691733520713754,-1.6691733520713754,-2.4187529524194322,-1.3555408037415995,-3.3471702191494064,-1.441468122083963,-1.911472998736424,-1.5640835498342631,-1.4272362475274667,-0.42456141948673,False,True,False,False
953,1,-0.8430377700811968,-0.8430377700811968,-2.2221481937788,-1.1608851740029626,-2.2787187153433925,-0.6311407566985379,-2.309647382897111,-1.3309419003594414,-1.8545930294723196,-0.8317935149559521,False,True,False,False
954,1,-0.7156380070402915,-0.7156380070402915,-1.708788150309838,-0.8500964154191033,-1.9977950116898828,-0.5091484252626093,-1.7139532047127992,-1.0408103687584327,-1.2751330828708003,-0.30310840487366697,False,True,False,False
955,1,-0.37277052907370556,-0.37277052907370556,-1.3034534404885143,-0.4877418515469947,-2.0308846576183592,-0.722288927374354,-1.3970360553472259,-0.8289232236824216,-1.0621787763858963,-0.19095210672416973,False,True,False,False
956,1,-0.2252926538641058,-0.2252926538641058,-1.0008338859841794,-0.310376642813988,-1.3781968154230033,-0.18400299174222412,-1.4070408024634435,-0.7154260590481794,-1.0293691493081893,-0.16496225641000795,False,True,False,False
957,1,-0.1204099498208695,-0.1204099498208695,-0.3771592756452644,0.07725307602343101,-1.125857670894383,-0.21564419408839064,-1.5402068520611651,-0.5795327693271648,-1.2273789232032666,-0.37650989224541975,False,True,False,False
958,1,-0.09344947995000874,-0.09344947995000874,-0.7611543677894805,-0.12998680997068424,-1.0534651180803456,-0.05619135987754875,-1.5429190830708044,-0.8181232495666679,-1.1823298818635362,-0.41298240486509097,False,True,False,False
959,1,-0.07126608410167723,-0.07126608410167723,-0.6147377553881523,-0.0484297993602234,-1.9358591113639783,-0.3124400266709275,-1.236858959194151,-0.8419257074451976,-0.8099802797323263,-0.08821159154962555,False,True,False,False
960,1,-0.15133675990218687,-0.15133675990218687,-0.6272383201020266,0.014448919287085804,-1.34388902218349,-0.2259948796916953,-1.2840318553132857,-0.7784009592369088,-0.8407910037216464,-0.20559682817266012,False,True,False,False
961,1,-0.3704438545010058,-0.3704438545010058,-0.7305118097369783,-0.03912744736987994,-1.3342541309134952,-0.23795464861957405,-1.1056511607133284,-0.30945488500029317,-0.8778028742565502,-0.3153199074712276,False,True,False,False
962,1,-0.10627796300564585,-0.10627796300564585,-0.8835183229314603,-0.05833190528943444,-1.415771480553739,-0.20922002227828407,-0.8419729861096503,-0.09519527663832328,-0.6440363553178683,-0.16803150561874736,False,True,False,False
963,1,-0.13495152785999043,-0.13495152785999043,-0.7272566875098172,0.03013320411999154,-1.0578758770002192,0.0009093103476863762,-0.736092372590391,-0.21108290363135307,-0.4790988167629491,-0.009764011669358474,False,True,False,False
964,1,-0.12434080578553108,-0.12434080578553108,-0.6738732147824824,0.04322883676067202,-0.9072967060044268,0.00812549295320164,-0.8933047181668141,-0.2532599625038914,-0.5928776858534539,-0.24349204689496817,False,True,False,False
965,1,-0.4299192582240354,-0.4299192582240354,-0.403627875497937,0.047827913021465496,-1.0195039066342466,0.06331316383891983,-0.674352489745446,-0.2213332802113619,-0.42591742138870603,-0.11966981043591796,False,True,False,False
966,1,-0.24736584691395702,-0.24736584691395702,-0.8325093447314333,-0.10911998912268173,-0.9605543635535752,0.17326501366457536,-0.3995442530306845,-0.24199164503548198,-0.20382229335549495,-0.05280413205949808,False,True,False,False
967,1,-0.21892260973209154,-0.21892260973209154,-0.4051146791736888,0.11900823502796987,-0.9781284478258796,0.07367847957081486,-0.42030936520858564,-0.16699198502997348,-0.20107605887756086,-0.17017385528287687,False,True,False,False
968,1,-0.10699085444205392,-0.10699085444205392,-0.4676884241985595,0.06257428660128794,-0.725117891937407,0.2058422529206999,-0.3318325802663551,-0.16179870127416884,-0.1707089180107051,-0.19334790535118573,False,True,False,False
969,1,-0.011617752707242301,-0.011617752707242301,-0.5045700444167702,-0.06732135644892612,-0.49341963941878175,0.17269375137418708,-0.35062231578580816,-0.12895782905918396,-0.10142681755890082,-0.10827766885021939,False,True,False,False
970,1,-0.04863859940119797,-0.04863859940119797,-0.37257933497732476,0.08369173674355368,-0.5177116039883776,0.2983823660584366,-0.34061924847112657,-0.0869560879574367,-0.09469308570097801,-0.10963725841761995,False,True,False,False
971,1,-0.21270825206322153,-0.21270825206322153,-0.7566922420669675,-0.299647779606085,-0.604995758398936,0.08204227801821429,-0.5341121402228042,-0.21534626482853492,-0.21045040562740458,-0.1937683180556664,False,True,False,False
972,1,-0.07908185757080322,-0.07908185757080322,-0.4529812582620758,-0.13072956525522383,-0.5024818333558916,0.053075072999197226,-0.41350041278974015,-0.14464109707232975,-0.09781780075754587,0.026124911636557613,False,True,False,False
973,1,-0.164079843230178,-0.164079843230178,-0.8841913331348039,-0.4751504954235024,-0.7241249996360188,-0.028024056009511522,-0.4264677928095888,-0.030311775135720698,-0.09459145007974312,-0.009475054039896902,False,True,False,False
974,1,-0.015995623340915532,-0.015995623340915532,-0.4644709663898672,-0.08735921383677225,-0.9939304840531626,0.10110903124362391,-0.2435558060892955,0.22898558234909216,0.039492522440216726,0.10457639565790822,False,True,False,False
975,1,-0.07844376794320862,-0.07844376794320862,-0.43183376721409794,0.03893855931620016,-1.0257730449989184,0.03782380984231448,-0.3022382037902216,0.21611490067913441,-0.07906983449050276,0.06375179054874658,False,True,False,False
976,1,-0.16488544688931595,-0.16488544688931595,-0.235676500339574,0.1413672242594497,-0.8597372566434354,0.13625738506662222,-0.11043308180356859,0.3387223604125462,-0.07343712473712993,0.0902542035220768,False,True,False,False
977,1,-0.19813044094106025,-0.19813044094106025,-0.2712754470416663,0.12005743576286798,-1.0605838736796263,0.06980603368231864,-0.14019073074347776,0.35194953509410065,-0.057514191612282106,0.10881212340395297,False,True,False,False
978,1,-0.029790765713471723,-0.029790765713471723,-0.10197114357233295,0.28867518901584255,-0.9606825126428866,0.14160744009159276,-0.11176154952016581,0.3355612116336206,0.03177283135318143,0.1566212262923904,False,True,False,False
979,1,-0.10068258567715738,-0.10068258567715738,-0.22516237666762118,0.18945415876419625,-1.0278195444759826,0.1412440657707823,-0.08255257939716465,0.2734818757069608,0.056223421746677604,0.20792967888383496,False,True,False,False
980,1,0.010922350778684087,0.010922350778684087,0.012902623040395578,0.3980002364518824,-0.5530926590284144,0.30566121009740665,0.08632361499006569,0.4817353837621786,0.16898841567944856,0.28434596425289627,False,True,False,False
981,1,0.16405525882082916,0.16405525882082916,0.22275559353125285,0.41992382734463596,-0.5841851943120138,0.2496892280262587,0.07037308506033857,0.42832814260443797,0.19775601051836378,0.2617965509009923,False,True,True,False
982,1,0.01500551874928524,0.01500551874928524,0.07758713525100569,0.3283509605066457,-0.5507353861507485,0.28411031288481736,-0.010089058711888255,0.398581662822479,0.12846509878178802,0.21768409408461298,False,True,False,False
983,1,0.13473413375745336,0.13473413375745336,0.03878558393702769,0.3211301275344898,-0.059396240032354,0.3782910633902009,-0.13336970428396833,0.3880388717277964,-0.044518520438350695,0.10944155667297639,False,True,False,False
984,1,0.036643854127229036,0.036643854127229036,-0.02153075733364318,0.26764131971101357,-0.10421605266567013,0.41404753404222927,-0.028122138648580153,0.4270939720941509,0.12054613132333125,0.24034756632736098,False,True,True,False
985,1,0.24170060943966043,0.24170060943966043,0.10880542136465565,0.30119254994434763,-0.027649320603956085,0.35001429283658336,-0.1454857913301777,0.3820650796273918,-0.012893653808921934,0.1953689237494417,False,True,True,False
986,1,-0.12469125286616789,-0.12469125286616789,-0.07948193435226836,0.18376187942219713,-0.36310171001615354,0.3493848804731259,-0.0844711631361652,0.3470102260654714,0.035738395701936265,0.1632505587461387,False,True,True,False
987,1,0.1085923783503322,0.1085923783503322,0.1032531776774972,0.341321765680477,-0.16367809585118231,0.34965451064466735,0.04598664020872345,0.3855630379455742,0.1297415590387212,0.21323513495339197,False,True,True,False
988,1,-0.0027448069500397576,-0.0027448069500397576,0.20904198106931138,0.37920074922536695,-0.12113670873155913,0.3479390654147516,0.021301199805949356,0.3708387707331483,0.14087193273458554,0.139909863697814,False,True,False,False
989,1,0.09811903134208022,0.09811903134208022,0.2160442596321117,0.4018641963107429,-0.23385834500524183,0.3859534301428499,0.14323384903169567,0.33358501922978356,0.25709681338763724,0.25874648589079585,False,True,False,False
990,1,0.06789316188399108,0.06789316188399108,0.16778730650592044,0.40972121889828006,-0.36368964232383494,0.3983306403833283,0.011935726263227142,0.3933481030760587,0.047035342314507345,0.06213002115670452,False,True,False,False
991,1,0.20756527710584116,0.20756527710584116,0.036747723700164214,0.316886509037665,-0.5284823299096963,0.24871237313062122,0.2231913033051075,0.2458680729534023,0.2971672501766224,0.21626338852836458,False,True,True,False
992,1,0.15358055360344913,0.15358055360344913,0.12609812796799558,0.39110568585138494,-0.5629903134061949,0.2699643800417997,0.1675187448462927,0.2840782601328268,0.1530188336709154,0.11802220916372785,False,True,False,False
993,1,0.21108267632574684,0.21108267632574684,0.07955134295628252,0.346789822420576,-0.38292511831447795,0.26728102270300225,0.13651720435562908,0.02713799768688152,0.19593144312031097,0.11568522984969964,False,True,True,False
994,1,0.1976582482030399,0.1976582482030399,0.08677359806073481,0.3024581778923837,-0.36041316267864953,0.3061847369950387,0.15081383980829455,-0.11370897889818288,0.22288671364539347,0.06066382651259694,False,True,True,False
995,1,0.23076300066642996,0.23076300066642996,-0.05159797928017995,0.2158594256384826,-0.30749902226913717,0.3141547444969942,0.21933587392892062,0.2096060084996999,0.27516978777450973,0.16032102023058326,False,True,True,False
996,1,0.36963356646425694,0.36963356646425694,0.17685660895558708,0.33658397293714093,-0.3160091764528379,0.3416505487860857,0.1666918235624668,0.3641173205651024,0.17765733713810572,0.15777781749274722,False,True,False,False
997,1,0.35327881375341585,0.35327881375341585,-0.01837663529587963,0.22272983064907304,-0.13843863177292715,0.2235036548220728,0.02045957581308755,0.28003170434636915,0.038168091802396886,0.06321570255134701,False,True,False,False
998,1,0.405091973187252,0.405091973187252,0.15166914054012903,0.32271576335765106,-0.05772078224533694,0.25178758173170934,-0.025154946302711867,0.42093436976269816,-0.0014846312648553184,0.056518840060702846,False,True,False,False
999,1,0.2920891103819302,0.2920891103819302,0.18265122956802615,0.43801153136473225,-0.38414182361753024,0.37083671943712004,-0.01961226268756877,0.4545280983080885,0.08033120278627304,0.10691859357198596,False,True,False,False
1000,1,0.44861675419677416,0.44861675419677416,-0.18470700411002272,-0.09241609699100684,-0.49200771152622824,0.29315389453663143,-0.2262340683427253,0.37950813672721784,-0.13975812844335378,-0.046903701606889836,False,True,False,False
1001,1,0.45176524088648995,0.45176524088648995,-0.0719479894275461,-0.18937919293760896,-0.3640292695284464,0.37823227841484997,-0.193734326350105,0.3652729941019418,-0.14549743906919188,-0.005818168882829822,False,True,False,False
1002,1,0.4060830697940254,0.4060830697940254,-0.354144897171478,-0.25720146273354283,-0.47170663109893374,0.23915027357348972,-0.22899172085531894,0.1837875902539724,-0.08631072239142301,0.10089497879574871,False,True,False,False
1003,1,0.41090412118193687,0.41090412118193687,0.15834984706633592,0.21616615128541228,-0.4079241052487166,0.4680180128982736,-0.015570951458540039,0.27600149561283105,0.0961416218567328,0.18933590657143395,False,True,False,False
1004,1,0.39477172744410616,0.39477172744410616,-0.2443083371672259,-0.01847778686804591,-0.07538637578249241,0.4349386527281246,-0.01981893853436878,0.32148513188467154,0.13016281665483787,0.2225905365604668,False,True,False,False
1005,1,0.48224506454022775,0.48224506454022775,0.09192201147749157,0.25162420875071867,-0.17245728514214576,0.5025954184633039,0.12277349991337194,0.35227094310933416,0.17092530613308177,0.14894726027932137,False,True,False,False
1006,1,0.4338691467708893,0.4338691467708893,0.01592325633885361,0.37446346543220743,-0.22645368401475752,0.5058097671185628,0.15639635897077253,0.30356090690192983,0.23697274284276426,0.1190972553435774,False,True,False,False
1007,1,0.2829745343829345,0.2829745343829345,-0.08655529072566792,0.3294071238582166,-0.6482580609049453,0.2891958690609002,0.20594058952732996,0.5271981197850311,0.3140700388391098,0.18322975882339376,False,True,False,False
1008,1,0.3934382515637558,0.3934382515637558,0.06556770431500536,0.4192152576442435,-0.5695018741719031,0.36686605218687873,0.05510182386425333,0.3031466586713296,0.2193922678485023,0.11599825924638296,False,True,False,False
1009,1,0.25414919129210356,0.25414919129210356,0.06499153855891193,0.32727973525034704,-0.5803172780445252,0.19093708666460585,-0.003284626934950685,0.1816859874451201,0.2815276745287223,0.3267590423379334,False,True,False,False
1010,1,0.3599662663841878,0.3599662663841878,-0.011877249102947962,0.2735951041101926,-0.749388522269969,0.16906380914778163,0.007525205477098895,0.2187936366447052,0.23799927644398033,0.17566571363473005,False,True,False,False
1011,1,0.2231295131716028,0.2231295131716028,-0.15180297426867884,0.06418000798318779,-1.1342696170247608,0.13057047130349864,-0.08451785814077373,-0.06751564080545203,0.1531906089971541,0.10602499686923061,False,True,False,False
1012,1,0.06375206009793744,0.06375206009793744,0.09383757447414187,0.22502485882567358,-0.5310375832162031,0.14277382335050692,0.09504419419778831,0.045287943703948064,0.2845245948550099,0.011231014462348976,False,True,False,False
1013,1,0.12939515650148303,0.12939515650148303,0.21383154264241655,0.24209651263787557,-0.3737215667942857,0.1859456801432725,0.103018509936458,0.04325478996279397,0.22843422588363116,0.06485116684997505,False,True,False,False
1014,1,0.1686665032714385,0.1686665032714385,0.005476033631735877,-0.0948094640222652,-1.1921024206607784,-0.5631472024226307,0.07674570701054728,0.02661883151847677,0.2663718161165102,0.11166915351560258,False,True,False,False
1015,1,0.2783682151121256,0.2783682151121256,-0.18838895250730903,0.06724170846275956,-0.8172436756549522,-0.4005039345663557,-0.08148041403932682,-0.5571927488164223,0.2752682710077119,0.05588134712567605,False,True,False,False
1016,1,0.5043151608098364,0.5043151608098364,0.2821307672224497,0.390575104279421,-0.3577945755190901,0.03681400980076621,0.18384788201242275,0.012467228840217448,0.35319658748884764,0.04904206074865547,False,True,False,False
1017,1,0.38276975611759645,0.38276975611759645,-0.015202398394402072,0.0060883330389094326,-0.4147597000855541,-0.12165936164871849,0.11118662099665366,-0.1555987307515745,0.3324048022203935,0.03586112325058055,False,True,False,False
1018,1,0.10643078088694014,0.10643078088694014,0.20572172428471724,0.16809284377849754,-0.1764694144807677,-0.14482668941685684,0.14086969681157102,-0.35603388759114685,0.25798526710519265,-0.047895564138593416,False,True,False,False
1019,1,0.1813879254959352,0.1813879254959352,0.15259600017203856,0.015454258394520082,-0.42558231900756294,-0.4809169693579025,0.020376404554784622,-0.8528572651406319,0.2520133653810652,-0.06754350952895427,False,True,False,False
1020,1,-0.4513597743186688,-0.4513597743186688,-0.3925469375483497,-0.9094093389075915,-0.22807069351800302,-0.5874904463386939,0.09885746385758287,-0.6599093330140278,0.2487702330606405,-0.005375960768701393,False,True,False,False
1021,1,-0.4357501688243408,-0.4357501688243408,-0.009993459601410848,-0.15801453204840787,-0.32994016270461746,-0.7628048378333399,0.22493134484546207,-0.2459609815204875,0.31993379775732855,-0.013409463708737634,False,True,False,False
1022,1,0.376860994550853,0.376860994550853,0.11863358365943921,0.19502830298135665,-0.08991606252679762,-0.06715329571408346,0.2473848924679236,0.02475539434163232,0.2904236541405466,-0.149127053673084,False,True,False,False
1023,1,0.25359030184835896,0.25359030184835896,-0.026645463458203844,0.15301564106514887,0.01210095873378425,-0.027435651305406816,0.12316809263562734,-0.14456917984334616,0.1253780981614343,-0.5336561790900887,False,True,False,False
1024,1,0.48211182156928556,0.48211182156928556,0.10383159030097866,0.09796984687101107,0.07899317613060641,0.013271563268092867,0.19739564922346498,0.013619785239577076,0.1925503578519442,-0.3733977157918631,False,True,False,False
1025,1,0.4633806022269281,0.4633806022269281,0.1520374482478264,0.1598882483302595,-0.21583798494302453,-0.34537020252627526,0.24492234545069613,0.28927115915808754,0.19313730576341814,-0.2505452245106401,False,True,False,False
1026,1,0.47907229946421714,0.47907229946421714,0.2272918736010373,0.25912416249983894,0.16461585902549902,0.003323190170331336,0.2554064821270723,0.014515507759763735,0.24423012999093652,-0.19154259043681932,False,True,False,False
1027,1,0.5248068059272757,0.5248068059272757,0.5147551372016521,0.5041703758461165,0.3339127421141669,0.3610926260847742,0.27175860418931963,0.11980237087679746,0.15366357487157178,-0.27807900618318593,False,True,False,False
1028,1,0.4760326164236013,0.4760326164236013,0.4524758568453482,0.4600662442803669,0.3601623546893259,0.33601861360436314,0.2523874111572889,0.23657320944280358,0.092915927804741,-0.39927787638018075,False,True,False,False
1029,1,0.5082464902820838,0.5082464902820838,0.4590566253966737,0.4289872974490483,0.3768362681210047,0.37808445849849537,0.25313295626709864,0.12407579902005816,0.143196397123598,-0.27353170046664843,False,True,False,False
1030,1,0.49871828165546706,0.49871828165546706,0.37288890976411804,0.15307219052815402,0.11386721658547139,0.09694721407140017,0.30795472796553813,0.17423900729507236,0.2839323465277038,-0.09651536643890446,False,True,False,False
1031,1,0.5728738458841134,0.5728738458841134,0.38426319176802193,0.07348530735983227,-0.015907744284444192,0.15653740168193797,0.2956859837183581,0.27407681202745693,0.2125080228731443,-0.15739540163007582,False,True,False,False
1032,1,0.5890398431975155,0.5890398431975155,0.37325377267541315,0.30584654132783085,-0.08976759747816176,-0.11196602184182836,0.24852984732396155,0.1923164977607631,0.16289496209811893,-0.40226121700453676,False,True,False,False
1033,1,0.5338291485458766,0.5338291485458766,0.23470415606192474,0.25311446931647297,0.1475755533818517,-0.06641422840041789,0.12488900190943208,0.03579663879111372,0.06730379198224634,-0.5388990281344013,False,True,False,False
1034,1,0.5418757320111096,0.5418757320111096,0.295444185305184,0.374281383105426,0.21681251630479081,0.3230872344830277,0.17180814445071835,-0.5944643132440426,0.32890332998041005,0.0528903777418106,False,True,False,False
1035,1,0.5344701741808444,0.5344701741808444,0.16282916001739278,0.28207794692441623,0.21425565242871214,0.41242979055365137,0.26261002924408605,0.1466102135656432,0.2118890505210952,-0.34940759671186705,False,True,False,False
1036,1,0.5252004947900208,0.5252004947900208,0.22170884309801864,0.134562918835347,0.2399274083335634,0.35533734054232224,0.24625605805545026,0.19769939841563355,0.21862272658153936,-0.3021779849806312,False,True,False,False
1037,1,0.5482018181224136,0.5482018181224136,0.24609284836628165,0.19336481108031367,0.3021754395910151,0.47482335211528803,0.11147133485031224,-0.7179823684550213,0.3173285830175627,0.014158526037595709,False,True,False,False
1038,1,0.579556443539087,0.579556443539087,0.004903702240764862,0.2872207575455169,0.22558839474703685,0.24300475491753903,0.2084066383686931,-0.12694750635297725,0.2735080305371357,-0.2023041243235244,False,True,False,False
1039,1,0.5337510029019835,0.5337510029019835,-0.16956324493348318,-0.22193772678666424,0.12501719780664344,0.22032362871766764,0.23057227240318467,-0.4301131433760683,0.3301167352463732,-0.07049451633065917,False,True,False,False
1040,1,0.5013655312841632,0.5013655312841632,0.024883696916223386,0.28986119999762905,0.220446257375712,0.39822145673990195,0.14635875845975355,-0.6107726590752873,0.2975672563222834,-0.09061888449001532,False,True,False,False
1041,1,0.45334432240357214,0.45334432240357214,0.12010293555926455,0.390139551088553,-0.008472630851740881,0.21344066609816015,0.09867965646060783,-0.7322154190244119,0.30193990617125455,-0.2069350339427154,False,True,False,False
1042,1,0.43475030928584724,0.43475030928584724,0.14917587217561978,0.32323305566621086,0.25074917014903764,0.3751250029055557,0.2487980706615326,-0.2424375904921119,0.37172183516252677,0.014360653019099834,False,True,False,False
1043,1,0.46713033376080426,0.46713033376080426,0.05312482927587625,0.3062984248849411,0.2056782896782121,0.34349821644060896,0.18774285088533293,0.03004866903509118,0.3454170605188974,0.1787773275911917,False,True,False,False
1044,1,0.4604486491504084,0.4604486491504084,0.009904380508730437,0.2288797831021161,0.20361769422936304,0.45111413385108823,0.16864660534928066,-0.19443844073859262,0.3236273540787459,-0.043465871982171,False,True,False,False
1045,1,0.382619282262481,0.382619282262481,-0.25066568936165257,-0.01722345205667941,0.11349858336731267,0.3896395014570089,-0.03888309809936308,-1.0165119137069838,0.3031920873668186,-0.04492717560797588,False,True,False,False
1046,1,0.3724803306120831,0.3724803306120831,-0.41114557234298554,-0.11846557525395895,0.3208172737554499,0.47310557135374853,0.11244717946606164,-0.3985589663659923,0.32439659853912184,0.2583774632348014,False,True,False,False
1047,1,0.48856738460897453,0.48856738460897453,-0.2945756598205598,-0.2522782626178228,0.20631714821944913,0.45532887069193995,-0.02892604596930415,-0.5302723883285121,0.26707714882125966,0.3273513337660946,False,True,False,False
1048,1,0.44557693740861604,0.44557693740861604,-0.11854264579858231,-0.029159299198333377,0.1488027353166338,0.4289096323789702,0.2037914860975366,-0.17494793620871718,0.36434043073779754,0.09846934334515567,False,True,False,False
1049,1,0.483517518751696,0.483517518751696,-0.4255984091893539,-0.556136341089609,0.08551844661484476,0.3849037470478994,0.21639286476920172,0.07998678344027332,0.33807788395337834,-0.03634585359570819,False,True,False,False
1050,1,0.39342991627408586,0.39342991627408586,-0.48743540671790564,-0.5239645472705066,0.06422081726927353,0.2551481482609045,0.09330100840253441,-0.7091545422482051,0.35876019237589296,0.1821149054083665,False,True,False,False
1051,1,0.3457019544478872,0.3457019544478872,-0.20754027603485703,-0.15778967360999085,-0.043807732017891565,0.21202183977092992,0.16329611872616046,-0.35710796147721635,0.34832856515911637,0.20729149995945906,False,True,False,False
1052,1,0.3221478578643725,0.3221478578643725,-0.19094984477364174,-0.2144070030276375,0.17096039215714476,0.2740618488644109,0.2472714354212553,-0.06485910910693105,0.3928873868052617,0.11775337622383764,False,True,False,False
1053,1,0.35587322010323574,0.35587322010323574,-0.5010833333940587,-0.5687361302370131,0.18196192472426453,0.22002508275417454,0.23923295776777886,0.053378348600310765,0.3821986626836449,0.17170982649273492,False,True,False,False
1054,1,0.3933244156400779,0.3933244156400779,-0.04907463058128725,0.20818771952800375,0.2128482900514369,0.44616965125799557,0.1894796931181706,-0.2314144674033085,0.32029237699473856,-0.20621514243115713,False,True,False,False
