scope,mean_abs_gamma,mean_abs_beta,mean_target_state_norm,std_target_state_norm,mean_history_readout_norm
all,0.7232399582862854,0.4154266119003296,7.879735469818115,1.4002197980880737,10.989358901977539
segment_0,0.707267165184021,0.4118351638317108,9.132729530334473,1.0869871377944946,10.989358901977539
segment_1,0.7000054717063904,0.41791418194770813,8.732245445251465,1.5783060789108276,10.989358901977539
segment_2,0.7405941486358643,0.4257257878780365,9.11076831817627,0.994978666305542,10.989358901977539
segment_3,0.6851322054862976,0.40624991059303284,7.370450019836426,0.8801223635673523,10.989358901977539
segment_4,0.7224310040473938,0.40847498178482056,8.333392143249512,1.5607036352157593,10.989358901977539
segment_5,0.7668260931968689,0.42997851967811584,8.715375900268555,0.9826403260231018,10.989358901977539
segment_6,0.6809648275375366,0.4092976748943329,6.96282958984375,0.8725379705429077,10.989358901977539
segment_7,0.7330553531646729,0.4071173369884491,7.784115791320801,1.306132435798645,10.989358901977539
segment_8,0.7696544528007507,0.42963120341300964,8.000387191772461,0.9555639028549194,10.989358901977539
segment_9,0.6750009059906006,0.4120849370956421,6.449169158935547,0.8403584957122803,10.989358901977539
segment_10,0.7279815077781677,0.40564772486686707,7.58420991897583,1.3437052965164185,10.989358901977539
segment_11,0.7674654722213745,0.4252402186393738,7.613064289093018,0.9898797273635864,10.989358901977539
segment_12,0.6774886846542358,0.4086342751979828,6.543004512786865,0.8024877905845642,10.989358901977539
segment_13,0.7256228923797607,0.40836983919143677,7.702564239501953,1.4900949001312256,10.989358901977539
segment_14,0.7691096663475037,0.42519712448120117,8.16172981262207,0.9441689848899841,10.989358901977539
