scope,residual_base_mae_ratio,residual_energy,residual_second_diff_smoothness,error_process_state_norm,segment_state_cosine,base_prediction_mse,final_prediction_mse,residual_gain_mse_pct,prediction_decomposition_max_abs
all,0.003142615780234337,2.2913467546459287e-05,0.00011695374269038439,2.1925690174102783,0.7250208258628845,0.29759112000465393,0.29757294058799744,-0.00610885756809898,9.5367431640625e-07
1-96,0.003142615780234337,2.2913467546459287e-05,0.00011695374269038439,2.1925690174102783,0.7250208258628845,0.29759112000465393,0.29757294058799744,-0.00610885756809898,9.5367431640625e-07
