dataset,arm,status,protocol_pass,dense_mse_auc,dense_mae_auc,h720_mse,h720_mae,readout_mode,objective_mode,mode_rank,encoder_initialization_hash,decoder_initialization_hash,run_dir,minimum_pairwise_probe_nrmse,mean_pairwise_probe_nrmse,policy_normalized_entropy,policy_usage_max
ETTh1,pcsd_mcca,ok,True,1.1802898386697935,0.7446120895293735,1.418093890013794,0.8325731200476487,pcsd-coupling-field,mcca_transport_full,256,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/pcsd_mcca/ETTh1/h720_full/seed2021,0.044505843903678254,0.24086843155552526,0.9894708622062182,0.2432015527744338
ETTh1,siff_equal,ok,True,1.1649116871733693,0.7308029460838084,1.4167665301097765,0.8248249121424225,siff-coupling-field,equal_skill,256,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,d4aad8c55505c9c8e7457f6310ea12312ab5e3ba46d31c02d7289bf3bba848c4,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_equal/ETTh1/h720_full/seed2021,0.1285292237845096,0.2627664986482567,0.9583645930963465,0.31891399375683566
ETTh1,siff_pcc,ok,True,1.17590804128493,0.735804625140196,1.4220317764207722,0.8269848600857788,siff-coupling-field,pcc_transport_full,256,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,d4aad8c55505c9c8e7457f6310ea12312ab5e3ba46d31c02d7289bf3bba848c4,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_pcc/ETTh1/h720_full/seed2021,0.17058417079534774,0.5115959409228718,0.9642936074223972,0.23555184969974166
ETTh1,siff_mcca,ok,True,1.1694397111563284,0.7388113251193251,1.4212218191060755,0.8311978776007891,siff-coupling-field,mcca_transport_full,256,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,d4aad8c55505c9c8e7457f6310ea12312ab5e3ba46d31c02d7289bf3bba848c4,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_mcca/ETTh1/h720_full/seed2021,0.1916590610287467,0.3966431198224398,0.988065753974984,0.2449725089465308
ETTh1,siff_const_mcca,ok,True,1.191264628256653,0.7443004529815516,1.4293255222961307,0.8320104252133105,siff-constant-control,mcca_transport_full,256,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,d4aad8c55505c9c8e7457f6310ea12312ab5e3ba46d31c02d7289bf3bba848c4,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_const_mcca/ETTh1/h720_full/seed2021,0.04223693348574494,0.28844623146235476,0.9899077419676112,0.24141203320557547
ETTh1,siff_permuted_mcca,ok,True,1.1763673404895787,0.736412173850037,1.4153658579000168,0.8264326411816809,siff-permuted-scale-control,mcca_transport_full,256,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,d4aad8c55505c9c8e7457f6310ea12312ab5e3ba46d31c02d7289bf3bba848c4,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_permuted_mcca/ETTh1/h720_full/seed2021,0.13286320470564508,0.48598972783579514,0.9929078614419681,0.2224337227286433
ETTh1,pcsd_q1_wide_mcca,ok,True,1.175462705673114,0.7373602175674749,1.4172410662182504,0.8286179041282998,siff-q1-wide-control,mcca_transport_full,463,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,cf9256c9eedf4b7c217c1d907bb1c296c3ce6dfef457f79af8ccec29295ea8d5,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/pcsd_q1_wide_mcca/ETTh1/h720_full/seed2021,0.043853378317208154,0.23438213780214973,0.9874786539945104,0.2509448692943095
ETTh1,independent_scope_matched_mcca,ok,True,1.1558374591480673,0.7329876268100011,1.4077148466060558,0.8262081291940477,siff-independent-scope-control,mcca_transport_full,109,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,06b0ceb661149d7dee03eb5adf06a60bec835df36e7b13d08ed2ed33cc89be4d,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/independent_scope_matched_mcca/ETTh1/h720_full/seed2021,0.3457155678163333,0.4721493690596215,0.9943443159488269,0.21490247340256846
ETTh1,dense_siff_matched,ok,True,1.2451222585261768,0.760156623112385,1.4606082171201706,0.8407317294014824,siff-dense-nonlinear-matched,measure_only,256,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,a2ef8d5f2895d8412da69b4db5d9785242e448b83691945d5d39e4153a165359,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/dense_siff_matched/ETTh1/h720_full/seed2021,,,,
ETTh1,pcsd_pointwise_mcca,ok,True,1.1881835751409822,0.7481991456858266,1.4248510123127036,0.8357871843708886,pcsd-coupling-field,mcca_pointwise_full,256,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/pcsd_pointwise_mcca/ETTh1/h720_full/seed2021,0.12429473782947115,0.46130203908087514,0.9903108258343364,0.2530419819687187
ETTh1,pcsd_uniform_balanced_ot,ok,True,1.1839705638602929,0.7465116480053751,1.4204736476764084,0.8336969832993216,pcsd-coupling-field,mcca_uniform_balanced,256,c2c2e9b86495fab13cd35f89d3d908f66c5c89cdf37a5bbfcbcb0ad4f3c27cbe,81ca544cc0000d2058061b296b2f9170eb4eb26bdc20b80477cd93ecd866a277,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/pcsd_uniform_balanced_ot/ETTh1/h720_full/seed2021,0.04459695440621578,0.24039468547446746,0.99518196638865,0.22558733088022784
ETTh2,pcsd_mcca,ok,True,0.4218087921324819,0.4445395083949507,0.6448194549522466,0.5593240795864,pcsd-coupling-field,mcca_transport_full,256,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/pcsd_mcca/ETTh2/h720_full/seed2021,0.038547561641872494,0.23128332549652958,0.9913544774480565,0.24318999708153924
ETTh2,siff_equal,ok,True,0.4119952732216345,0.4383322533921848,0.623416090860135,0.5482403975600998,siff-coupling-field,equal_skill,256,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,77d20cf4ecaf11332eb36e113f44f1c25473f3405384682be835cda9dc80413c,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_equal/ETTh2/h720_full/seed2021,0.0838469050687382,0.17319154619995802,0.9686757338155781,0.30300062296661745
ETTh2,siff_pcc,ok,True,0.4107777344292125,0.4369236825414213,0.6224291123346322,0.5472075460271703,siff-coupling-field,pcc_transport_full,256,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,77d20cf4ecaf11332eb36e113f44f1c25473f3405384682be835cda9dc80413c,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_pcc/ETTh2/h720_full/seed2021,0.09421996187352424,0.22435073023133562,0.9866493474007552,0.24825066726472778
ETTh2,siff_mcca,ok,True,0.4117632469644446,0.43768317716936317,0.6240660453422202,0.5481714341582523,siff-coupling-field,mcca_transport_full,256,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,77d20cf4ecaf11332eb36e113f44f1c25473f3405384682be835cda9dc80413c,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_mcca/ETTh2/h720_full/seed2021,0.09953575351584963,0.24965577829411367,0.9960613182940345,0.22404556081768753
ETTh2,siff_const_mcca,ok,True,0.4149426594464539,0.4405851929946174,0.624679074374338,0.5490533851294054,siff-constant-control,mcca_transport_full,256,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,77d20cf4ecaf11332eb36e113f44f1c25473f3405384682be835cda9dc80413c,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_const_mcca/ETTh2/h720_full/seed2021,0.03324989367572911,0.1779047149132917,0.98700692728427,0.26025636778684996
ETTh2,siff_permuted_mcca,ok,True,0.41603931048813075,0.43994279550915955,0.6273950917749769,0.550008212423159,siff-permuted-scale-control,mcca_transport_full,256,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,77d20cf4ecaf11332eb36e113f44f1c25473f3405384682be835cda9dc80413c,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/siff_permuted_mcca/ETTh2/h720_full/seed2021,0.09705705232019583,0.28246777394442085,0.9891284162782527,0.24483733488809642
ETTh2,pcsd_q1_wide_mcca,ok,True,0.417073300143307,0.4447444189256371,0.6355581193127566,0.5562785571027133,siff-q1-wide-control,mcca_transport_full,430,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,c7cf1d641697a60bb896e98314c5d020d79e2d827673b6802aa8c26c53c0d06f,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/pcsd_q1_wide_mcca/ETTh2/h720_full/seed2021,0.03285219285450321,0.1707687543524829,0.9909000856298046,0.23954388512816982
ETTh2,independent_scope_matched_mcca,ok,True,0.41864374933065385,0.4398432928273352,0.6400120394200914,0.5554018214344978,siff-independent-scope-control,mcca_transport_full,116,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,8828e47bb0fcacba2798493596efe690444298c4da15bb8d99673e218d89f368,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/independent_scope_matched_mcca/ETTh2/h720_full/seed2021,0.2184565591445915,0.40273416134830436,0.9913387150049446,0.2323836934353932
ETTh2,dense_siff_matched,ok,True,0.46439018354972394,0.46153228599906665,0.698769296747115,0.5776492370499505,siff-dense-nonlinear-matched,measure_only,256,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,fd34df4b743e309b9cf5884ec7c20a3ddabe9920c4a38f1ebcdc812102de5341,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/dense_siff_matched/ETTh2/h720_full/seed2021,,,,
ETTh2,pcsd_pointwise_mcca,ok,True,0.42645844869027305,0.4467354478454425,0.6470707095228135,0.5600197392205397,pcsd-coupling-field,mcca_pointwise_full,256,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/pcsd_pointwise_mcca/ETTh2/h720_full/seed2021,0.09098929844204609,0.32823545571508855,0.9939009869973104,0.24149568761483603
ETTh2,pcsd_uniform_balanced_ot,ok,True,0.4223128153833657,0.4448389500893176,0.6456744247737031,0.5597306856885552,pcsd-coupling-field,mcca_uniform_balanced,256,3b8977b5bc25ce41e6d0d7dfa6abdabb4baa41d4420a9d94b2bb3fdb625ef41e,17707fc94e12839db1bc4454b5eb5bd3639d884d4cfa01a22c3ed19a876c396b,/home/yingch/exp_outputs/r-2026-fatst/stage_c_post_pcc_step7b/pcsd_uniform_balanced_ot/ETTh2/h720_full/seed2021,0.03744371361893498,0.2188792891401977,0.9974572282720485,0.20837489492547745
