segment_a,segment_b,cosine
0,1,0.06388629972934723
0,2,-0.018478434532880783
0,3,0.030331715941429138
0,4,-0.042729370296001434
0,5,-0.05655596777796745
0,6,-0.03394351899623871
1,2,0.2118619978427887
1,3,0.2040448635816574
1,4,0.24990081787109375
1,5,0.14293316006660461
1,6,-0.005988026969134808
2,3,0.09687228500843048
2,4,0.08822505176067352
2,5,0.16410914063453674
2,6,-0.0016484837979078293
3,4,0.1802288293838501
3,5,0.05837858095765114
3,6,-0.14885185658931732
4,5,0.22020313143730164
4,6,0.1831023395061493
5,6,0.20527252554893494
