scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.11318995803594589,0.23115535080432892,0.5560888051986694,0.0946555957198143,0.17472638189792633
