model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,21.463434550951217,3.6500640574561074,0.6352373378820807,0.6279410654989458
TimeMixer,96,30.007764690315625,4.565816593162242,0.88811753367884,0.7854831288580861
UVHF,192,18.30559527217334,3.306454972017594,0.5417771131380671,0.5688280604039735
TimeMixer,192,31.59973908072607,4.640539123052791,0.9352340178249415,0.798338066277719
UVHF,336,21.69564956749029,3.7744966750955484,0.6421100333294172,0.6493479091250796
TimeMixer,336,31.249981343110438,4.676928786730285,0.9248824977259942,0.8045983849524327
UVHF,720,20.27421561147179,3.6087493085244904,0.6000409078102503,0.6208334566853565
TimeMixer,720,47.44392623060222,5.859511597600239,1.404162662124637,1.008044762497917
