selector,arm,macro_regret,max_dataset_regret,per_dataset_gate_pass,mean_epoch_seconds,Weather_val_mse,ETTm1_val_mse,ETTh2_val_mse,Weather_regret,ETTm1_regret,ETTh2_regret,selected
best_val,sc0_p24_d64,0.004051159971997083,0.01215347991599125,1,9.96585536400477,0.5935472846031189,0.9603685736656189,0.6379945874214172,0.01215347991599125,0.0,0.0,1
best_val,sc0_p12_d128,0.013159070571522916,0.024184929930782362,1,9.841371909777322,0.5864202380180359,0.9750548005104065,0.6534244418144226,0.0,0.015292281783786388,0.024184929930782362,0
best_val,sc0_p48_d32,0.024859072107378255,0.055922243493018664,0,10.667201602458954,0.5959303379058838,0.9627097249031067,0.6736726760864258,0.016217209556051104,0.0024377632730649967,0.055922243493018664,0
last,sc0_p48_d32,0.008108106928932305,0.024324320786796916,1,10.667201602458954,0.6064003109931946,0.9859820604324341,0.8867346048355103,0.024324320786796916,0.0,0.0,1
last,sc0_p24_d64,0.02182823284736668,0.042910442995729436,0,9.96585536400477,0.6012313365936279,0.9928655028343201,0.924784779548645,0.015592949619904761,0.006981305926465842,0.042910442995729436,0
last,sc0_p12_d128,0.024573433097089776,0.05138604462826968,0,9.841371909777322,0.5920003056526184,1.0080032348632812,0.9323003888130188,0.0,0.022334254662999653,0.05138604462826968,0
