epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_pcc_arm_s0_measure_l1,train_pcc_arm_s1_measure_l1,train_pcc_arm_s2_measure_l1,train_pcc_arm_s3_measure_l1,train_pcc_arm_s4_measure_l1,train_pcc_credit_argmax_accuracy,train_pcc_credit_max,train_pcc_credit_min,train_pcc_credit_normalized_entropy,train_pcc_credit_policy_kl,train_pcc_fused_measure_l1,train_pcc_policy_normalized_entropy,train_pcc_policy_usage_max,train_pcc_route_kl,train_pcc_route_weight,train_pcc_skill_floor,train_pcc_skill_loss,train_pcc_total_loss,train_pcc_weighted_route_loss,train_pcc_weighted_skill_loss
1,1108,0.7562437644934396,0.3712986958371173,0.42777080164166564,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4973776435412999,0.0001,158.31973147392273,1,5,0.0,1,0,0,0.38538349739911326,0.38481224764017424,0.3828692125284284,0.382291049867976,0.3893693056939311,0.34942367728752366,0.7512569411889741,0.02016101279951605,0.815573547559955,0.20625174989661585,0.3712986958371173,0.8937354181432552,0.32736982274733295,0.0,0.0,1.0,0.38494506997429506,0.7562437644934396,0.0,0.38494506997429506
2,1108,0.6988522537886451,0.3466304842960964,0.404947986967512,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4936096867186106,9.938441702975689e-05,156.3796784877777,1,5,0.0,2,0,0,0.3523086669320234,0.3521002318293179,0.3513892384696523,0.351258384621961,0.35405229871238614,0.3643313325430512,0.7521467563908023,0.020126195121825494,0.8165827954073676,0.25411235703834556,0.3466304842960964,0.8363617562860358,0.3683322491628599,0.0,0.0,1.0,0.352221769842215,0.6988522537886451,0.0,0.352221769842215
3,1108,0.6854225709119859,0.34041188869773265,0.39972607038296515,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48835235647968056,9.755282581475769e-05,156.54711174964905,1,5,0.0,3,0,0,0.3449444174497566,0.3447623578327227,0.3442104012312011,0.3447310828775275,0.3464051239488357,0.34832923880875755,0.7521548383072395,0.020127601629049124,0.821370641731183,0.27584128485259596,0.34041188869773265,0.8279340377998696,0.35594667209184555,0.0,0.0,1.0,0.3450106826715091,0.6854225709119859,0.0,0.3450106826715091
4,1108,0.6758606873909919,0.3356669691495517,0.39575332311731815,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48723682675580865,9.45503262094184e-05,156.8437216281891,1,5,0.0,4,0,0,0.33968203840272954,0.33951707722262786,0.339118456178839,0.34056278536035695,0.3420882038368645,0.3347170069975113,0.7520934250272999,0.02012956415097959,0.8250197823620015,0.3180920792884775,0.3356669691495517,0.81489332224703,0.3371535409981593,0.0,0.0,1.0,0.34019371816074806,0.6758606873909919,0.0,0.34019371816074806
5,1108,0.6658606719131505,0.3303704916193597,0.39119615459592766,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4884521141838623,9.045084971874738e-05,158.05846619606018,1,5,0.0,4,1,0,0.33423408155837214,0.33409764510091894,0.3339331835400757,0.33662278460681655,0.3385631769949348,0.3416924851304357,0.7521069650723186,0.020127828883524945,0.827566992343548,0.38429767396368275,0.3303704916193597,0.793335667962632,0.3150109834834557,0.0,0.0,1.0,0.33549018050896995,0.6658606719131505,0.0,0.33549018050896995
6,1108,0.6547411569404258,0.3242762378998612,0.38566770296987646,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48708435748629864,8.535533905932738e-05,158.49170780181885,1,5,0.0,6,0,0,0.3282751094294369,0.3281736475035602,0.3283155080105854,0.33242126804396566,0.3351390391373032,0.3535060812097164,0.7520470455665451,0.02012857251770337,0.8296012936516359,0.4513279707423186,0.3242762378998612,0.7617680206087952,0.3136659776960039,0.0,0.0,1.0,0.33046492033163993,0.6547411569404258,0.0,0.33046492033163993
7,1108,0.6429966190554175,0.31782672707569726,0.37964387396720345,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.487958531987129,7.938926261462366e-05,158.54650902748108,1,5,0.0,6,1,0,0.3218172480644732,0.3217720893154506,0.3222860846439854,0.3281715493985462,0.3318024645105596,0.3703338611696171,0.7521141273127566,0.02012852782262523,0.8298574538652648,0.5244692810121856,0.31782672707569726,0.7215021921839525,0.35472652474788124,0.0,0.0,1.0,0.325169892436976,0.6429966190554175,0.0,0.325169892436976
8,1108,0.6309559303285412,0.31121449645891086,0.3732356545834765,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48727440742077305,7.269952498697734e-05,158.20957136154175,1,5,0.0,6,2,0,0.31508713799263166,0.3151144096190749,0.31602568217025334,0.32394228768047445,0.3285376193398603,0.386359704234755,0.7521369992503191,0.020129107853350658,0.830466924968179,0.5906946317760092,0.31121449645891086,0.6865129161505062,0.3987919410643595,0.0,0.0,1.0,0.31974143317029796,0.6309559303285412,0.0,0.31974143317029796
9,1108,0.6188763451597751,0.3045626848613312,0.36657416298716505,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4927740754733336,6.545084971874738e-05,158.49333095550537,1,5,0.0,6,3,0,0.3083055635867136,0.30841330659411015,0.3097744011168876,0.31972188394960516,0.32535311660396493,0.3960569483170871,0.7520799896669732,0.020129502900549975,0.8315008771656223,0.6499511308510811,0.3045626848613312,0.6573881680677084,0.4360280811840446,0.0,0.0,1.0,0.3143136597335984,0.6188763451597751,0.0,0.3143136597335984
10,1108,0.607096546447234,0.2980544330411009,0.36000721769857924,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.49378654751095125,5.782172325201155e-05,156.90985083580017,1,5,0.0,6,4,0,0.30166468024253845,0.30185545690438376,0.30367034103465856,0.3156451904063621,0.3223748712763459,0.40173655463254837,0.752021759694664,0.02013050250386288,0.8330913343154136,0.7042669978275196,0.2980544330411009,0.634029427590353,0.4641036785305192,0.0,0.0,1.0,0.3090421145896189,0.607096546447234,0.0,0.3090421145896189
