dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ETTm2,ETTm2__h4l_d256_ff256_r128,h4l_d256_ff256_r128,2021,96,0.11253909562947229,0.2287481288270404,,,cdca523b7337af4c591a9e70c80c8c2d7d1e020e449864679170b3c970bedf11,True,False
ETTm2,ETTm2__h4l_d256_ff256_r128,h4l_d256_ff256_r128,2021,192,0.14984019705055593,0.2640238342573866,,,cdca523b7337af4c591a9e70c80c8c2d7d1e020e449864679170b3c970bedf11,True,False
ETTm2,ETTm2__h4l_d256_ff256_r128,h4l_d256_ff256_r128,2021,336,0.19195593467226163,0.2982779467434046,,,cdca523b7337af4c591a9e70c80c8c2d7d1e020e449864679170b3c970bedf11,True,False
ETTm2,ETTm2__h4l_d256_ff256_r128,h4l_d256_ff256_r128,2021,720,0.2718642462019084,0.3506184685250951,,,cdca523b7337af4c591a9e70c80c8c2d7d1e020e449864679170b3c970bedf11,True,False
ETTm2,ETTm2__h4l_d256_ff512_r128,h4l_d256_ff512_r128,2021,96,0.11087348331542064,0.22760067647323012,,,29322c3447d70e8e80f23936e6eb85c69a8b82e1d947ae53cd2f3a50e41807a5,True,False
ETTm2,ETTm2__h4l_d256_ff512_r128,h4l_d256_ff512_r128,2021,192,0.14983515420074886,0.2641694264020771,,,29322c3447d70e8e80f23936e6eb85c69a8b82e1d947ae53cd2f3a50e41807a5,True,False
ETTm2,ETTm2__h4l_d256_ff512_r128,h4l_d256_ff512_r128,2021,336,0.1943976358577077,0.2998288468502107,,,29322c3447d70e8e80f23936e6eb85c69a8b82e1d947ae53cd2f3a50e41807a5,True,False
ETTm2,ETTm2__h4l_d256_ff512_r128,h4l_d256_ff512_r128,2021,720,0.27480225671186215,0.3515680671359102,,,29322c3447d70e8e80f23936e6eb85c69a8b82e1d947ae53cd2f3a50e41807a5,True,False
ETTm2,ETTm2__h4l_rank8,h4l_rank8,2021,96,0.1198722857516259,0.24060261140887937,,,17f28d92f34298e6ed1d2d7248a8b036c1cf81c30e9fb2253537603771512385,True,False
ETTm2,ETTm2__h4l_rank8,h4l_rank8,2021,192,0.15718074868588397,0.274172610991324,,,17f28d92f34298e6ed1d2d7248a8b036c1cf81c30e9fb2253537603771512385,True,False
ETTm2,ETTm2__h4l_rank8,h4l_rank8,2021,336,0.20362106562104254,0.30892361589663087,,,17f28d92f34298e6ed1d2d7248a8b036c1cf81c30e9fb2253537603771512385,True,False
