segment_a,segment_b,cosine
0,1,0.8937015533447266
0,2,0.7668868899345398
0,3,0.6932907700538635
0,4,0.6499439477920532
0,5,0.5955847501754761
0,6,0.5822026133537292
1,2,0.9665348529815674
1,3,0.9303901195526123
1,4,0.9043295979499817
1,5,0.8686105608940125
1,6,0.8559324741363525
2,3,0.9902200102806091
2,4,0.9775323271751404
2,5,0.9570222496986389
2,6,0.9452638030052185
3,4,0.9953872561454773
3,5,0.9843112826347351
3,6,0.9751532673835754
4,5,0.9938543438911438
4,6,0.9876251816749573
5,6,0.9971518516540527
