lr_dir,learning_rate,dataset,horizon,candidate_strategy,baseline_strategy,candidate_mse,baseline_mse,relative_mse_pct,mse_win,candidate_mae,baseline_mae,relative_mae_pct,mae_win
lr_0p00003,3e-05,ETTh2,96,hssg_region_routed_readout,single_720_prefix_risk,0.30167078971862793,0.3084641098976135,-2.202304890912743,True,0.3592139780521393,0.36424022912979126,-1.3799274972070563,True
lr_0p00003,3e-05,ETTh2,96,hssg_region_routed_readout,r3_prefix_risk,0.30167078971862793,0.30643635988235474,-1.5551581951816607,True,0.3592139780521393,0.3611723482608795,-0.5422259533904517,True
lr_0p00003,3e-05,ETTh2,192,hssg_region_routed_readout,single_720_prefix_risk,0.3605720102787018,0.36624854803085327,-1.5499140631878516,True,0.39708200097084045,0.4005587697029114,-0.8679796811463136,True
lr_0p00003,3e-05,ETTh2,192,hssg_region_routed_readout,r3_prefix_risk,0.3605720102787018,0.3695296049118042,-2.4240533137366183,True,0.39708200097084045,0.4034467935562134,-1.5776039584476487,True
lr_0p00003,3e-05,ETTh2,336,hssg_region_routed_readout,single_720_prefix_risk,0.38231727480888367,0.383632630109787,-0.34286846260364046,True,0.41527098417282104,0.41637131571769714,-0.2642668943175108,True
lr_0p00003,3e-05,ETTh2,336,hssg_region_routed_readout,r3_prefix_risk,0.38231727480888367,0.38509389758110046,-0.7210248694299426,True,0.41527098417282104,0.4199465811252594,-1.113378977847601,True
lr_0p00003,3e-05,ETTh2,720,hssg_region_routed_readout,single_720_prefix_risk,0.4035765826702118,0.40332454442977905,0.06249018164492526,False,0.4386911988258362,0.4385681450366974,0.028058077297998807,False
lr_0p00003,3e-05,ETTh2,720,hssg_region_routed_readout,r3_prefix_risk,0.4035765826702118,0.4132079780101776,-2.330883199870981,True,0.4386911988258362,0.44461071491241455,-1.3313930339588165,True
lr_0p00003,3e-05,Weather,96,hssg_region_routed_readout,single_720_prefix_risk,0.15028659999370575,0.1509442925453186,-0.4357187280965902,True,0.19959749281406403,0.19911156594753265,0.24404753396365386,False
lr_0p00003,3e-05,Weather,96,hssg_region_routed_readout,r3_prefix_risk,0.15028659999370575,0.14813600480556488,1.4517707501046972,False,0.19959749281406403,0.1958547979593277,1.9109538769193524,False
lr_0p00003,3e-05,Weather,192,hssg_region_routed_readout,single_720_prefix_risk,0.19620832800865173,0.19741131365299225,-0.6093802944116544,True,0.24249610304832458,0.2420535683631897,0.18282510277678465,False
lr_0p00003,3e-05,Weather,192,hssg_region_routed_readout,r3_prefix_risk,0.19620832800865173,0.19196151196956635,2.2123268333907875,False,0.24249610304832458,0.23846107721328735,1.6921108812354202,False
lr_0p00003,3e-05,Weather,336,hssg_region_routed_readout,single_720_prefix_risk,0.2501240670681,0.25257590413093567,-0.970732766956528,True,0.2831633687019348,0.28303393721580505,0.04573002354522071,False
lr_0p00003,3e-05,Weather,336,hssg_region_routed_readout,r3_prefix_risk,0.2501240670681,0.2440028190612793,2.5086792154165094,False,0.2831633687019348,0.2791646122932434,1.432400896318109,False
lr_0p00003,3e-05,Weather,720,hssg_region_routed_readout,single_720_prefix_risk,0.330771267414093,0.33020851016044617,0.17042481835898293,False,0.33865752816200256,0.336664617061615,0.5919573959929592,False
lr_0p00003,3e-05,Weather,720,hssg_region_routed_readout,r3_prefix_risk,0.330771267414093,0.31999096274375916,3.3689403531581785,False,0.33865752816200256,0.3329034447669983,1.7284541465263592,False
lr_0p00005,5e-05,ETTh2,96,hssg_region_routed_readout,single_720_prefix_risk,0.2954109013080597,0.30893898010253906,-4.37888374914338,True,0.35519805550575256,0.364199161529541,-2.4714790627156202,True
lr_0p00005,5e-05,ETTh2,96,hssg_region_routed_readout,r3_prefix_risk,0.2954109013080597,0.30031517148017883,-1.6330410974401355,True,0.35519805550575256,0.35893383622169495,-1.0407992612975536,True
lr_0p00005,5e-05,ETTh2,192,hssg_region_routed_readout,single_720_prefix_risk,0.35635820031166077,0.36851921677589417,-3.2999680642512685,True,0.3937109410762787,0.403163880109787,-2.3446889713766406,True
lr_0p00005,5e-05,ETTh2,192,hssg_region_routed_readout,r3_prefix_risk,0.35635820031166077,0.3604849576950073,-1.1447793577112453,True,0.3937109410762787,0.3980604410171509,-1.0926732457407828,True
lr_0p00005,5e-05,ETTh2,336,hssg_region_routed_readout,single_720_prefix_risk,0.3827396333217621,0.383066326379776,-0.08528367948741344,True,0.41537144780158997,0.4179953932762146,-0.6277450701210774,True
lr_0p00005,5e-05,ETTh2,336,hssg_region_routed_readout,r3_prefix_risk,0.3827396333217621,0.3780958354473114,1.2282065653954621,False,0.41537144780158997,0.41389650106430054,0.3563564160355748,False
lr_0p00005,5e-05,ETTh2,720,hssg_region_routed_readout,single_720_prefix_risk,0.405887246131897,0.4101856052875519,-1.047905899243251,True,0.4400404393672943,0.44332125782966614,-0.7400543972182816,True
lr_0p00005,5e-05,ETTh2,720,hssg_region_routed_readout,r3_prefix_risk,0.405887246131897,0.4029088020324707,0.7392353019843423,False,0.4400404393672943,0.43718889355659485,0.6522457118024461,False
lr_0p00005,5e-05,Weather,96,hssg_region_routed_readout,single_720_prefix_risk,0.15143392980098724,0.1509237140417099,0.33806202194066604,False,0.20195229351520538,0.1995583176612854,1.199637219824301,False
lr_0p00005,5e-05,Weather,96,hssg_region_routed_readout,r3_prefix_risk,0.15143392980098724,0.14891685545444489,1.6902548330483436,False,0.20195229351520538,0.19556677341461182,3.2651354773113317,False
lr_0p00005,5e-05,Weather,192,hssg_region_routed_readout,single_720_prefix_risk,0.19626277685165405,0.1951702982187271,0.5597566037956359,False,0.2436904013156891,0.2407691329717636,1.2133068337576658,False
lr_0p00005,5e-05,Weather,192,hssg_region_routed_readout,r3_prefix_risk,0.19626277685165405,0.1931014060974121,1.6371557401540393,False,0.2436904013156891,0.23863273859024048,2.1194337186622114,False
lr_0p00005,5e-05,Weather,336,hssg_region_routed_readout,single_720_prefix_risk,0.24868054687976837,0.24785242974758148,0.33411701189707266,False,0.2836267054080963,0.280915766954422,0.9650360615444331,False
lr_0p00005,5e-05,Weather,336,hssg_region_routed_readout,r3_prefix_risk,0.24868054687976837,0.2458879053592682,1.1357376510324313,False,0.2836267054080963,0.2796083986759186,1.4371194682299748,False
lr_0p00005,5e-05,Weather,720,hssg_region_routed_readout,single_720_prefix_risk,0.32695096731185913,0.3234710395336151,1.0758081413598575,False,0.338254451751709,0.3341345191001892,1.2330161704377618,False
lr_0p00005,5e-05,Weather,720,hssg_region_routed_readout,r3_prefix_risk,0.32695096731185913,0.3233675956726074,1.1081418445154645,False,0.338254451751709,0.33409297466278076,1.245604488729124,False
lr_0p0001,0.0001,ETTh2,96,hssg_region_routed_readout,single_720_prefix_risk,0.3061315715312958,0.3012893795967102,1.607156528738929,False,0.36130011081695557,0.35695844888687134,1.2162933651306274,False
lr_0p0001,0.0001,ETTh2,96,hssg_region_routed_readout,r3_prefix_risk,0.3061315715312958,0.30479592084884644,0.43821146908056274,False,0.36130011081695557,0.35886070132255554,0.6797650133909316,False
lr_0p0001,0.0001,ETTh2,192,hssg_region_routed_readout,single_720_prefix_risk,0.3626208007335663,0.3653062880039215,-0.7351330536983225,True,0.3990219831466675,0.3979943096637726,0.25821310957010457,False
lr_0p0001,0.0001,ETTh2,192,hssg_region_routed_readout,r3_prefix_risk,0.3626208007335663,0.3690433204174042,-1.7403159272937785,True,0.3990219831466675,0.4003613591194153,-0.3345417688894181,True
lr_0p0001,0.0001,ETTh2,336,hssg_region_routed_readout,single_720_prefix_risk,0.38006922602653503,0.3815445303916931,-0.38666636464256277,True,0.41535264253616333,0.4151480793952942,0.049274740995342015,False
lr_0p0001,0.0001,ETTh2,336,hssg_region_routed_readout,r3_prefix_risk,0.38006922602653503,0.3829101622104645,-0.7419328250598767,True,0.41535264253616333,0.41559359431266785,-0.05797774070676054,True
lr_0p0001,0.0001,ETTh2,720,hssg_region_routed_readout,single_720_prefix_risk,0.40738406777381897,0.416938453912735,-2.2915579144244025,True,0.4417332708835602,0.4467822313308716,-1.1300718992945602,True
lr_0p0001,0.0001,ETTh2,720,hssg_region_routed_readout,r3_prefix_risk,0.40738406777381897,0.41047340631484985,-0.7526281833374671,True,0.4417332708835602,0.43929871916770935,0.5541904880722814,False
lr_0p0001,0.0001,Weather,96,hssg_region_routed_readout,single_720_prefix_risk,0.15396647155284882,0.14922431111335754,3.1778739027911618,False,0.20714452862739563,0.19906075298786163,4.060959037981204,False
lr_0p0001,0.0001,Weather,96,hssg_region_routed_readout,r3_prefix_risk,0.15396647155284882,0.14802636206150055,4.0128727130916975,False,0.20714452862739563,0.19702932238578796,5.133858310592898,False
lr_0p0001,0.0001,Weather,192,hssg_region_routed_readout,single_720_prefix_risk,0.19704756140708923,0.19401873648166656,1.5610991909066785,False,0.24644456803798676,0.24142290651798248,2.080026950396374,False
lr_0p0001,0.0001,Weather,192,hssg_region_routed_readout,r3_prefix_risk,0.19704756140708923,0.19240911304950714,2.4107217605585207,False,0.24644456803798676,0.23990498483181,2.7259055124517095,False
lr_0p0001,0.0001,Weather,336,hssg_region_routed_readout,single_720_prefix_risk,0.24794921278953552,0.24781225621700287,0.05526626270362378,False,0.2846957743167877,0.2822760343551636,0.8572247258439303,False
lr_0p0001,0.0001,Weather,336,hssg_region_routed_readout,r3_prefix_risk,0.24794921278953552,0.24479345977306366,1.2891492360120216,False,0.2846957743167877,0.28043317794799805,1.5200043019089948,False
lr_0p0001,0.0001,Weather,720,hssg_region_routed_readout,single_720_prefix_risk,0.3223620355129242,0.3260866105556488,-1.1422042249382702,True,0.33613789081573486,0.33662909269332886,-0.14591783308565143,True
lr_0p0001,0.0001,Weather,720,hssg_region_routed_readout,r3_prefix_risk,0.3223620355129242,0.3208470046520233,0.4721972899650373,False,0.33613789081573486,0.3337559103965759,0.7136893594868798,False
