segment_a,segment_b,cosine
0,1,0.005836833268404007
0,2,0.021264638751745224
0,3,-0.016636889427900314
0,4,0.08668553829193115
0,5,0.0936674028635025
0,6,0.035250648856163025
1,2,0.09850670397281647
1,3,0.12308437377214432
1,4,0.11475084722042084
1,5,0.11479516327381134
1,6,-0.037327516824007034
2,3,0.061322033405303955
2,4,-0.008015792816877365
2,5,0.03445672616362572
2,6,-0.06727776676416397
3,4,0.07983069121837616
3,5,-0.008981943130493164
3,6,-0.23681887984275818
4,5,0.07477308809757233
4,6,0.07620446383953094
5,6,0.13001306354999542
